Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註：上製程來源時間,生產工時,上製程工單,料號,,,重要訂單
2025-04-07 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-07 00:00:00,,,91E125020373,91-7C003-F00E,EGX-MXM-T1000/IGT,2025-04-02 00:00:00,尾數,200,90,200,1.4,Q*100,2025-03-31 00:00:00,(3/29),135,85E125020369,85-7C003-F02E,,,
2025-04-07 00:00:00,3/31,,91E125040327,91-7C003-F00E,EGX-MXM-T1000/IGT,2025-04-02 00:00:00,,10,10,10,1.4,Q*100,2025-03-31 00:00:00,(3/29),23,85E125020369,85-7C003-F02E,,,
2025-04-07 00:00:00,,,91R125030044,AG-M9035-60001,M9035-60001,2025-04-07 00:00:00,,1,1,1,11,Q,,(4/1),20,,,,,
2025-04-07 00:00:00,,VIP,91E125030274,91-77524-002E,Absolute Vision 2.0,2025-04-09 00:00:00,,60,60,60,1,Q*66+,2025-04-01 00:00:00,(4/3) 一箱20,69,85E125030275,85-77524-002E,,,
2025-04-07 00:00:00,,VIP,91N125040028,91-7A104-2170,AmITX-KB-G-Q170/ITS i5,2025-04-16 00:00:00,,198,198,198,5.6,OK*195+Q*11,2025-04-02 00:00:00,(4/1) 一箱6,1117.8,85N125040028,85-7A104-2140,,,
2025-04-07 00:00:00,,,91E125030241,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-04-18 00:00:00,,200,185,170,1.7,OK*156+Q*25+,2025-03-13 00:00:00,(3/27) 一箱5,323.5,85E125030295,85-77522-106E,,,
2025-04-07 00:00:00,,,91N125040157,91-72306-5080-10,nanoX-AL-E3950-4G,2025-04-08 00:00:00,,26,26,26,1.4,卡OK,2025-03-14 00:00:00,(3/31),45.4,59N125040157,59-72306-5090,,,
2025-04-07 00:00:00,,,91N125040082,91-18907-0010,PCIe-9147,2025-04-18 00:00:00,,20,20,20,1.4,卡OK,2025-03-14 00:00:00,(3/31),37,59N125040082,59-18907-0010,,,
2025-04-07 00:00:00,,,91N125040130,91-72213-0610,cExpress-SL-i7-6600U/TPM/ACAL,2025-04-25 00:00:00,,10,10,10,1.4,卡OK,2025-03-14 00:00:00,(3/31),23,59N125040130,59-72213-0610,,,
2025-04-07 00:00:00,,,91E125040079,91-48104-209S,CM3-BT4-E3845-ETT,2025-04-11 00:00:00,,5,5,5,1.4,卡OK,2025-04-02 00:00:00,(3/31),16,85E125040079,85-48104-209S,,,
2025-04-07 00:00:00,,,91N125030423,91-79302-0020,T6-DDI,2025-04-09 00:00:00,,4,4,4,1.4,卡OK,2025-03-24 00:00:00,(3/31),14.6,59N125020479,59-79302-0040,,,
2025-04-07 00:00:00,,,91N125030342,91-72221-2110,cExpress-MTL-135U/UNI,2025-04-08 00:00:00,,31,31,31,1.4,卡OK,2025-03-24 00:00:00,(3/31),52.4,59N125030342,59-72221-2120,,,
2025-04-07 00:00:00,,,91N125030499,91-31128-0T00,cPCI-3520AT/2776ME/M32/S40/GC,2025-04-09 00:00:00,,2,2,2,2,卡OK,2025-04-02 00:00:00,(3/31),13,85N125030499,85-31128-0T00,,,
2025-04-07 00:00:00,,,91E125020266,58-99558-000E,simple pack for CSA-7211 MB C621,2025-04-09 00:00:00,,19,15,15,5,OK*18+NG*1,2025-03-17 00:00:00,(3/31) 一箱5,84,59E125020266,59-65531-006E,,,
2025-04-07 00:00:00,,,91E125020265,58-99558-100E,simple pack for CSA-7211 MB C627,2025-04-09 00:00:00,,9,5,5,5,Q*7+NG*2,2025-03-17 00:00:00,(3/31) 一箱5,34,59E125020265,59-65531-105E,,,
2025-04-07 00:00:00,,,91E125010251,91-31130-400E,cPCI-A3535KR/11850HE/M32,2025-04-08 00:00:00,,100,2,99,2,OK*2+AN31*1,2025-03-17 00:00:00,(3/26),13,85E125010251,85-31130-400E,,,
2025-04-07 00:00:00,,,91T125020033,91-37199-0060-10,cPCI-R6100,2025-04-08 00:00:00,,30,27,27,5,Q*27+,,(3/31),144,,,,,
2025-04-07 00:00:00,,VIP,91N125030144,91-A2040-0010,XA182-ANISE Video board,2025-04-11 00:00:00,,300,300,300,1.6,卡OK,2025-03-25 00:00:00,(4/2),489,59N125030144,59-A2040-0010,,,
2025-04-07 00:00:00,,,91N125040431,91-95141-1010,HTS-nXBT-BT,2025-04-09 00:00:00,,105,105,105,1.4,,2025-04-07 00:00:00,無卡,156,,,,,
2025-04-07 00:00:00,,,91R125030119,91-31131-100D,"cPCI-EX3640/6413E/M32G/S40,ETT,CC",2025-04-15 00:00:00,,1,1,1,2,Q,,(3/31),11,,,,,
2025-04-07 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-07 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-07 00:00:00,,,,,,,,,,,,,,,9,,,,,
,,,,2025-04-07 00:00:00,(一)  生產狀況,,,,1097,,,,,當日總工時(min),2856.7,OVER,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-04-08 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-08 00:00:00,,VIP,91N125030374,91-36402-00F0,cPCI-8168,4/8中,尾數,32,7,32,1.4,Q*7,2025-03-17 00:00:00,(3/28),18.799999999999997,85N125030373,85-36402-00F0,,,
2025-04-08 00:00:00,,,91T125020033,91-37199-0060-10,cPCI-R6100,2025-04-08 00:00:00,,30,2,29,5,Q*2+NG*1,,(3/31),19,,,,,
2025-04-08 00:00:00,,VIP,91E125040048,91-A7003-007E,EP620000 board Kit,2025-04-08 00:00:00,尾數,100,1,100,5,Q*1,2025-03-25 00:00:00,(3/29),14,85E125040048,85-A7003-007E,,,
2025-04-08 00:00:00,,,91N125030334,91-72139-N010,Express-RLP-i7-1370PE,2025-04-16 00:00:00,,75,75,75,1.4,OK*75+轉AN74*1,2025-03-25 00:00:00,(4/1),114,59N125030332,59-72139-N010,,,
2025-04-08 00:00:00,,,91N125030495,91-72132-1320,Express-DN7-C3708/4G/64G/CYMER,2025-04-23 00:00:00,尾數,50,1,50,1.4,卡OK,2025-03-17 00:00:00,(4/1),10.4,59N125040035,59-72132-1330,,,
2025-04-08 00:00:00,,,91N125040035,91-72132-1320,Express-DN7-C3708/4G/64G/CYMER,2025-04-23 00:00:00,,100,98,98,1.4,OK*98+待測*1+AN31*1,2025-04-01 00:00:00,(4/1),146.2,59N125040035,59-72132-1330,,,
2025-04-08 00:00:00,,,91N125040098,91-72121-A670,Express-IBR-i7-3517UE/Td,2025-05-19 00:00:00,,200,200,200,1.6,卡OK,2025-04-07 00:00:00,(4/1),329,59N125030238,59-72121-A680,,,
2025-04-08 00:00:00,,,91N125020359,91-31122-1810,cPCI-3620T/E3845/M4G/S40/NM,2025-04-10 00:00:00,,75,75,75,2,OK*73+Q*2,2025-03-25 00:00:00,(3/31),159,85N125020359,85-31122-1810,,,
2025-04-08 00:00:00,,,91N125040175,91-72218-4310,t1cExpress-TL-i7-1185GRE-HTS-cTL-BT/BEL,2025-04-11 00:00:00,,62,60,60,1.4,OK*60+待測*2,2025-04-07 00:00:00,(4/2),93,59N125040175,59-72218-4310,,,
2025-04-08 00:00:00,,,91N125040187,91-72304-00B0,nanoX-BT-E3845-2G,2025-04-14 00:00:00,,62,62,62,1.9,卡OK,2025-04-08 00:00:00,(4/2),126.8,59N125040187,59-72304-00C0,,,
2025-04-08 00:00:00,,VIP,91N125040043,AG-M9035-60130,M9035-60130,2025-04-21 00:00:00,,10,10,10,5,卡OK,2025-04-07 00:00:00,(4/1),59,85N125040043,85-63511-4060,,,
2025-04-08 00:00:00,,VIP,91E125030010,91-79030-002E,Aristocrat Gen10 Backplane,2025-04-09 00:00:00,,210,210,210,1.4,卡OK,2025-03-25 00:00:00,(4/7) 一箱30,303,55E125030010,55-79030-004E,,,
2025-04-08 00:00:00,,,91E125030241,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-04-18 00:00:00,尾數,200,30,200,1.7,卡OK,2025-03-13 00:00:00,(3/27) 一箱5,60,85E125030295,85-77522-106E,,,
2025-04-08 00:00:00,,,91E125030331,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-04-21 00:00:00,,200,70,70,1.7,OK*43+Q*108+,2025-04-02 00:00:00,(4/2) 一箱5,128,85E125030330,85-77522-106E,,,
2025-04-08 00:00:00,,,91E125040261,91-95336-100E,THSF-ALT-BL-S,2025-04-15 00:00:00,,12,12,12,1.4,,2025-03-24 00:00:00,無卡,25.799999999999997,,,,,
2025-04-08 00:00:00,,VIP,91N125040387,91-95347-1010,4G/LTE Quectel EM05-G Kit for MXA-200,2025-04-15 00:00:00,,2,2,2,2.1,,2025-04-07 00:00:00,無卡,13.2,,,,,
2025-04-08 00:00:00,,,91E125040270,91-95367-000E,HTS-sALN,2025-04-14 00:00:00,,2,2,2,1.4,,2025-04-01 00:00:00,無卡,11.8,,,,,
2025-04-08 00:00:00,,,91E125040340,91-95346-300E,Cooler for MXM-A4500 with back plate,2025-04-15 00:00:00,,4,4,4,1.4,,2025-04-01 00:00:00,無卡,14.6,,,,,
2025-04-08 00:00:00,,,ZPR125040048,55-49074-0010,Interposer-m2E-mPCIe,2025-04-09 00:00:00,,1,1,1,1.4,卡OK,2025-04-02 00:00:00,簡易包裝+卡OK,10.4,55-49074-0010,,,,
2025-04-08 00:00:00,,,91N125030116,91-48104-1090-10,CM2-BT2-E3825,2025-04-09 00:00:00,尾數,14,1,14,2.1,卡OK,2025-03-07 00:00:00,(3/14),11.1,85N125030116,85-48104-1070,,,
2025-04-08 00:00:00,,,91N125040036,91-72512-7120,LEC-iMX8MP-Q-2G-32G-CT/Zoetis,2025-04-24 00:00:00,,314,314,314,1.4,卡OK,2025-04-07 00:00:00,(4/2),448.59999999999997,59N125040036,59-72512-7120,,,
2025-04-08 00:00:00,,,91N125040034,91-95151-4030,THSF-eBT-B,2025-04-24 00:00:00,,45,45,45,1.4,,2025-03-24 00:00:00,無卡,72,,,,,
2025-04-08 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-08 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-08 00:00:00,,,,,,,,,,,,,,,9,,,,,
,,,,2025-04-08 00:00:00,(二)  生產狀況,,,,1282,,,,,當日總工時(min),2223.7,OVER,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-04-09 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-09 00:00:00,,,91E125020266,58-99558-000E,simple pack for CSA-7211 MB C621,2025-04-09 00:00:00,尾數,19,4,19,5,OK*4,2025-03-17 00:00:00,(3/31) 一箱5,29,59E125020266,59-65531-006E,,,
2025-04-09 00:00:00,,,91N125010487,91-31130-005D,cPCI-A3535ND1,2025-04-08 00:00:00,,20,20,20,2.6,Q*21,2025-03-25 00:00:00,(4/7) ,61,85N125010487,85-31130-005D,,,
2025-04-09 00:00:00,,,ZPR125030064,55-E0059-000E,Robotics Plus NAV Carrier board,2025-04-09 00:00:00,,1,1,1,1.4,卡OK,2025-03-24 00:00:00,簡易包裝 (DIP 4/7+4/8重工加工別),10.4,55E125030346,55-E0059-000E,,,
2025-04-09 00:00:00,,VIP,91N125040004,91-48106-0070,CM4-SL2-WiTronix,2025-04-09 00:00:00,,130,10,128,1.4,OK*9+Q*1+NG*1,2025-03-25 00:00:00,(4/7),23,85R125030154,85-48106-0070,,,
2025-04-09 00:00:00,,,91E125030062,91-31423-21AD,VPX6000EL/D4700/M32/S64,2025-04-09 00:00:00,,14,14,14,2.1,Q,2025-03-18 00:00:00,(4/7),38.400000000000006,85E125030062,85-31423-21AD,,,
2025-04-09 00:00:00,,,91E125040282,91-77524-002E,Absolute Vision 2.0,2025-04-09 00:00:00,,140,132,132,1,OK*132+DIP*2+未技轉*6,2025-04-01 00:00:00,(4/7) 一箱20,141,85E125030275,85-77524-002E,,,
2025-04-09 00:00:00,,,91N125040169,91-72213-0330,t2cExpress-SL-i7-6600U/Datasol,2025-04-09 00:00:00,,10,10,10,1.4,卡OK,2025-04-02 00:00:00,(4/2),23,59N125040169,59-72213-0340,,,
2025-04-09 00:00:00,,VIP,91N125020453,91-72213-160D,t2ASH-cSL-i5-6300U-cc/S8G/BEL,2025-04-09 00:00:00,,40,40,40,1.4,Q*43,2025-04-14 00:00:00,(4/8),65,85N125030386,85-72213-160D,,,
2025-04-09 00:00:00,,,91E125040038,91-79030-002E,Aristocrat Gen10 Backplane,2025-04-16 00:00:00,,360,180,180,1.4,卡OK,2025-04-02 00:00:00,(4/9) 一箱30,261,55E125030010,55-79030-004E,,,
2025-04-09 00:00:00,,,91E125030331,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-04-21 00:00:00,尾數,200,130,200,1.7,卡OK,2025-04-02 00:00:00,(4/2) 一箱5,230,85E125030330,85-77522-106E,,,
2025-04-09 00:00:00,,,91N125040175,91-72218-4310,t1cExpress-TL-i7-1185GRE-HTS-cTL-BT/BEL,2025-04-11 00:00:00,尾數,62,2,62,1.4,Q*2,2025-04-07 00:00:00,(4/2),11.8,59N125040175,59-72218-4310,,,
2025-04-09 00:00:00,,VIP,91N125030017,AG-M9048B-CFG001,M9048B-CFG001,2025-04-22 00:00:00,,35,35,35,10,卡OK,2025-04-07 00:00:00,(4/2),359,59N125030017,59-18903-9060,,,
2025-04-09 00:00:00,,VIP,91N125050040,AG-M9048B-CFG001,M9048B-CFG001,2025-04-30 00:00:00,,50,50,50,10,卡OK,2025-04-07 00:00:00,(4/3),509,59N125050040,59-18903-9060,,,
2025-04-09 00:00:00,,VIP,91N125030408,91-72506-5320,LEC-AL-E3940-8G-ER/IVN5,2025-04-15 00:00:00,,250,250,250,1.4,卡OK,2025-04-08 00:00:00,(4/2),359,59N125030375,59-72506-5320,,,
2025-04-09 00:00:00,,,91N125040333,91-72121-A670,Express-IBR-i7-3517UE/Td,2025-05-19 00:00:00,,200,200,200,1.6,OK*195+掃貨+AN31,2025-04-07 00:00:00,(4/3),329,59N125030238,59-72121-A680,,,
2025-04-09 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-09 00:00:00,,,,,,,,,,,,,,,9,,,,,
,,,,2025-04-09 00:00:00,(三)  生產狀況,,,,1078,,,,,當日總工時(min),2476.6,OVER,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-04-10 00:00:00,,,,,,,,,,,,,,,9,,,,,
