Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,製令單號,料號,,,重要訂單
2024-11-25 00:00:00,,,,,,,,,,,,,,,9,,,,,
2024-11-22 00:00:00,,VIP,91N124100172,91-7A104-1E20,AmITX-SL-G-H110/Varian,2024-11-25 00:00:00,尾數,100,1,100,2.1,卡OK*1,2024-11-21 00:00:00,(11/19),11.1,85N124100172,85-7A104-1E20,,,
2024-11-25 00:00:00,,,91N124090101,91-72517-1510,LEC-iMX8MM-Q-2G-32G-ER/TA,2024-12-18 00:00:00,,380,380,380,1.4,卡OK,2024-11-22 00:00:00,(11/20),541,59N124090101,59-72517-1510,,,
2024-11-25 00:00:00,,,91N124100505,91-72513-1010,LEC-EL-6211E-4G-32G-ER,2024-11-26 00:00:00,,6,6,6,2,卡OK,2024-11-15 00:00:00,(11/20),21,59N124100505,59-72513-1010,,,
2024-11-22 00:00:00,,VIP,91E124110019,91-79030-002E,Aristocrat Gen10 Backplane,2024-11-29 00:00:00,,240,240,240,1.4,卡OK,2024-11-15 00:00:00,(11/20*120+11/21*120) 一箱*30,345,55E124110019,55-79030-004E,,,
2024-11-25 00:00:00,,VIP,91E124110227,91-79030-002E,Aristocrat Gen10 Backplane,2024-11-29 00:00:00,,240,240,240,1.4,卡OK,2024-11-15 00:00:00,(11/22*120+11/23*120) 一箱*30,345,55E124110019,55-79030-004E,,,
2024-11-25 00:00:00,,,91N124110190,91-72128-1640,Express-SL-i7-6822EQ/Brain,2024-12-05 00:00:00,,234,234,234,1.4,卡OK,2024-11-22 00:00:00,(11/20),336.59999999999997,59N124110190,59-72128-1650,,,
2024-11-25 00:00:00,,VIP,91E124100303,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2024-11-28 00:00:00,尾數,324,60,324,1.7,卡OK,2024-11-15 00:00:00,(11/22),111,85E124090277,85-77522-106E,,,
2024-11-25 00:00:00,,VIP,91N124120020,91-65320-001D,"cPCI-ETA3525/9850HE/M16/S128,ETT,CC",2024-12-02 00:00:00,,5,5,5,2,卡OK,2024-11-11 00:00:00,(11/19),19,85N124120020,85-65320-001D,,,
