Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,製令單號,料號,,,重要訂單
2024-11-18 00:00:00,,,,,,,,,,,,,,,9,,,,,
2024-11-18 00:00:00,,VIP,91N124120182,91-77104-0080,Express-BASE6,2024-11-18 00:00:00,,29,29,29,2.1,卡OK,2024-11-11 00:00:00,(11/14),69.9,59N124110267,59-77104-00G0,,,
2024-11-18 00:00:00,,,91N124110398,91-7A104-0220,AmITX-SL-G-Q170/GEHC,2024-11-18 00:00:00,,6,6,6,2.1,卡OK,2024-11-18 00:00:00,(11/13) 一箱*6,21.6,85R124100141,85-7A104-0220,,,
2024-11-18 00:00:00,,VIP,91N124110397,91-7A104-0220,AmITX-SL-G-Q170/GEHC,2024-11-18 00:00:00,,6,6,6,2.1,卡OK,2024-11-14 00:00:00,(11/13) 一箱6片,21.6,85R124100141,85-7A104-0220,,,
2024-11-18 00:00:00,,VIP,91N124060051,91-7C002-0010,EGX-MXM-RTX5000/Adlink logo,2024-11-19 00:00:00,,40,40,40,1.4,卡OK,2024-11-04 00:00:00,(11/13),65,59N124060051,59-7C002-0010,,,
2024-11-18 00:00:00,,,91N124040357,91-72130-604S,t2Express-KLE-E3-1505L v6,2024-11-27 00:00:00,,40,40,40,1.4,卡OK,2024-11-14 00:00:00,(11/13),65,85N124040357,85-72130-604S,,,
2024-11-18 00:00:00,,VIP,91N124110292,91-72501-6040,LEC-iMX64-C2-2G-0G-CT,2024-11-22 00:00:00,,610,610,610,1.4,卡OK,2024-11-13 00:00:00,(11/13),863,59N124100531,59-72501-6040,,,
2024-11-18 00:00:00,,,91E124060302,91-66052-101E,Bizerba SMARC(8G) with Carrier Board,2024-11-20 00:00:00,,200,180,180,1.4,卡OK*197+PASS*52++NG*1,2024-11-11 00:00:00,(11/13),261,85E124070230,85-66052-100E,,,
2024-11-18 00:00:00,,VIP,91N124090105,91-38008-0210,PXIe-3987/M32G/SSD,2024-11-21 00:00:00,,15,15,15,2.1,卡OK,2024-10-14 00:00:00,(11/13),40.5,85N124090105,85-38008-0220,,,
