Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註：上製程來源時間,生產工時,上製程工單,料號,,,重要訂單
2025-06-02 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-06-02 00:00:00,,,,6/2 消防演練,,,,,,,,,,,6,,,,,
2025-06-02 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-06-02 00:00:00,,,91E125040282,91-77524-002E,Absolute Vision 2.0,2025-05-28 00:00:00,尾數,140,1,140,1,VI*1,2025-04-01 00:00:00,(5/26) 一箱20,7,85T125050061,85-77524-002E,,,
2025-06-02 00:00:00,,,91N125060287,91-72128-4350,ASH-SL-i3-6100E/S4G/JRC-ETT,2025-06-02 00:00:00,,249,247,247,1.4,OK*247+NG*2,2025-05-19 00:00:00,(5/28),351.79999999999995,85N125060283,85-72128-4350,,,
2025-06-02 00:00:00,,,91E125060270,91-65646-600E,UBI Board Module DVT-GPU 16G&SSD 4TB,2025-06-02 00:00:00,,15,6,6,1.4,OK*18+NG*3,2025-05-25 00:00:00,(5/28) 一箱10,14.399999999999999,85E125040166,85-65646-600E,,,
2025-06-02 00:00:00,,,91E125050314,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-06-03 00:00:00,,370,370,370,1.7,卡OK,2025-05-22 00:00:00,(5/29*250+5/30*120) 一箱5,635,85E125050306,85-77522-106E,,,
2025-06-02 00:00:00,,,91E125050315,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-06-04 00:00:00,,370,330,330,1.7,Q*132+Q*180+,2025-05-22 00:00:00,(5/31*250+6/2*120) 一箱5,567,85E125050307,85-77522-106E,,,
2025-06-02 00:00:00,,,91E125060091,91-72220-700E,cExpress-ALN-x7211E-8G,2025-06-04 00:00:00,,5,5,5,1.4,Q*5+待測*1,2025-05-29 00:00:00,(5/27),13,59E125060091,59-72220-700E,,,
2025-06-02 00:00:00,,,91N125040503,91-31128-0730,cPCI-3520D/9850HL/M16,2025-06-03 00:00:00,,4,4,4,5,Q,2025-05-27 00:00:00,(5/27),26,85N125040503,85-31128-0730,,,
2025-06-02 00:00:00,,,91E125050199,91-77524-003E,Absolute Vision 2.0,2025-06-03 00:00:00,,5,5,5,1,VI*5,2025-05-27 00:00:00,(5/27),11,85E125050200,85-77524-003E,,,
2025-06-02 00:00:00,,,91E125060326,91-72517-600E,LEC-iMX8MM-Q-4G-32G-BW-FF-ER,2025-06-09 00:00:00,,1,1,1,1.4,卡OK,2025-05-27 00:00:00,(5/27),7.4,59E125060326,59-72517-600E,,,
2025-06-02 00:00:00,,,91E125050244,91-79030-002E,Aristocrat Gen10 Backplane,2025-06-03 00:00:00,,510,510,510,1.4,卡OK,2025-05-12 00:00:00,(5/29) 一箱30,720,55E125050015,55-79030-004E,,,
2025-06-02 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-06-02 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-06-02 00:00:00,,,,,,,,,,,,,,,6,,,,,
,,,,2025-06-02 00:00:00,(一)  生產狀況,,,,1479,,,人力：1840/2560(加班3時),4,當日總工時(min),2388.6,OVER,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-06-03 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-06-03 00:00:00,,VIP,91E124070024,AG-W1312-60564,W1312-60564,2025-06-02 00:00:00,尾數,30,2,30,2,OK*2,2025-02-04 00:00:00,(5/28),10,85T125060022,85-63647-005E,,,
2025-06-03 00:00:00,,,91E125060270,91-65646-600E,UBI Board Module DVT-GPU 16G&SSD 4TB,2025-06-02 00:00:00,尾數,15,9,15,1.4,OK*18+NG*3,2025-05-25 00:00:00,(5/28) 一箱10,18.6,85E125040166,85-65646-600E,,,
