Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註：上製程來源時間,生產工時,上製程工單,料號,,,重要訂單
2025-05-05 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-05-05 00:00:00,,,91N125040296,91-48106-0070,CM4-SL2-WiTronix,2025-04-29 00:00:00,尾數,241,3,241,1.4,OK*1+Q*2,2025-04-14 00:00:00,(4/26),10.2,85N125040411,85-48106-0070,,,
2025-05-05 00:00:00,,VIP,91N125040178,91-64217-0010Z,207-GIECF,2025-04-30 00:00:00,,158,3,157,1.8,OK*3+NG*2,2025-04-21 00:00:00,(4/28),11.4,59N125040178,59-64217-0040Z,,,
2025-05-05 00:00:00,,,91E125040183,91-31422-073S,"cPCI-EX6530VCS/4700E/M8-0,MS512,ETT",2025-05-02 00:00:00,,5,5,5,2.1,卡OK,2025-04-18 00:00:00,(4/28),16.5,85E125040183,85-31422-073S,,,
2025-05-05 00:00:00,,,91N125050105,91-72128-1C1D,t2ASH-SL-i7-6822EQ/M32G-cc/TPM2.0/GOMA,2025-05-05 00:00:00,,6,5,5,1.4,OK*5+NG*1(未Coating+來料*1),2025-05-02 00:00:00,(4/30),13,85N125050105,85-72128-1C1D,,,
2025-05-05 00:00:00,,,91N125050334,91-72512-3530,LEC-iMX8MP-Q-N-4G-32G-ER/EXFO,2025-05-05 00:00:00,,120,119,119,1.4,OK*119+待測*1,2025-05-02 00:00:00,(4/30),172.6,59N125050333,59-72512-3530,,,
2025-05-05 00:00:00,,VIP,91E125030271,91-7A106-660E,AMSTX-CFP12-Q370/i7/M32G/S512G/D-Fend,2025-05-05 00:00:00,尾數,6,3,6,2.1,OK*3,2025-04-14 00:00:00,(4/29),12.3,85E125030271,85-7A106-660E,,,
2025-05-05 00:00:00,,,91E125040248,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-05-02 00:00:00,尾數,200,56,200,1.7,Q*266+,2025-04-24 00:00:00,(4/30) 一箱*4(DEV-0054101),101.2,85E125040249,85-77522-106E,,,
2025-05-05 00:00:00,,,91E125040252,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-05-05 00:00:00,,212,152,152,1.7,Q*153+Q*128,2025-05-02 00:00:00,(5/1) 一箱*4(DEV-0054101),264.4,85E125040251,85-77522-106E,,,
2025-05-05 00:00:00,,,91E125010225,91-77A07-2A0E,I-Pi LEC-RB5-8G-128G-BW/EU,2025-05-09 00:00:00,尾數,2,1,2,2.3,OK*2,2025-04-30 00:00:00,(4/22),8.3,85E124060048,85-77A07-290E,,,
2025-05-05 00:00:00,,,91N124120312,91-7C201-0010,EGX-MXM-AD,2025-05-07 00:00:00,尾數,44,1,44,1.5,Q*1,2025-04-14 00:00:00,(4/28),7.5,59N125010206,59-7C201-0010,,,
