Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註：上製程來源時間,生產工時,上製程工單,料號,,,重要訂單
2025-07-07 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-07-07 00:00:00,,,91N125060420,91-48104-009S-10,CM1-BT1-E3815-ETT,2025-07-07 00:00:00,尾數,152,35,152,2.1,OK*35,2025-06-13 00:00:00,(7/1),79.5,85N125060082,85-48104-009S,,,
2025-07-07 00:00:00,,,91E125060204,91-48104-040S,CM1-BT1-E3815-M4G-ETT-GO,2025-07-08 00:00:00,,20,20,20,2,卡OK,2025-06-20 00:00:00,(7/1),46,85E125060204,85-48104-040S,,,
2025-07-07 00:00:00,,,ZPR125070021,85-65512-00B0,FG-6000F CPU Card,2025-07-08 00:00:00,,12,12,12,1.4,ok,2025-07-04 00:00:00,簡易包裝 +卡OK,22.799999999999997,85-65512-00B0,,,,
2025-07-07 00:00:00,,,ZPR125070022,85-65512-0100,FG-6000F CPU Card_consign_apacer,2025-07-08 00:00:00,,8,8,8,1.4,ok,2025-07-04 00:00:00,簡易包裝 +卡OK,17.2,85-65512-0100,,,,
2025-07-07 00:00:00,,,91T125060052,91-37199-003D,"cPCI-R6100,ETT,CC",2025-07-08 00:00:00,,47,47,47,5,VI,,(7/2),241,,,,,
2025-07-07 00:00:00,,,91E125070275,91-66038-304E,Itr SBR CB+nanoX-EL-x6211E-2G-64G+HS,2025-07-09 00:00:00,,55,53,55,1.4,VI*53+待測*2,2025-06-20 00:00:00,2筆85 (7/2) 一箱20台,80.19999999999999,85E125070276,85-66038-304E,,,
2025-07-07 00:00:00,,,91N125070080,91-65314-0480-10,cPCI-6636U4-3/3900/M0-4,2025-07-15 00:00:00,,100,99,99,3,OK*99+待測*1,2025-06-25 00:00:00,(7/2),303,85N125070080,85-65314-0470,,,
2025-07-07 00:00:00,,,91N125080074,91-72304-R0AS,t2nanoX-BT-E3845-4G-ETT,2025-07-08 00:00:00,,15,15,15,1.4,卡OK,2025-06-30 00:00:00,(7/1),27,85N125080074,85-72304-R0AS,,,
2025-07-07 00:00:00,7/2,,91E125070298,91-79030-002E,Aristocrat Gen10 Backplane,2025-07-08 00:00:00,,12,12,12,1.4,卡OK,2025-07-04 00:00:00,(7/4) 一箱30,22.799999999999997,55E125040021,55-79030-004E,,,
2025-07-07 00:00:00,,,91E125070058,91-79030-002E,Aristocrat Gen10 Backplane,2025-07-09 00:00:00,,330,330,330,1.4,卡OK,2025-07-04 00:00:00,(7/4) 一箱30,467.99999999999994,55E125040021,55-79030-004E,,,
