Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註：上製程來源時間,生產工時,上製程工單,料號,,,重要訂單
2025-03-10 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-03-10 00:00:00,,VIP,91N125030251,91-95199-0020,MXC-6400 Optional Fan kit,2025-03-10 00:00:00,,3,3,3,11,,2025-03-04 00:00:00,無卡,42,,,,,
2025-03-10 00:00:00,3/3,,91N125030458,91-95302-2010,THS-nXEL-B-I,2025-03-10 00:00:00,,1,1,1,5,,2025-03-03 00:00:00,無卡,14,,,,,
2025-03-10 00:00:00,,,91E124060306,91-72519-Z02E,LEC-ASL-x7835RE-8G-64G-ER,2025-03-10 00:00:00,,4,4,4,1.4,,2025-03-05 00:00:00,料+卡OK,14.6,59-72519-Z02E,,,,
2025-03-10 00:00:00,,VIP,91N125030081,91-72213-0330,t2cExpress-SL-i7-6600U/Datasol,2025-03-18 00:00:00,,54,54,54,1.4,卡OK,2025-03-03 00:00:00,(3/5),84.6,59N125030081,59-72213-0340,,,
2025-03-10 00:00:00,,VIP,91N125030301,AG-M9038-60001,M9038-60001,2025-03-21 00:00:00,,50,50,50,10,卡OK*46+PASS*4,2025-02-25 00:00:00,(3/5),509,85N125010524,85-63539-0040,,,
2025-03-10 00:00:00,,,91E125030184,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-11 00:00:00,尾數,200,32,200,1.7,卡OK,2025-03-04 00:00:00,(3/7) 一箱4,63.4,85E125020272,85-77522-106E,,,
2025-03-10 00:00:00,,,91E125030185,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-14 00:00:00,,52,32,32,1.7,卡OK*30+PASS*117,2025-03-04 00:00:00,(3/8) 一箱4,63.4,85E125020273,85-77522-106E,,,
2025-03-10 00:00:00,,,91N125030361,91-72121-A670,Express-IBR-i7-3517UE/Td,2025-03-24 00:00:00,,200,200,200,1.6,卡OK,2025-03-04 00:00:00,(3/5),329,59N125020239,59-72121-A680,,,
2025-03-10 00:00:00,,,91R125020043,91-72121-A670,Express-IBR-i7-3517UE/Td,2025-03-24 00:00:00,,1,1,1,1.6,PASS,2025-03-04 00:00:00,(3/5),10.6,,,,,
2025-03-10 00:00:00,,VIP,91E125030011,91-79030-002E,Aristocrat Gen10 Backplane,2025-03-19 00:00:00,,300,300,300,1.4,卡OK,2025-03-06 00:00:00,(3/7) 一箱30,429,55E125020016,55-79030-004E,,,
2025-03-10 00:00:00,,VIP,91E125030158,91-79030-002E,Aristocrat Gen10 Backplane,2025-03-12 00:00:00,,180,180,180,1.4,卡OK,2025-02-25 00:00:00,(3/8) 一箱30,261,55E125010297,55-79030-004E,,,
2025-03-10 00:00:00,,,91R125020114,91-44A00-1020,MXA-200 iMX8MP DDR4L 4GB with Debian,2025-03-18 00:00:00,,26,26,26,1.4,PASS,,(3/5),45.4,,,,,
2025-03-10 00:00:00,,,91N125050083,91-72218-2040,cExpress-TL-i3-1115G4E,2025-03-11 00:00:00,,6,6,6,1.4,卡OK,2025-03-05 00:00:00,(3/5),17.4,59N125050083,59-72218-2050,,,
2025-03-10 00:00:00,,,91N125030381,92-24305-0110,C809M,2025-03-11 00:00:00,,20,20,20,1.4,,2025-03-07 00:00:00,無卡,37,,,,,
2025-03-10 00:00:00,,,91N125030217,91-95257-0010,HTS-cWL-B,2025-03-13 00:00:00,,125,125,125,1.6,,2025-03-07 00:00:00,無卡,209,,,,,
2025-03-10 00:00:00,,,91N125030466,91-95229-0010,HTS-CF-B,2025-03-12 00:00:00,,2,2,2,1.4,,2025-03-05 00:00:00,無卡,11.8,,,,,
2025-03-10 00:00:00,,VIP,91N124110013,91-18252-0020,PCIe-9852,2025-03-12 00:00:00,,30,30,30,1.4,卡OK,2025-03-03 00:00:00,(3/4),51,85N124110013,85-18252-0030,,,
2025-03-10 00:00:00,,,91N125010471,91-72217-6020,cExpress-EL-J6426,2025-03-18 00:00:00,,6,6,6,1.4,卡OK,2025-03-03 00:00:00,(3/5),17.4,59N125010471,59-72217-6020,,,
2025-03-10 00:00:00,,VIP,91N125050106,91-27019-F010,ODM SuperCAT EMS license for Delta,2025-03-21 00:00:00,,1,1,1,1,卡OK,2025-03-03 00:00:00,(2/26),10,85N125050106,85-27019-F010,,,
2025-03-10 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-03-10 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-03-10 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-03-10 00:00:00,,,,,,,,,,,,,,,9,,,,,
