Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註：上製程來源時間,生產工時,上製程工單,料號,,,重要訂單
2025-04-28 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-04-28 00:00:00,,,91N125040301,91-72215-1140,cExpress-KL-i5-7300U/SMD,2025-04-28 00:00:00,,176,90,90,1.6,OK*45+Q*49+,2025-04-24 00:00:00,(4/22),150,59N125040301,59-72215-1140,,,
2025-04-28 00:00:00,,VIP,91N125050391,AG-N5650-00021,2 Slot ATP Chassis Rackmount Kit-CB,2025-04-28 00:00:00,,10,10,10,1.4,OK,2025-04-25 00:00:00,無卡,20,,,,,
2025-04-28 00:00:00,,VIP,91E124120167,AG-W1312-60564,W1312-60564,2025-04-28 00:00:00,,39,34,34,2,Q*34+NG*5未技轉,2025-04-21 00:00:00,(4/24),74,85E124120221,85-63647-005E,,,
2025-04-28 00:00:00,,,91N125040420,91-72501-4100,LEC-iMX62-1G-4G-ER/JCI,2025-04-29 00:00:00,,470,468,468,1.4,OK*468+待測*2,2025-04-22 00:00:00,(4/22),661.1999999999999,59N125040366,59-72501-4100,,,
2025-04-28 00:00:00,,,91N125040332,91-72121-A670,Express-IBR-i7-3517UE/Td,2025-05-19 00:00:00,尾數,200,4,200,1.6,OK*196+AN31*4,2025-04-07 00:00:00,(4/12),12.4,59N125030241,59-72121-A680,,,
2025-04-28 00:00:00,,,91N125040101,91-72121-A670,Express-IBR-i7-3517UE/Td,2025-05-19 00:00:00,,145,145,145,1.6,OK*126+Q*85,2025-04-18 00:00:00,(4/24),238,59N125030241,59-72121-A680,,,
2025-04-28 00:00:00,,,91E125040245,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-04-29 00:00:00,,200,200,200,1.7,OK*271+Q*97,2025-04-21 00:00:00,(4/26) 一箱5,346,85E125040246,85-77522-106E,,,
2025-04-28 00:00:00,,,91N125040302,91-72220-3010,t1cExpress-ASL-x7835RE-16G,2025-05-14 00:00:00,,6,6,6,1.4,卡OK,2025-04-24 00:00:00,(4/23),14.399999999999999,59N125040302,59-72220-3010,,,
2025-04-28 00:00:00,,VIP,91N125050315,91-77B05-3020,DLAP-211-Orin NX 8GB Dev Kit w/o SSD,2025-05-06 00:00:00,,1,1,1,1.4,卡OK,2025-04-21 00:00:00,(4/18),7.4,85N125050315,85-77B05-3020,,,
2025-04-28 00:00:00,,,91N125040430,91-72506-5320,LEC-AL-E3940-8G-ER/IVN5,2025-05-28 00:00:00,尾數,210,1,210,1.4,AN31*1,2025-04-14 00:00:00,(4/21),7.4,59N125050104,59-72506-5320,,,
2025-04-28 00:00:00,,,91N125030431,91-71116-A020,ETX-BT-E3825-NO AUDIO,2025-05-08 00:00:00,,50,50,50,1.4,卡OK,2025-04-24 00:00:00,(4/23),76,59N125030431,59-71116-A030,,,
2025-04-28 00:00:00,,,91N125050038,91-48104-10AS-10,CM2-BT2-E3825-ETT,2025-05-12 00:00:00,,68,68,68,2.1,卡OK,2025-04-21 00:00:00,(4/22),148.8,85N125050038,85-48104-10AS,,,
2025-04-28 00:00:00,,VIP,91N125070100,91-27019-2110,SuperCAT EM-4C00D,2025-05-05 00:00:00,,2,2,2,1.4,卡OK,2025-04-21 00:00:00,(4/22),8.8,85N125070100,85-27019-2110,,,
2025-04-28 00:00:00,,,91N125040170,91-65320-5020,cPCI-A3525/9850HL/M16/S128,2025-04-29 00:00:00,,89,87,87,2,Q*87+AN31*2,2025-04-21 00:00:00,(4/22),180,85N125040170,85-65320-5020,,,
2025-04-28 00:00:00,,VIP,91E125040295,91-72519-311E,LEC-ALN-x7425E-8G-32G-CT/YMH,2025-05-05 00:00:00,,100,99,99,1.4,OK*99+AN31*1,2025-04-18 00:00:00,(4/22) 一箱*100,144.6,59E125040294,59-72519-311E,,,
2025-04-28 00:00:00,,,91N125060280,91-95337-2010,SP2/OM-101_Clip_Kits,2025-05-06 00:00:00,,1,1,1,1.4,,2025-04-22 00:00:00,無卡,7.4,,,,,
2025-04-28 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-04-28 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-04-28 00:00:00,,,,,,,,,,,,,,,6,,,,,
,,,,2025-04-28 00:00:00,(一)  生產狀況,,,,1266,,,人力：1840/2560(加班3時),4,當日總工時(min),2120.4,OVER,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-04-29 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-04-29 00:00:00,,,91N125040301,91-72215-1140,cExpress-KL-i5-7300U/SMD,2025-04-28 00:00:00,尾數,176,41,176,1.6,Q*41,2025-04-24 00:00:00,(4/22),71.60000000000001,59N125040301,59-72215-1140,,,
2025-04-29 00:00:00,,,91N125040296,91-48106-0070,CM4-SL2-WiTronix,2025-04-29 00:00:00,,241,238,238,1.4,OK*238+NG*3,2025-04-14 00:00:00,(4/26),339.2,85N125040411,85-48106-0070,,,
2025-04-29 00:00:00,,,91N125040456,91-31122-513D,"cPCI-EX3620-ANS/E3815/M2G/S32,ETT,CC",2025-04-29 00:00:00,,6,6,6,2.1,Q*48,2025-04-21 00:00:00,(4/26),18.6,85N125050034,85-31122-513D,,,
2025-04-29 00:00:00,,,91N125040420,91-72501-4100,LEC-iMX62-1G-4G-ER/JCI,2025-04-29 00:00:00,尾數,470,2,470,1.4,OK*2,2025-04-22 00:00:00,(4/22),8.8,59N125040366,59-72501-4100,,,
