Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註：上製程來源時間,生產工時,上製程工單,料號,,,重要訂單
2025-05-12 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-05-12 00:00:00,已領,,91E125040145,91-95386-000E,MLC-S Camera kit,2025-05-12 00:00:00,,2,2,2,2.1,PCC-Lillian 通知4/30技轉完成,2025-03-25 00:00:00,"3/26~3/27 PE-Ivy驗證,3/28接包裝+無卡",10.2,,,,,
2025-05-12 00:00:00,,,91N125010094,91-7C001-0010,EGX-MXM-RTX3000/Adlink logo,2025-05-09 00:00:00,尾數,84,2,84,1.4,OK*1+Q*1,2025-05-14 00:00:00,(5/7)出貨*82,8.8,59N125010528,59-7C001-0050,,,
2025-05-12 00:00:00,5/6,,91N125050359,91-72501-8030,LEC-iMX62-C7-1G-4G-ER,2025-05-10 00:00:00,,100,100,100,1.4,卡OK,2025-04-30 00:00:00,(5/8),146,59N125050481,59-72501-8060,,,
2025-05-12 00:00:00,已領,VIP,91E124110298,91-66058-101E,SE-SCT1011-0+LEC-IMX8MMQ4G-64G-ER +WiLTE,2025-05-12 00:00:00,,20,18,18,1.4,OK*18+未技轉*2,2025-04-07 00:00:00,(5/10) 一箱10,34.2,85T125050045,85-66058-102E,,,
2025-05-12 00:00:00,5/9,,91E125060220,91-66058-200E,SE-SCT1000-0+LEC-IMX8MMQ4G-64G-ER,2025-05-12 00:00:00,,5,4,4,1.4,Q*4+未技轉*1,2025-04-30 00:00:00,(5/10) 一箱10,11.6,85E125060220,85-66058-200E,,,
2025-05-12 00:00:00,5/9,,91E125060219,91-66058-300E,SE-SCT1000-C+LEC-IMX8MMQ4G-64G-ER,2025-05-12 00:00:00,,5,5,5,1.4,Q*5,2025-04-30 00:00:00,(5/10) 一箱10,13,85E125060219,85-66058-300E,,,
2025-05-12 00:00:00,5/9,,91E125060217,91-66058-400E,SE-SCT1000-E+LEC-IMX8MMQ4G-64G-ER,2025-05-12 00:00:00,,5,5,5,1.4,Q*5,2025-04-30 00:00:00,(5/10) 一箱10,13,85E125060217,85-66058-400E,,,
2025-05-12 00:00:00,,,91N125060064,91-65314-5040,cPCI-6636SL/1505/M16-0,2025-05-12 00:00:00,,4,4,4,2.1,卡OK,2025-05-09 00:00:00,(5/7),14.4,85N125060064,85-65314-5040,,,
2025-05-12 00:00:00,,,91E125040250,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-05-12 00:00:00,尾數,200,90,200,1.7,Q*125+,2025-05-05 00:00:00,(5/9) 一箱5,159,85E125050184,85-77522-106E,,,
2025-05-12 00:00:00,,,91N125040460,91-65320-2030,cPCI-A3525KR/8400H/M16G,2025-05-14 00:00:00,,150,150,150,2.1,OK*79+Q*156,2025-04-30 00:00:00,(5/7),321,85N125040459,85-65320-2030,,,
2025-05-12 00:00:00,,,91N125030331,91-65021-0010,RT ARM iMX8M MB,2025-05-13 00:00:00,尾數,250,156,240,5,Q*155+AN31*1,2025-04-30 00:00:00,(5/6) 一箱10台,786,85N125030062,85-65021-0010,,,
2025-05-12 00:00:00,,,91N125050158,91-72135-50B0-10,Express-CFR-E-2276ML,2025-05-19 00:00:00,,40,39,39,1.4,OK*39+待測*1,2025-05-09 00:00:00,(5/7),60.599999999999994,59N125050158,59-72135-50C0,,,
2025-05-12 00:00:00,,,91N125050190,91-65314-1220,cPCI-6636SL/6820E/M0-16,2025-05-14 00:00:00,,3,3,3,2,卡OK,2025-05-09 00:00:00,(5/7),12,85N125050190,85-65314-1220,,,
2025-05-12 00:00:00,,,91E125050232,91-79030-002E,Aristocrat Gen10 Backplane,2025-05-13 00:00:00,,540,540,540,1.4,OK*308+Q*256,2025-05-06 00:00:00,(5/9) 一箱30,762,55E125030391,55-79030-004E,,,
2025-05-12 00:00:00,,VIP,91E125040265,91-77B07-000E,DLAP-411 CB w/ Adapter,2025-05-14 00:00:00,,10,10,10,2.1,卡OK,2025-05-08 00:00:00,(5/7),27,59N125060076,59-77B07-0020,,,
2025-05-12 00:00:00,5/8,,91N125050516,91-95346-0010,HSP for MXM Ampere Type A w backplate,2025-05-13 00:00:00,,1,1,1,1.4,,2025-05-08 00:00:00,無卡,7.4,,,,,
2025-05-12 00:00:00,,VIP,91N125050104,91-72506-5320,LEC-AL-E3940-8G-ER/IVN5,2025-05-28 00:00:00,,308,4,305,1.4,OK*4+AN31*3,2025-04-14 00:00:00,(4/29),11.6,59N125050104,59-72506-5320,,,
2025-05-12 00:00:00,,,91N125050390,91-95151-0020,HTS-eBT-BT,2025-05-20 00:00:00,尾數,1060,210,1060,1.4,,2025-05-07 00:00:00,無卡,300,,,,,
2025-05-12 00:00:00,,,91E125060244,91-95363-200E,THSF-cRLS-B,2025-05-16 00:00:00,,15,15,15,1.4,,2025-05-08 00:00:00,無卡,27,,,,,
2025-05-12 00:00:00,,,91N125050064,91-71116-4760,ASH-ETX-BT-E3815/2GB/Varian,2025-05-20 00:00:00,尾數,100,1,100,1.66,卡OK85-71116-4770*1,2025-05-05 00:00:00,2筆85N (5/6),7.66,85T125010029,85-71116-4760,,,
2025-05-12 00:00:00,,VIP,91N125050432,91-27019-3510,SuperCAT EM-1P00D,2025-05-13 00:00:00,,5,5,5,1.4,Q*5,2025-05-05 00:00:00,(5/6),13,85N125050432,85-27019-3510,,,
2025-05-12 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-05-12 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-05-12 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-05-12 00:00:00,,,,,,,,,,,,,,,6,,,,,
,,,,2025-05-12 00:00:00,(一)  生產狀況,,,,1364,,,人力：1840/2560(加班3時),4,當日總工時(min),2775.46,OVER,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-05-13 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-05-13 00:00:00,,,91E125050218,91-95364-000E,Starter cable kit for AVA-7200,2025-05-13 00:00:00,,2,2,2,1.4,OK,2025-05-05 00:00:00,"5/6 PE-Ivy驗證,5/7接包裝,無卡",8.8,,,,,
2025-05-13 00:00:00,,VIP,91N125050313,91-31126-0010,PXI-3982/M8G/SSD/Win10,2025-05-13 00:00:00,,10,10,10,1.4,Q*10,2025-05-05 00:00:00,(5/7),20,85N125050313,85-31126-0010,,,
2025-05-13 00:00:00,,,91N125050467,91-7C005-400S,t1EGX-MXM-A2000-8G-60W/Adlink logo,2025-05-13 00:00:00,,3,3,3,1.4,卡OK,2025-05-15 00:00:00,料+卡OK,10.2,85-7C005-400S,,,,
2025-05-13 00:00:00,,,91N125050245,91-19701-0120,EMU-200,2025-05-15 00:00:00,尾數,10,1,10,2,Q*1,2025-05-08 00:00:00,(5/6),8,85N125050245,85-19701-0120,,,
2025-05-13 00:00:00,,,91N125050158,91-72135-50B0-10,Express-CFR-E-2276ML,2025-05-14 00:00:00,尾數,40,1,40,1.4,Q*1,2025-05-09 00:00:00,(5/7),7.4,59N125050158,59-72135-50C0,,,
2025-05-13 00:00:00,,,91N125040380,91-18907-1010,PCIe-9146,2025-06-19 00:00:00,,15,15,15,1.4,卡OK,2025-04-30 00:00:00,(5/8),27,59N125040380,59-18907-1010,,,
2025-05-13 00:00:00,,,91E125050193,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-05-13 00:00:00,,200,200,200,1.7,OK*179+Q*35,2025-05-05 00:00:00,(5/10) 一箱5,346,85E125050185,85-77522-106E,,,
2025-05-13 00:00:00,,,91N125050238,91-31122-0040-10,cPCI-3620D/E3845/M4G/S32,2025-05-15 00:00:00,,10,10,10,2.1,OK*9+Q*1,2025-05-06 00:00:00,(5/8),27,85N125050238,85-31122-0050,,,
2025-05-13 00:00:00,,,91N125070011,91-71116-9030,ETX-BT-E3845-NO AUDIO,2025-05-14 00:00:00,,8,8,8,1.4,卡OK,2025-05-06 00:00:00,(5/8),17.2,59N125070011,59-71116-9040,,,
2025-05-13 00:00:00,,,91E125040236,91-79030-002E,Aristocrat Gen10 Backplane,2025-05-15 00:00:00,,420,420,420,1.4,OK*336+Q*26+,2025-05-06 00:00:00,(5/12) 一箱30,594,55E125030392,55-79030-004E,,,
2025-05-13 00:00:00,,VIP,91N125050045,91-7C003-A010,EGX-MXM-T1000/Align,2025-05-15 00:00:00,,480,480,480,1.4,卡OK,2025-05-12 00:00:00,(5/8),678,59N125050103,59-7C003-A020,,,
2025-05-13 00:00:00,,,91N125040103,91-72121-A670,Express-IBR-i7-3517UE/Td,2025-05-26 00:00:00,,100,100,100,1.6,卡OK,2025-04-30 00:00:00,(5/7),166,59N125030243,59-72121-A680,,,
2025-05-13 00:00:00,5/8,,91N125050470,91-95195-0010,Q7-AL-HS1,2025-05-14 00:00:00,,2,2,2,5,,2025-05-06 00:00:00,無卡,16,,,,,
2025-05-13 00:00:00,5/8,,91N125050468,91-95334-5010,THSF-ADP-B,2025-05-15 00:00:00,,1,1,1,1.4,,2025-05-09 00:00:00,無卡,7.4,,,,,
2025-05-13 00:00:00,5/8,,91N125040552,91-72213-1070,cExpress-SL-i5-6300U,2025-05-20 00:00:00,,4,4,4,1.4,卡OK,2025-05-15 00:00:00,(5/9),11.6,59N125030304,59-72213-1080,,,
2025-05-13 00:00:00,5/8,,91E125050138,91-95358-100E,THS-qEL,2025-05-14 00:00:00,,26,26,26,1.4,,2025-05-09 00:00:00,無卡,42.4,,,,,
2025-05-13 00:00:00,,,91N125040472,91-72501-4100,LEC-iMX62-1G-4G-ER/JCI,2025-05-14 00:00:00,尾數,200,6,200,1.4,卡OK,2025-04-22 00:00:00,(5/12),14.399999999999999,59N125040367,59-72501-4100,,,
2025-05-13 00:00:00,5/8,,91N125060023,90-20064-0120,Touch function key Kit: MLC8 21.5/23.8,2025-06-03 00:00:00,,175,175,175,2.5,卡OK,2025-05-09 00:00:00,(4/24) 一箱40,443.5,59N125060023,59-A3034-0020,,,
2025-05-13 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-05-13 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-05-13 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-05-13 00:00:00,,,,,,,,,,,,,,,6,,,,,
,,,,2025-05-13 00:00:00,(二)  生產狀況,,,,1464,,,人力：1840/2560(加班3時),4,當日總工時(min),2474.9,OVER,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-05-14 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-05-14 00:00:00,,,91R125040156,91-72501-8030,LEC-iMX62-C7-1G-4G-ER,2025-05-13 00:00:00,尾數,210,1,210,1.4,Q*1,,(5/8),7.4,,,,,
2025-05-14 00:00:00,,,91E125040282,91-77524-002E,Absolute Vision 2.0,2025-05-13 00:00:00,尾數,140,8,139,1,OK*7+維修未技轉*1,2025-04-01 00:00:00,3筆85E (4/28) 一箱20,14,85R125050035,85-77524-002E,,,
2025-05-14 00:00:00,,,91N125040424,91-31426-0540,cPCI-6540/9850HL/M8-0,2025-05-13 00:00:00,,8,7,7,5,OK*7+NG*1,2025-05-08 00:00:00,(5/9),41,85N125040424,85-31426-0540,,,
2025-05-14 00:00:00,,,91E125040200,91-72137-310S,t2ASH-Express-ID7-D-1715TER/S16G/Moment,2025-05-13 00:00:00,,2,2,2,1.4,Q*2,2025-04-29 00:00:00,(5/8),8.8,85E125040200,85-72137-310S,,,
2025-05-14 00:00:00,,VIP,91N125050212,AG-M9049A-CFG001,M9049A-CFG001,2025-05-13 00:00:00,,25,17,17,10,Q*17+待測*7+AN31*2,2025-05-05 00:00:00,(5/8),176,59N125050212,59-63304-0040,,,
2025-05-14 00:00:00,,VIP,91E125060060,91-66038-302E,Itr SBR CB+nanoX-EL-x6211E-2G-64G+HS,2025-05-13 00:00:00,,15,15,15,1.4,Q*16,2025-04-30 00:00:00,(5/12),27,85E125060060,85-66038-302E,,,
2025-05-14 00:00:00,,VIP,91N125050410,91-38008-0210,PXIe-3987/M32G/SSD,2025-05-13 00:00:00,,26,26,26,2.1,Q*26,2025-05-08 00:00:00,(5/6),60.6,85N125050409,85-38008-0220,,,
2025-05-14 00:00:00,,,91E125030435,91-E0058-002E,RTX V4H carrier board for Renesas,2025-05-14 00:00:00,,28,25,25,1.4,PCC-Evelyn通知下午包*27,2025-04-30 00:00:00,(5/12) ,41,55E125030343,55-E0058-002E,,,
2025-05-14 00:00:00,,,91N125040395,91-31122-1620,cPCI-3620D/E3845/M4G/NM,2025-05-14 00:00:00,,50,49,49,2.6,OK*28+Q*22,2025-04-22 00:00:00,(5/6),133.4,85N125040395,85-31122-1620,,,
2025-05-14 00:00:00,,,91N125050277,91-72215-1140,cExpress-KL-i5-7300U/SMD,2025-05-14 00:00:00,,124,124,124,1.6,OK*45+Q*79,2025-04-30 00:00:00,(5/9),204.4,59N125040475,59-72215-1140,,,
2025-05-14 00:00:00,,,91N125040461,91-65320-2030,cPCI-A3525KR/8400H/M16G,2025-05-14 00:00:00,,150,150,150,2.1,卡OK,2025-05-14 00:00:00,(5/10),321,85N125040459,85-65320-2030,,,
2025-05-14 00:00:00,,,91N125040129,91-65A60-003C,cPCI-A3W10ND1,2025-05-14 00:00:00,,170,23,43,3,OK*42+Q*47+,2025-05-14 00:00:00,(5/12),75,85N125040129,85-65A60-003C,,,
2025-05-14 00:00:00,,VIP,91N125050048,91-65314-0470-10,cPCI-6636U4-3/3900/M0-4,2025-05-14 00:00:00,尾數,100,4,100,3,OK*3+Q*1,2025-04-30 00:00:00,(5/2),18,85T125050054,85-65314-0460,,,
2025-05-14 00:00:00,,,91E125050194,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-05-14 00:00:00,,200,200,200,1.7,OK*163+Q*42+,2025-05-05 00:00:00,(5/12) 一箱5,346,85E125050186,85-77522-106E,,,
2025-05-14 00:00:00,,,91E125060252,91-72517-600E,LEC-iMX8MM-Q-4G-32G-BW-FF-ER,2025-05-14 00:00:00,,10,10,10,1.4,Q*10,2025-05-14 00:00:00,(5/12),20,59E125060252,59-72517-600E,,,
2025-05-14 00:00:00,,,91N125060024,91-72512-3530,LEC-iMX8MP-Q-N-4G-32G-ER/EXFO,2025-05-16 00:00:00,,260,180,180,1.4,OK*180+Q*78+待測*1+NG*1,2025-04-30 00:00:00,(5/9),258,59N125050342,59-72512-3530,,,
2025-05-14 00:00:00,,,91N125050085,91-72216-1420,cExpress-WL-i5-8365UE/TPM/GD,2025-05-26 00:00:00,,39,39,39,1.4,卡OK,2025-04-30 00:00:00,(5/9),60.599999999999994,59N125050085,59-72216-1420,,,
2025-05-14 00:00:00,,VIP,91N125050197,91-95200-2010,THS-cKL-B,2025-05-19 00:00:00,,50,50,50,1.4,OK,2025-05-12 00:00:00,無卡,76,,,,,
2025-05-14 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-05-14 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-05-14 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-05-14 00:00:00,,,,,,,,,,,,,,,6,,,,,
,,,,2025-05-14 00:00:00,(三)  生產狀況,,,,930,,,人力：1840/2560(加班3時),4,當日總工時(min),1918.1999999999998,OVER,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-05-15 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-05-15 00:00:00,5/15,,RMA125030015,91-71116-463S,t2ETX-BT-E3815/Extel,2025-05-15 00:00:00,,47,47,47,1.6,Q,,(5/10),81.2,,,,,
2025-05-15 00:00:00,,,91N125040395,91-31122-1620,cPCI-3620D/E3845/M4G/NM,2025-05-14 00:00:00,尾數,50,1,50,2.6,OK*28+Q*22,2025-04-22 00:00:00,(5/6),8.6,85N125040395,85-31122-1620,,,
2025-05-15 00:00:00,,,91E125050195,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-05-15 00:00:00,,200,200,200,1.7,OK*129+Q*49+,2025-05-05 00:00:00,(5/13) 一箱5,346,85E125050187,85-77522-106E,,,
2025-05-15 00:00:00,,,91N125060142,91-77104-1180-10,Starterkit-COM Express 6 PLUS,2025-05-23 00:00:00,,4,3,3,5,OK,2025-05-14 00:00:00,(5/12),21,59N125040381,59-77104-00G0,,,
