Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註：上製程來源時間,生產工時,上製程工單,料號,,,重要訂單
2025-06-16 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-06-16 00:00:00,,,91E125030453,91-67201-002E,ADi-BPA3-AD-Everi,2025-06-13 00:00:00,,30,30,30,2,卡OK+DEV-0054672,2025-06-11 00:00:00,(6/10),66,59E125030457,59-67201-002E,,,
2025-06-16 00:00:00,,VIP,91N125050188,AG-M9023A-CFG001,M9023A-CFG001,2025-06-16 00:00:00,,40,40,40,10,Q*45+NG*2,2025-06-02 00:00:00,(6/11),406,85N125050450,85-63512-1060,,,
2025-06-16 00:00:00,,VIP,91N125040576,91-72130-6220,Express-KLE-E3-1505L v6/TPM 2.0/US,2025-06-16 00:00:00,,100,100,100,1.4,卡OK+AN77*4,2025-06-12 00:00:00,(6/12),146,59N125040576,59-72130-6220,,,
2025-06-16 00:00:00,,VIP,91N125030539,91-72134-2110,Express-BD74-D1577/TPM2.0/CWC,2025-06-16 00:00:00,,30,30,30,1.4,卡OK,2025-06-02 00:00:00,(6/12),48,59N125030539,59-72134-2110,,,
2025-06-16 00:00:00,,VIP,91N125070051,90-20047-1830,PCIe-PXIe-8640/2M–T,2025-06-20 00:00:00,,5,5,5,1.4,卡OK,2025-06-02 00:00:00,(6/12),13,91N125070052,91-63529-0010,,,
2025-06-16 00:00:00,,,91N125050366,91-31426-0650,cPCI-6540/9850HL/M16-16,2025-06-17 00:00:00,,4,3,3,2,OK*3+NG*1,2025-06-12 00:00:00,(6/11),12,85N125050366,85-31426-0650,,,
2025-06-16 00:00:00,,,91E125060385,91-77106-406E,I-COM HPC Ampere Altra DEV Kit-32,2025-06-17 00:00:00,,2,2,2,4,卡OK,2025-06-12 00:00:00,(6/10),14,85E125060385,85-73102-026E,,,
2025-06-16 00:00:00,,,91E125050359,91-77106-306E,I-COM HPC Ampere Altra DEV Kit-64,2025-06-17 00:00:00,,1,1,1,4,卡OK,2025-06-12 00:00:00,(6/10),10,85E125050359,85-73102-3240,,,
2025-06-16 00:00:00,,,91R125050062,91-7C004-3120,MXM-A4500-16GB-115W,2025-07-15 00:00:00,,20,20,20,1.4,OK*20,,(6/11),34,,,,,
2025-06-16 00:00:00,,VIP,91N125050171,91-7C001-D010,MXM-RTX3000/Getec,2025-06-17 00:00:00,尾數,122,2,122,1.4,卡OK,2025-06-02 00:00:00,(6/9),8.8,59N125050171,59-7C001-D020,,,
2025-06-16 00:00:00,,,ZPR125060047,59-37571-0010,UNP DB-LSATA,2025-06-20 00:00:00,,2,2,2,1.4,卡OK,2025-06-13 00:00:00,簡易包裝 +卡OK,8.8,59-37571-0010,,,,
2025-06-16 00:00:00,,,91E125060185,91-77105-701E,Express-BASE7 Plus,2025-06-17 00:00:00,尾數,3,1,3,3.1,卡OK,2025-06-05 00:00:00,(6/10),9.1,85E125060185,85-77105-700E,,,
2025-06-16 00:00:00,,,91E125040206,91-67903-001E,ADi-SA4X-AD-IGT,2025-06-17 00:00:00,,50,50,50,1.4,Q*51+無包裝SOP,2025-06-02 00:00:00,"6/9 PE-Ivy驗證,6/13接包裝(6/10)",76,85E125040206,85-67903-001E,,,
2025-06-16 00:00:00,,,91E125060377,91-72512-141E,LEC-iMX8MP-Q-N-8G-32G-BW-ER/Carrier,2025-06-17 00:00:00,,10,10,10,1.4,卡OK,2025-06-13 00:00:00,(6/13),20,59E125060377,59-72512-141E,,,
2025-06-16 00:00:00,,,91N125070048,90-20064-0120,Touch function key Kit: MLC8 21.5/23.8,2025-06-19 00:00:00,,125,125,125,2.5,卡OK,2025-06-17 00:00:00,(6/13) 一箱40,318.5,59N125070048,59-A3034-0020,,,
2025-06-16 00:00:00,,VIP,91N125050199,91-38902-1030,PXIe-9834,2025-06-27 00:00:00,,5,5,5,1.4,卡OK,2025-06-13 00:00:00,(6/12),13,85N125050199,85-38902-1030,,,
2025-06-17 00:00:00,,VIP,91N125060200,91-72134-0110,Express-BD74-D1559-3DIMM,2025-06-17 00:00:00,,50,49,49,1.4,OK*49+NG*1,2025-06-13 00:00:00,(6/12),74.6,59N125060200,59-72134-0110,,,
2025-06-17 00:00:00,,VIP,91N125050411,91-72132-1320,Express-DN7-C3708/4G/64G/CYMER,2025-06-26 00:00:00,,85,1,85,1.4,OK*1+NG*17,2025-06-06 00:00:00,(6/7),7.4,59N125040574,59-72132-1330,,,
2025-06-16 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-06-16 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-06-16 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-06-16 00:00:00,,,,,,,,,,,,,,,6,,,,,
,,,,2025-06-16 00:00:00,(一)  生產狀況,,,,476,,,人力：1840/2560(加班3時),4,當日總工時(min),1315.1999999999998,NOT ENOUGH,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-06-17 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-06-17 00:00:00,,,91N125050440,91-72130-0320,Express-KL-i7-7820EQ/TPM2.0/US,2025-06-16 00:00:00,尾數,10,1,10,1.4,Q*1,2025-06-05 00:00:00,(6/10),7.4,59N125050439,59-72130-0320,,,
2025-06-17 00:00:00,,,91T125060053,91-63501-0030,PXI-2022,2025-06-17 00:00:00,,12,12,0,1.4,卡OK,2025-06-13 00:00:00,"6/17拆包裝,6/18接測試",22.799999999999997,,,,,
2025-06-17 00:00:00,,,91N125050306,91-48104-2090,CM3-BT4-E3845,2025-06-17 00:00:00,,6,6,6,1.4,卡OK,2025-06-13 00:00:00,(6/12),14.399999999999999,85N125050306,85-48104-2070,,,
2025-06-17 00:00:00,,VIP,91N125050262,91-72132-1420,Express-DN7-C3708/FJT,2025-06-17 00:00:00,尾數,100,3,100,1.4,Q*3,2025-06-02 00:00:00,(6/14),10.2,59T125060050,59-72132-1420,,,
2025-06-17 00:00:00,,,91N125050364,91-65314-3140,cPCI-6636SL/6820E/M16-0,2025-06-17 00:00:00,,2,2,2,3.4,VI*2,2025-06-13 00:00:00,(6/13),12.8,85N125050364,85-65314-3140,,,
2025-06-17 00:00:00,,,91N125050346,91-72221-4200,ASH-cExpress-MTL-125H/S16G/GEHC_Austria,2025-06-20 00:00:00,,4,4,4,1.4,Q*4,2025-06-12 00:00:00,(6/11),11.6,85N125060439,85-72221-4200,,,
2025-06-17 00:00:00,,,91N125050534,91-31426-0C00,cPCI-6540/9850HE/M0-32,2025-06-18 00:00:00,,2,2,2,2,OK*2+DEV-0054697(追簽),2025-06-12 00:00:00,(6/11)+58-99097-0010未驗畢,10,85N125050534,85-31426-0C00,,,
2025-06-17 00:00:00,,,91N125060129,91-48104-1090-10,CM2-BT2-E3825,2025-06-23 00:00:00,,16,16,16,2.1,OK*15+Q*1,2025-06-13 00:00:00,(6/13),39.6,85N125060129,85-48104-1070,,,
2025-06-17 00:00:00,,VIP,91N125060139,91-72128-4350,ASH-SL-i3-6100E/S4G/JRC-ETT,2025-06-27 00:00:00,,200,200,200,1.4,OK*133+Q*260,2025-06-13 00:00:00,(6/12),286,85N125060139,85-72128-4350,,,
2025-06-17 00:00:00,,VIP,91N125060065,91-72128-5410,Express-SL-i3-6102E/SEPSA,2025-06-24 00:00:00,,70,70,70,1.4,OK*45+Q*25,2025-06-02 00:00:00,(6/12),104,59N125060065,59-72128-5410,,,
2025-06-17 00:00:00,,,91R125040079,91-72506-5140,LEC-AL-E3940-4G-ER/CV,2025-06-19 00:00:00,,100,100,100,1.4,Q*100,,(6/16),146,,,,,
