Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註：上製程來源時間,生產工時,上製程工單,料號,,,重要訂單
2025-04-14 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-14 00:00:00,,,91N125040099,91-72121-A670,Express-IBR-i7-3517UE/Td,2025-05-19 00:00:00,,200,200,200,1.6,,2025-04-07 00:00:00,(4/10),329,59N125030239,59-72121-A680,,,
2025-04-14 00:00:00,,VIP,91N125030210,91-7C005-4130,MXM-A2000-8G-60W,2025-04-15 00:00:00,,38,38,38,1.4,卡OK,2025-04-07 00:00:00,(4/9),62.199999999999996,59N125030210,59-7C005-4130,,,
2025-04-14 00:00:00,,,91N125030274,91-7C005-5110,MXM-A1000-4G-35W,2025-04-15 00:00:00,,54,54,54,1.4,卡OK,2025-04-07 00:00:00,(4/9),84.6,59N125030274,59-7C005-5110,,,
2025-04-14 00:00:00,,,91E125040204,91-79030-002E,Aristocrat Gen10 Backplane,2025-04-16 00:00:00,,390,390,390,1.4,卡OK,2025-04-02 00:00:00,(4/11) 一箱30,555,55E125030010,55-79030-004E,,,
2025-04-14 00:00:00,,VIP,91N125040144,91-7A104-2170,AmITX-KB-G-Q170/ITS i5,2025-04-16 00:00:00,尾數,198,114,198,5.6,卡OK*84+Q*39,2025-04-07 00:00:00,(4/9) 一箱6,647.4,85N125040144,85-7A104-2140,,,
2025-04-14 00:00:00,,,91N125060099,91-72138-6030,t1Express-TL-W-11865MRE,2025-04-18 00:00:00,,6,6,6,1.4,卡OK,2025-04-07 00:00:00,(4/9),17.4,59N125060099,59-72138-6040,,,
2025-04-14 00:00:00,,,91N125040168,91-72218-0310,cExpress-TL-i7-1185G7E/eDP/TPM/ACAL,2025-04-24 00:00:00,,26,26,26,1.4,卡OK,2025-04-07 00:00:00,(4/9),45.4,59N125040168,59-72218-0310,,,
2025-04-14 00:00:00,,,91N125040512,91-7C003-F010,EGX-MXM-T1000/IGT,2025-04-15 00:00:00,,300,300,300,1.4,卡OK,2025-04-07 00:00:00,(4/10),429,85N125040511,85-7C003-F010,,,
2025-04-14 00:00:00,,VIP,91N125040200,91-72135-6320,Express-CFR-E-2254ML/TPM2.0/CWC,2025-04-15 00:00:00,,280,280,280,1.4,卡OK,2025-04-09 00:00:00,(4/10),401,59N125030409,59-72135-6320,,,
2025-04-14 00:00:00,,,91E125030333,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-04-22 00:00:00,尾數,200,25,200,1.7,卡OK,2025-04-07 00:00:00,(4/11) 一箱5,51.5,85E125030332,85-77522-106E,,,
2025-04-14 00:00:00,,VIP,91N125040004,91-48106-0070,CM4-SL2-WiTronix,2025-04-09 00:00:00,尾數,130,1,130,1.4,OK*1,2025-03-25 00:00:00,(4/7),10.4,85R125030154,85-48106-0070,,,
2025-04-14 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-14 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-14 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-14 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-14 00:00:00,,,,,,,,,,,,,,,9,,,,,
,,,,2025-04-14 00:00:00,(一)  生產狀況,,,,1434,,,,,當日總工時(min),2686.9,OVER,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-04-15 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-15 00:00:00,,VIP,91N125030452,91-72139-J010,t1Express-RLP-i7-13800HRE-VGA,4/15中,,6,6,6,1.4,卡OK,2025-04-14 00:00:00,(4/11),17.4,59N125030452,59-72139-J010,,,
2025-04-15 00:00:00,,,91E125040144,91-72218-170E,cExpress-TL-i5-1145G7E-TPM,2025-04-15 00:00:00,,17,17,17,1.4,卡OK,2025-04-02 00:00:00,(4/10),32.8,59E125040144,59-72218-170E,,,
2025-04-15 00:00:00,,VIP,91N125040180,91-12304-0010,PCM-7230+,2025-04-15 00:00:00,,20,20,20,1.4,卡OK,2025-04-07 00:00:00,(4/10),37,59N125040180,59-12304-0030,,,
2025-04-15 00:00:00,,VIP,91N125050178,AG-M9049A-CFG001,M9049A-CFG001,2025-04-15 00:00:00,,35,35,35,10,卡OK*35+AN31*1,2025-04-07 00:00:00,(4/11),359,59N125050039,59-63304-0040,,,
