Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註：上製程來源時間,生產工時,上製程工單,料號,,,重要訂單
2025-02-17 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-02-17 00:00:00,,,RMA125020006,AG-M9537A-CFG007,M9537A-CFG007,2025-02-13 00:00:00,尾數,9,3,9,5,PASS*3,,(2/12),24,,,,,
2025-02-17 00:00:00,2/12,VIP,91R125020060,91-72135-2220,ASH-CFR-i3-9100HL/CM246/S4G/ECC/FB,2025-02-17 00:00:00,,494,464,464,1.4,PASS*464,,(2/14),658.5999999999999,,,,,
2025-02-17 00:00:00,,,91N125020284,91-71116-C110,ETX-BT-E3827-NO AUDIO/IBA,2025-02-17 00:00:00,,122,122,122,1.4,卡OK,2025-02-11 00:00:00,(2/14),179.79999999999998,59N125010426,59-71116-C110,,,
2025-02-17 00:00:00,,,91E125010236,91-72220-221E,ASH-cExpress-ALN-N97-8G/Mettler,2025-02-17 00:00:00,,48,40,40,1.4,卡OK*47+NG*1,2024-02-04 00:00:00,(2/13)  一箱20片,65,85E125010235,85-72220-221E,,,
2025-02-17 00:00:00,,VIP,91E125020023,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-02-20 00:00:00,,200,96,96,1.7,卡OK*77+PASS*112+NG*2+,2025-02-11 00:00:00,(2/15),172.2,85E125020023,85-77522-106E,,,
2025-02-17 00:00:00,,VIP,91N125010004,AG-M9038-60001,M9038-60001,2025-02-24 00:00:00,,40,40,40,10,PASS*80,2025-02-10 00:00:00,(2/12),409,85N125010523,85-63539-0040,,,
2025-02-17 00:00:00,,VIP,91E124070384,AG-W1312-60564,W1312-60564,2025-02-19 00:00:00,,8,8,8,2,卡OK,2025-02-04 00:00:00,(2/12),25,85E124120223,85-63647-005E,,,
2025-02-17 00:00:00,,VIP,91E124070024,AG-W1312-60564,W1312-60564,2025-02-19 00:00:00,,30,26,26,2,卡OK*26+待測*1+未技轉*3,2025-02-04 00:00:00,(2/12),61,85E124120222,85-63647-005E,,,
2025-02-17 00:00:00,,,91N125020335,91-72517-1510,LEC-iMX8MM-Q-2G-32G-ER/TA,2025-02-19 00:00:00,,600,8,8,1.4,卡OK*98+轉重工*2,2025-02-11 00:00:00,2筆59N (2/10),20.2,59N124120453,59-72517-1510,,,
2025-02-17 00:00:00,,VIP,91N125030156,91-95199-0020,MXC-6400 Optional Fan kit,2025-02-21 00:00:00,,14,14,14,11,,2025-02-14 00:00:00,無卡,163,,,,,
2025-02-17 00:00:00,,,91N125020448,91-95337-0010,SP2/OM-215_Clip_Kits,2025-02-19 00:00:00,,2,2,2,1.4,,2025-02-11 00:00:00,無卡,11.8,,,,,
2025-02-17 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-02-17 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-02-17 00:00:00,,,,,,,,,,,,,,,9,,,,,
,,,,2025-02-17 00:00:00,(一)  生產狀況,,,,823,,,,,當日總工時(min),1825.6,NOT ENOUGH,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-02-18 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-02-18 00:00:00,,,91E124120185,91-19701-220E,EMU-210 with OCPP License,2025-02-18 00:00:00,,10,10,10,2.8,卡OK,2024-02-04 00:00:00,"2/18 PE-Ivy驗證,2/19接包裝, (2/13)",0,85E124120185,85-19701-220E,,,
2025-02-18 00:00:00,,VIP,91N125010398,91-72138-3060,Express-TL-i5-11500HE,2025-02-18 00:00:00,,6,6,6,1.4,卡OK,2025-02-17 00:00:00,(2/14),17.4,59N125010398,59-72138-3070,,,
2025-02-18 00:00:00,,,91E124100085,91-7C009-100E,EGX-MXM-AD5000,2025-02-18 00:00:00,,14,14,14,1.4,卡OK,2025-02-24 00:00:00,(2/13),28.599999999999998,59E124100396,59-7C009-101E,,,
2025-02-18 00:00:00,,VIP,91E125020179,91-79030-002E,Aristocrat Gen10 Backplane,2025-02-18 00:00:00,,300,300,300,1.4,卡OK,2024-02-04 00:00:00,(2/14),429,55E124120406,55-79030-004E,,,
2025-02-18 00:00:00,,VIP,91E125020016,91-79030-002E,Aristocrat Gen10 Backplane,2025-02-21 00:00:00,,300,300,300,1.4,卡OK,2024-02-04 00:00:00,(2/17),429,55E124120407,55-79030-004E,,,
2025-02-18 00:00:00,,VIP,91E125020023,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-02-20 00:00:00,尾數,200,104,200,1.7,卡OK*103+PASS*120,2025-02-11 00:00:00,(2/15),185.79999999999998,85E125020023,85-77522-106E,,,
2025-02-18 00:00:00,,VIP,91E125020218,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-02-20 00:00:00,,140,76,76,1.7,卡OK*77++,2025-02-11 00:00:00,(2/17),138.2,85E125020217,85-77522-106E,,,
2025-02-18 00:00:00,,,91R125020038,AG-M9035-60001,M9035-60001,2025-02-20 00:00:00,,1,1,1,11,PASS,,(2/14),20,,,,,
2025-02-18 00:00:00,,VIP,91N125020168,90-20079-0010,NEON-201A-ONO Starter Kit,2025-02-19 00:00:00,,10,10,10,2,卡OK,2025-02-11 00:00:00,(2/17),29,93N125020168,93-51050-0010,,,
2025-02-18 00:00:00,,VIP,91N125010349,90-20079-0110,NEON-202A-ONO Starter Kit,2025-02-19 00:00:00,,1,1,1,2,卡OK,2025-02-11 00:00:00,(2/17),11,93N125010349,93-51050-0110,,,
2025-02-18 00:00:00,,VIP,91N125020093,AG-M9038-60001,M9038-60001,2025-02-26 00:00:00,,35,35,35,10,卡OK,2025-02-10 00:00:00,(2/14),359,85N125010523,85-63539-0040,,,
2025-02-18 00:00:00,,VIP,91N125010256,91-71116-464S,t2ETX-BT-E3815/Extel,2025-02-25 00:00:00,,100,100,100,1.6,卡OK,2025-02-11 00:00:00,(2/11),169,85N125010256,85-71116-464S,,,
2025-02-18 00:00:00,,,91N125020273,91-95177-0010,HTS-SL-B,2025-02-24 00:00:00,,147,147,147,1.8,,2025-02-17 00:00:00,無卡,273.6,,,,,
