Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,製令單號,料號,,,重要訂單
2024-12-30 00:00:00,,,,,,,,,,,,,,,9,,,,,
2024-12-30 00:00:00,,,91E125010061,91-72601-010E,ASH-CF-i7-8850H/mDP/S16G/ETC,2024-12-27 00:00:00,,50,50,50,1.4,PASS*50+異常,2024-12-25 00:00:00,(12/25),79,85E125010061,85-72601-010E,,,
2024-12-30 00:00:00,,,ZPR124120016,59-65633-003E,WeRide GU BOX PW,2024-12-27 00:00:00,,61,61,61,1.4,卡OK,2024-12-12 00:00:00,簡易包裝 (12/24),94.39999999999999,59E124120234,59-65633-003E,,,
2024-12-30 00:00:00,,VIP,91N124100573,91-72215-1140,cExpress-KL-i5-7300U/SMD,2024-12-30 00:00:00,尾數,100,1,100,1.6,PASS*1,2024-12-24 00:00:00,(12/23),10.6,59N124100573,59-72215-1140,,,
2024-12-30 00:00:00,,,91E125020100,91-72218-710E,t1cExpress-TL-i3-1115GRE/TPM2.0/Teradyne,2024-12-27 00:00:00,,4,4,4,1.4,卡OK,2024-12-12 00:00:00,(12/26),14.6,59R124120096,59-72218-710E,,,
2024-12-30 00:00:00,,VIP,91E125010162,58-99602-000E,"SP-AL,3950,RES,9-36V,w/ IO,TNA",2024-12-30 00:00:00,,58,57,57,1.4,卡OK*57+NG*1,2024-12-26 00:00:00,(12/26),88.8,59E125010203,59-A1021-321E,,,
2024-12-30 00:00:00,,,91N124120184,91-72133-K160,ASH-SL2-G3900E/S4G/ARU,2024-12-30 00:00:00,,100,100,100,2,卡OK,2024-12-13 00:00:00,(12/25),209,85N124120184,85-72133-K160,,,
2024-12-30 00:00:00,12/30,,91R124120019,90-20065-1020,"NEON-202B-JT2-X Starter Kit, 1.9M, 60fps",2024-12-30 00:00:00,,4,4,4,4.8,,2024-12-12 00:00:00,料+卡OK,28.2,93-51047-1010,,,,
2024-12-30 00:00:00,,VIP,91E124120345,91-72220-221E,ASH-cExpress-ALN-N97-8G/Mettler,12/30中,,100,100,100,1.4,卡OK*194+待測*6,2024-12-31 00:00:00,(12/28),149,85E124120344,85-72220-221E,,,
