Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註：上製程來源時間,生產工時,上製程工單,料號,,,重要訂單
2025-03-31 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-03-31 00:00:00,,VIP,91E125020216,91-76005-410E,Q7-EL-6425RE-16G-64G-CT/ACIST,2025-03-27 00:00:00,尾數,44,1,44,1.4,OK*1,2025-03-17 00:00:00,(3/25),10.4,59E125020215,59-76005-410E,,,
2025-03-31 00:00:00,,,91E125030294,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-31 00:00:00,尾數,200,154,200,1.7,OK*134+Q*32,2025-03-17 00:00:00,(3/27) 一箱5,270.8,85E125030293,85-77522-106E,,,
2025-03-31 00:00:00,,,91E125010251,91-31130-400E,cPCI-A3535KR/11850HE/M32,2025-04-02 00:00:00,,100,97,97,2,Q*97+NG*3+包裝異常,2025-03-17 00:00:00,(3/26),203,85E125010251,85-31130-400E,,,
2025-03-31 00:00:00,,,91N125040360,91-31426-0730,cPCI-6540/9850HL/M0-8,2025-04-01 00:00:00,,1,1,1,2,Q*91,2025-03-12 00:00:00,(3/26),11,85N125040360,85-31426-0730,,,
2025-03-31 00:00:00,,,91E124120287,91-77A07-2A0E,I-Pi LEC-RB5-8G-128G-BW/EU,2025-04-08 00:00:00,,11,11,11,2.3,,2025-03-24 00:00:00,料+卡OK,34.3,85-77A07-290E,,,,
2025-03-31 00:00:00,,,91N125030363,91-72513-1220,LEC-EL-6211E-4G-32G-ER/Sigmatek,2025-04-08 00:00:00,,199,199,199,1.4,OK*199+待測*2+AN31*1,2025-03-25 00:00:00,(3/26),287.59999999999997,59N125020419,59-72513-1220,,,
2025-03-31 00:00:00,,,91N125040020,91-72128-1640,Express-SL-i7-6822EQ/Brain,2025-04-07 00:00:00,,121,119,119,1.4,OK*119+NG*2,2025-03-25 00:00:00,(3/26*114+3/29*6),175.6,59N125040020,59-72128-1650,,,
2025-03-31 00:00:00,,,91E125040024,91-79030-002E,Aristocrat Gen10 Backplane,2025-04-01 00:00:00,,420,420,420,1.4,卡OK,2025-03-25 00:00:00,(3/27) 一箱30,597,55E125020135,55-79030-004E,,,
2025-03-31 00:00:00,,,91N125050082,91-72218-0500,cExpress-TL-i7-1185G7E/Polytec,2025-04-08 00:00:00,,20,20,20,1.4,卡OK,2025-03-12 00:00:00,(3/26),37,59N125050082,59-72218-0500,,,
2025-03-31 00:00:00,,,91N125040019,91-95150-0010,LEC-BTS-HS,2025-04-08 00:00:00,,250,250,250,1.7,,2025-03-10 00:00:00,無卡,434,,,,,
2025-03-31 00:00:00,,,91N125050281,91-95372-0010,HTS-cMTL-B,2025-04-08 00:00:00,,5,5,5,1.4,,2025-03-26 00:00:00,無卡,16,,,,,
2025-03-31 00:00:00,,,91N125050265,91-95229-0010,HTS-CF-B,2025-04-01 00:00:00,,27,27,27,1.4,,2025-03-26 00:00:00,無卡,46.8,,,,,
2025-03-31 00:00:00,,VIP,91N125040177,92-24310-0310,C409M,2025-04-09 00:00:00,,120,120,120,1.4,CP的線材要Sorting,2025-03-28 00:00:00,無卡,177,,,,,
2025-03-31 00:00:00,,,91N125040087,91-95257-0010,HTS-cWL-B,2025-04-15 00:00:00,,100,100,100,1.6,,2025-03-24 00:00:00,無卡,169,,,,,
2025-03-31 00:00:00,,,91N125040293,91-95186-0010,CMx-BTx-X-10,2025-04-15 00:00:00,,2,2,2,1.4,,2025-03-10 00:00:00,無卡,11.8,,,,,
2025-03-31 00:00:00,,,91E124120187,91-19701-020E,EMU-200 with OCPP License,2025-04-01 00:00:00,,10,10,10,2,卡OK+包裝DEV-0053966技轉,2025-03-21 00:00:00,(3/19),29,85E124120187,85-19701-020E,,,
2025-03-31 00:00:00,,,91N125040371,91-95148-0110,LEC-iMX6-HS/Konami,2025-04-08 00:00:00,尾數,500,50,500,1.4,,2025-03-04 00:00:00,無卡,79,,,,,
2025-03-31 00:00:00,,,91N125040156,91-72135-50B0-10,Express-CFR-E-2276ML,2025-04-02 00:00:00,尾數,16,1,16,1.4,OK*1,2025-03-31 00:00:00,(3/25) 出貨*15,10.4,59N125040156,59-72135-50C0,,,
2025-03-31 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-03-31 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-03-31 00:00:00,,,,,,,,,,,,,,,9,,,,,
,,,,2025-03-31 00:00:00,(一)  生產狀況,,,,1587,,,,,當日總工時(min),2635.7000000000003,OVER,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-04-01 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-02 00:00:00,,VIP,91N125040011,91-72501-6040,LEC-iMX64-C2-2G-0G-CT,2025-04-08 00:00:00,,629,627,627,1.4,OK*627+待測*2+報廢*1,2025-03-25 00:00:00,(3/27),886.8,59N125040011,59-72501-6040,,,
2025-04-01 00:00:00,,,91E125030296,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-04-18 00:00:00,,200,150,150,1.7,卡OK*150+,2025-03-28 00:00:00,(3/29) 一箱5,264,85E125030295,85-77522-106E,,,
2025-04-01 00:00:00,,,91E125020373,91-7C003-F00E,EGX-MXM-T1000/IGT,2025-04-02 00:00:00,,200,110,110,1.4,OK*100+Q*100,2025-03-31 00:00:00,(3/29),163,85E125020369,85-7C003-F02E,,,
2025-04-01 00:00:00,,,91N125040185,91-48104-2090,CM3-BT4-E3845,2025-04-09 00:00:00,,24,24,24,1.4,Q,2025-03-31 00:00:00,(3/27),42.599999999999994,85N125040132,85-48104-2070,,,
2025-04-01 00:00:00,,VIP,91N125050161,91-7A100-5060,AmITX-BT-I-E3815,2025-04-22 00:00:00,,1,1,1,1.4,卡OK,2025-03-31 00:00:00,(3/26),10.4,59R125030051,59-7A100-5080,,,
2025-04-01 00:00:00,,VIP,91N125040081,90-20047-2040,PCIe-PXIe-8638D/2M,2025-04-15 00:00:00,,10,10,10,1.4,,2025-03-18 00:00:00,料+卡OK,23,91-18903-0020,,,,
2025-04-01 00:00:00,,,ZPR125040023,85-32140-0010,XMC-E540,2025-04-07 00:00:00,,1,1,1,1.4,,2025-03-24 00:00:00,簡易包裝 +卡OK,10.4,85-32140-0010,,,,
2025-04-01 00:00:00,,,91N125060154,90-20084-0010,PCI-8164-2M,2025-04-09 00:00:00,,2,2,2,1.4,,2025-03-24 00:00:00,料+卡OK,11.8,91-12406-0060,,,,
2025-04-01 00:00:00,,,91E123120418,91-77A07-501E,I-Pi SMARC Plus X,2025-04-15 00:00:00,,2,2,2,1.4,,2025-03-20 00:00:00,料+卡OK,11.8,59-77A07-502E,,,,
2025-04-01 00:00:00,,,91N125040372,91-95148-0110,LEC-iMX6-HS/Konami,2025-04-08 00:00:00,,600,600,600,1.4,,2025-03-04 00:00:00,無卡,849,,,,,
2025-04-01 00:00:00,,,91E125040213,91-19701-221E,EMU-210 with OCPP License,2025-04-02 00:00:00,尾數,8,1,8,2.8,ok*1,2025-03-21 00:00:00,(3/19),11.8,85E125040212,85-19701-221E,,,
2025-04-01 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-01 00:00:00,,,,,,,,,,,,,,,9,,,,,
,,,,2025-04-01 00:00:00,(二)  生產狀況,,,,1528,,,,,當日總工時(min),2311.6000000000004,OVER,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-04-02 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-04-02 00:00:00,,,91N125030495,91-72132-1320,Express-DN7-C3708/4G/64G/CYMER,2025-04-02 00:00:00,,50,2,49,1.4,OK*2+AN31*1,2025-03-17 00:00:00,(3/20) ,11.8,59N125030523,59-72132-1330,,,
2025-04-02 00:00:00,,,91E125040065,91-37209-051C,"cPCI-R6500/RTX-3000,CC",2025-04-02 00:00:00,,1,1,1,2,Q*1,2025-03-25 00:00:00,(3/28),11,85E125040065,85-37209-051C,,,
2025-04-02 00:00:00,,,91N125040057,91-31426-102C,"cPCI-6540V/9850HL/M16-0,CC",2025-04-02 00:00:00,,8,8,8,5,Q*8,2025-03-25 00:00:00,(3/27),49,85N125040057,85-31426-102C,,,
2025-04-02 00:00:00,,,91N125040134,91-31426-1050,cPCI-6540V/9850HL/M16-0,2025-04-02 00:00:00,,2,2,2,5,Q*2,2025-03-25 00:00:00,(3/27),19,85N125040134,85-31426-1050,,,
2025-04-02 00:00:00,,VIP,91N125030374,91-36402-00F0,cPCI-8168,2025-04-02 00:00:00,,32,25,25,1.4,OK*25+NG*7,2025-03-17 00:00:00,(3/28),44,85N125030373,85-36402-00F0,,,
2025-04-02 00:00:00,,,91E125030296,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-04-02 00:00:00,尾數,200,50,200,1.7,卡OK*128,2025-03-28 00:00:00,(3/29) 一箱5,94,85E125030295,85-77522-106E,,,
2025-04-02 00:00:00,,,91E125030241,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-04-18 00:00:00,,200,15,15,1.7,OK*78+Q*31+,2025-03-13 00:00:00,(3/27) 一箱5,34.5,85E125030240,85-77522-106E,,,
2025-04-02 00:00:00,,VIP,91N125040011,91-72501-6040,LEC-iMX64-C2-2G-0G-CT,2025-04-08 00:00:00,,629,2,629,1.4,O*2+報廢*1,2025-03-25 00:00:00,(3/27),11.8,59N125040011,59-72501-6040,,,
2025-04-02 00:00:00,,,91N125040083,91-18022-0060-10,PCIe-7200,2025-04-18 00:00:00,,200,200,200,1.5,卡OK,2025-03-25 00:00:00,(3/28),309,59N125040083,59-18022-00A0,,,
2025-04-02 00:00:00,,VIP,91E125040048,91-A7003-007E,EP620000 board Kit,2025-04-08 00:00:00,,100,99,99,5,OK*99+NG*1,2025-03-25 00:00:00,(3/29),504,85E125040048,85-A7003-007E,,,
2025-04-02 00:00:00,,,91N125020358,91-31122-1710,cPCI-3620/E3845/M4G/S40/NM,2025-04-08 00:00:00,,175,174,174,2,OK*173+Q*1+AN31*1,2025-04-01 00:00:00,(3/28),357,85N125020358,85-31122-1710,,,
2025-04-02 00:00:00,,,91N125040264,91-72139-Q010,t1Express-RLP-i7-13800HRE,2025-04-07 00:00:00,,38,38,38,1.4,卡OK,2025-03-25 00:00:00,(3/28),62.199999999999996,59N125040263,59-72139-Q010,,,
2025-04-02 00:00:00,,,91N125040158,91-72135-60B0,Express-CFR-E-2254ML,2025-04-14 00:00:00,,6,6,6,1.4,卡OK,2025-03-25 00:00:00,(3/28),17.4,59N125040158,59-72135-60C0,,,
2025-04-02 00:00:00,,,91N125030405,91-71116-G030,ETX-BT-N2930-NO AUDIO,2025-04-07 00:00:00,,6,6,6,5,卡OK,2025-03-25 00:00:00,(3/28),39,59N125030405,59-71116-G040,,,
2025-04-02 00:00:00,,,91E125030402,91-95358-100E,THS-qEL,2025-04-08 00:00:00,,32,32,32,1.4,,2025-03-25 00:00:00,無卡,53.8,,,,,
2025-04-02 00:00:00,,,91N125040239,91-7C004-3020,EGX-MXM-A4500-16GB-115W/Adlink logo,2025-04-15 00:00:00,,13,13,13,1.4,,2025-03-13 00:00:00,料+卡OK,27.2,59-7C004-3020,,,,
