Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註：上製程來源時間,生產工時,上製程工單,料號,,,重要訂單
2025-02-10 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-02-10 00:00:00,已領,,91E125020102,91-72519-Y02E,LEC-ASL-x7433RE-8G-64G-ER,2025-02-10 00:00:00,,4,4,4,1.4,卡OK,2025-01-08 00:00:00,(1/9),14.6,59E125020102,59-72519-Y02E,,,
2025-02-10 00:00:00,,,91E125020177,91-79030-002E,Aristocrat Gen10 Backplane,2025-02-18 00:00:00,,600,420,420,1.4,卡OK,2024-02-04 00:00:00,(2/7) 一箱30,597,55E124120404,55-79030-004E,,,
2025-02-10 00:00:00,,,91E125010116,91-73102-630E,COM-HPC-ALT-M128-26-BCM-4x10G,2025-02-11 00:00:00,,2,2,2,1.4,卡OK,2025-01-07 00:00:00,(2/5),11.8,85E125010116,85-73102-630E,,,
2025-02-10 00:00:00,,,91N125020419,91-72513-1220,LEC-EL-6211E-4G-32G-ER/Sigmatek,2025-02-11 00:00:00,,220,191,191,1.4,卡OK*191+PASS*5+,2025-01-20 00:00:00,(2/6),276.4,59R125010103,59-72513-1220,,,
2025-02-10 00:00:00,,,91N125010427,91-71116-C110,ETX-BT-E3827-NO AUDIO/IBA,2025-02-12 00:00:00,,200,200,200,1.4,卡OK,2024-01-22 00:00:00,(2/6),289,59N124120456,59-71116-C110,,,
2025-02-10 00:00:00,,,91N125010455,91-72135-2220,ASH-CFR-i3-9100HL/CM246/S4G/ECC/FB,2025-02-14 00:00:00,,200,200,200,1.4,卡OK*183+PASS*275,2025-02-03 00:00:00,(2/4),289,85N125020352,85-72135-2220,,,
2025-02-10 00:00:00,,,91R124120095,91-72506-5250,LEC-AL-E3940-4G-ER/IVN5,2025-02-11 00:00:00,,1,1,1,1.4,PASS,2024-01-06 00:00:00,(2/8),10.4,,,,,
2025-02-10 00:00:00,,VIP,91E125010220,91-95358-100E,THS-qEL,2025-02-11 00:00:00,,2,2,2,1.4,,2025-02-07 00:00:00,無卡,11.8,,,,,
2025-02-10 00:00:00,,,91E125010176,91-49074-000E,M2-R8852BE w/ mPCIe converter,2025-02-14 00:00:00,,2,2,2,1.4,,2025-02-05 00:00:00,料+卡OK,11.8,55-49074-0010,,,,
2025-02-10 00:00:00,,,91N125040123,91-77106-0020,COM-HPC Server Carrier,2025-02-24 00:00:00,,2,2,2,5,,2025-02-05 00:00:00,料+卡OK,19,59-77106-0030,,,,
2025-02-10 00:00:00,2/6,,91N125030124,92-24310-0310,C409M,2025-02-25 00:00:00,,30,30,30,1.4,,2025-02-03 00:00:00,無卡,51,,,,,
