Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註：上製程來源時間,生產工時,上製程工單,料號,,,重要訂單
2025-03-03 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-03-03 00:00:00,,,91E125010167,91-95375-000E,AVA-7200 Rack mount kit 448,2025-03-03 00:00:00,,2,2,0,1.4,,2025-02-27 00:00:00,"3/3~3/6 PE-Ivy驗證,3/7接包裝,無卡",0,,,,,
2025-03-03 00:00:00,3/3,VIP,91R125030022,91-7C003-F00E,EGX-MXM-T1000/IGT,2025-03-03 00:00:00,,235,235,235,1,,2025-02-25 00:00:00,"3/3拆包裝,3/3接測",244,,,,,
2025-03-03 00:00:00,,,91N125010433,91-31130-005D,cPCI-A3535ND1,2025-03-03 00:00:00,尾數,20,1,20,2.6,卡OK*1,2025-02-19 00:00:00,(2/24),11.6,85N125010433,85-31130-005D,,,
2025-03-03 00:00:00,,VIP,91E125020098,91-7B005-020E,AmITX-AD-G-Q670E/ITS i5,2025-03-03 00:00:00,,26,26,26,1.4,卡OK,2025-02-19 00:00:00,(2/28),45.4,85E125020098,85-7B005-020E,,,
2025-03-03 00:00:00,,VIP,91N125020368,91-7C003-A010,EGX-MXM-T1000/Align,2025-03-05 00:00:00,尾數,520,280,520,1.4,卡OK,2025-02-19 00:00:00,(2/25) 一箱40,401,59N125020457,59-7C003-A020,,,
2025-03-03 00:00:00,,,91E125020250,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-04 00:00:00,,40,40,40,1.7,卡OK,2025-02-27 00:00:00,(2/27) 一箱4,77,85E125020268,85-77522-106E,,,
2025-03-03 00:00:00,,,91E125030180,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-04 00:00:00,,160,160,160,1.7,卡OK,2025-02-27 00:00:00,(2/27) 一箱4,281,85E125020268,85-77522-106E,,,
2025-03-03 00:00:00,已領,,91E124110204,91-77A07-431E,I-Pi LEC-ASL-x7433RE-8G-64G,2025-03-10 00:00:00,,30,30,30,2,卡OK,2025-01-13 00:00:00,(2/25),69,85R125020046,85-77A07-431E,,,
2025-03-03 00:00:00,,VIP,91N125030199,AG-M9044-66505,M9044-66505,2025-03-06 00:00:00,,20,20,20,2,卡OK,2025-02-19 00:00:00,(2/24),49,59N125030199,59-63020-0010,,,
