Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註：上製程來源時間,生產工時,上製程工單,料號,,,重要訂單
2025-06-23 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-06-23 00:00:00,,,,,,,,,,,,,,,6,,,,,
2025-06-23 00:00:00,,,91N125060540,91-79013-0020,DB30 x86,2025-06-23 00:00:00,,2,2,2,1.4,卡OK,2025-06-20 00:00:00,料+卡OK,8.8,59-79013-0010,,,,
2025-06-23 00:00:00,,,91N125060329,91-7C005-5110,MXM-A1000-4G-35W,2025-06-23 00:00:00,,6,6,6,1.4,卡OK,2025-06-16 00:00:00,(6/18),14.399999999999999,59N125060269,59-7C005-5110,,,
2025-06-23 00:00:00,,VIP,91N125060070,91-72215-2130,cExpress-KL-i3-7100U/WAT,2025-06-23 00:00:00,,168,60,168,1.4,VI*60(DEV-0054752追簽)+AN31*1,2025-06-19 00:00:00,(6/18),90,59R125060079,59-72215-2160,,,
2025-06-23 00:00:00,,,91N125060301,91-7C005-4030,EGX-MXM-A2000-8G-60W/Adlink logo,2025-06-25 00:00:00,,42,42,42,1.4,卡OK,2025-06-16 00:00:00,(6/18),64.8,59N125060301,59-7C005-4030,,,
2025-06-23 00:00:00,,,91E125060341,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-06-26 00:00:00,,250,250,250,1.7,卡OK,2025-06-04 00:00:00,(6/21) 一箱5,431,85E125060334,85-77522-106E,,,
2025-06-23 00:00:00,,,91N125060457,91-95192-1010,HTS-nXAL-BT-I,2025-06-24 00:00:00,,400,400,400,1.4,,2025-06-20 00:00:00,無卡,566,,,,,
2025-06-23 00:00:00,,,91N125060458,91-48106-2000,CM4-SL2-WiTronix-16G,2025-06-24 00:00:00,,168,120,120,1.4,OK*168+Q*1+NG*1,2025-06-13 00:00:00,(6/20),174,85N125060388,85-48106-2000,,,
2025-06-23 00:00:00,,,91E125060286,91-73102-6050,COM-HPC-ALT-M128-26,2025-06-24 00:00:00,尾數,16,1,16,1.4,VI*1,2025-06-19 00:00:00,(6/17),7.4,85E125060286,85-73102-6050,,,
2025-06-23 00:00:00,,,91E125070035,91-72215-050E,cExpress-KL-i7-7600U/TPM2.0/US,2025-06-25 00:00:00,,16,16,16,1.4,Q,2025-06-16 00:00:00,(6/18),28.4,59E125070035,59-72215-051E,,,
2025-06-23 00:00:00,,,91N125060350,91-31122-0840-10,cPCI-3620/E3845/M4G/MS,2025-06-24 00:00:00,,10,10,10,2.1,VI*10,2025-06-16 00:00:00,(6/18),27,85N125060350,85-31122-0840,,,
2025-06-23 00:00:00,,,91E125070011,91-79030-002E,Aristocrat Gen10 Backplane,2025-06-27 00:00:00,,420,420,420,1.4,卡OK,2025-06-16 00:00:00,(6/21) 一箱30,594,55E125050280,55-79030-004E,,,
2025-06-23 00:00:00,,,91N125060415,91-72128-4350,ASH-SL-i3-6100E/S4G/JRC-ETT,2025-06-27 00:00:00,,200,200,200,1.4,OK*128+VI*197,2025-06-13 00:00:00,(6/19),286,85N125060413,85-72128-4350,,,
