Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註：上製程來源時間,生產工時,上製程工單,料號,,,重要訂單
2025-03-17 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-03-17 00:00:00,,,91R125020045,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-17 00:00:00,,150,150,0,1,,,"3/17拆包裝,3/18接測",159,,,,,
2025-03-17 00:00:00,3/11,,91N125030497,91-95141-2010,THS-nXBT-B,2025-03-17 00:00:00,,11,11,11,1.4,,2025-03-11 00:00:00,無卡,24.4,,,,,
2025-03-17 00:00:00,3/11,,91N125030496,91-95299-5010,THSH-cEL-B-I,2025-03-17 00:00:00,,3,3,3,5,,2025-03-11 00:00:00,無卡,24,,,,,
2025-03-17 00:00:00,,,91N125030189,91-27019-B220,EM-0P00D+AmITX-CF-I Platform,2025-03-19 00:00:00,,15,15,15,1.4,卡OK,2025-03-07 00:00:00,2筆85N (3/12),30,85N125030189,85-27019-B220,,,
2025-03-17 00:00:00,,VIP,91N125030154,91-23009-0020,HSL-AI16AO2-M-VV,2025-03-18 00:00:00,,50,45,45,1.4,OK*45+待測*5,2025-03-07 00:00:00,(3/12),72,85N125030154,85-23009-0050,,,
2025-03-17 00:00:00,,,91N125020340,91-72213-1260,cExpress-SL-i5-6300U/SMD,2025-03-24 00:00:00,,100,100,100,1.4,卡OK,2025-03-07 00:00:00,(3/12),149,59N125020340,59-72213-1260,,,
2025-03-17 00:00:00,,VIP,91E125030234,91-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-18 00:00:00,,300,124,124,1.7,OK*24+Q*167+,2025-03-13 00:00:00,(3/15) 一箱5,219.79999999999998,85E125030237,85-77522-106E,,,
2025-03-17 00:00:00,,,91N125020325,91-31128-0K10,cPCI-3520DTK/2276ML/M32G,2025-03-19 00:00:00,,30,30,30,2.1,卡OK,2025-03-14 00:00:00,(3/12),72,85N125020325,85-31128-0K10,,,
2025-03-17 00:00:00,,,91E125030165,91-7C008-000S,t1EGX-MXM-AD2000,2025-03-18 00:00:00,,12,12,12,1.4,卡OK,2025-03-13 00:00:00,(3/13),25.799999999999997,85E125030165,85-7C008-000S,,,
2025-03-17 00:00:00,,,91N124120457,91-48104-0080-10,CM1-BT1-E3815,2025-03-18 00:00:00,,5,5,5,2.1,卡OK,2025-03-05 00:00:00,(3/13),19.5,85N124120457,85-48104-0060,,,
2025-03-17 00:00:00,,,91N125020333,91-48104-2090,CM3-BT4-E3845,2025-03-18 00:00:00,,12,12,12,1.4,卡OK,2025-03-05 00:00:00,(3/13),25.799999999999997,85N125020332,85-48104-2070,,,
2025-03-17 00:00:00,,,91N125040014,91-95148-0110,LEC-iMX6-HS/Konami,2025-04-08 00:00:00,,600,600,600,1.4,,2025-03-04 00:00:00,無卡,849,,,,,
2025-03-17 00:00:00,,,91N125040150,91-95186-2010,CMx-BTx-TM-20,2025-03-19 00:00:00,,5,5,5,1.4,,2025-03-14 00:00:00,無卡,16,,,,,
2025-03-17 00:00:00,,VIP,91N125020405,91-95227-0010,AMPAK AP12356 WIFI/BT KIT,2025-03-20 00:00:00,,31,31,31,1.4,,2025-03-14 00:00:00,無卡,52.4,,,,,
2025-03-17 00:00:00,,VIP,91N125040090,92-24319-P010,PCI-C584,2025-03-27 00:00:00,,90,90,90,1.4,,2025-03-14 00:00:00,無卡,135,,,,,
2025-03-17 00:00:00,,VIP,91N125030284,91-95231-0010,LITEON QCNFA324 WIFI/BT KIT,2025-03-28 00:00:00,,30,30,30,3.15,,2025-03-14 00:00:00,無卡,103.5,,,,,
2025-03-17 00:00:00,,,91N125030440,91-95212-0010,SmartScreen-125 Cable kit,2025-03-18 00:00:00,,50,50,50,2.5,,2025-03-14 00:00:00,無卡,134,,,,,
2025-03-17 00:00:00,,,91N125020409,91-72512-3010,LEC-iMX8MP-Q-4G-32G-ER,2025-03-18 00:00:00,,6,6,6,1.4,卡OK,2025-03-18 00:00:00,(3/11),17.4,59N125020409,59-72512-3010,,,
2025-03-17 00:00:00,,,91N125030340,91-72512-1010,LEC-iMX8MP-Q-N-4G-32G-ER,2025-03-18 00:00:00,,20,20,20,1.4,卡OK,2025-03-18 00:00:00,(3/11),37,59N125030340,59-72512-1010,,,
2025-03-17 00:00:00,,,91E125030218,91-65311-00AE,cPCI-C3CST,2025-03-18 00:00:00,,4,4,4,2.1,,2025-03-14 00:00:00,料+卡OK,17.4,85-65311-00AE,,,,
2025-03-17 00:00:00,,VIP,91N125030396,91-23040-0020,HSL-DI8DO8-C-NN,2025-03-20 00:00:00,,56,56,56,1.4,卡OK,2025-03-07 00:00:00,(3/12),87.39999999999999,85N125030395,85-23040-0020,,,
2025-03-17 00:00:00,,VIP,91N125030191,91-40800-0030,EMX-100 with Packaging,2025-03-25 00:00:00,,20,20,20,3.1,,2025-03-05 00:00:00,無卡,71,,,,,
2025-03-17 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-03-17 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-03-17 00:00:00,,,,,,,,,,,,,,,9,,,,,
,,,,2025-03-17 00:00:00,(一)  生產狀況,,,,1419,,,,,當日總工時(min),2377.4,OVER,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-03-18 00:00:00,,,,,,,,,,,,,,,9,,,,,
