Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2024-12-30 00:00:00,Monday,Unnamed: 21,2024-12-31 00:00:00,Tuesday,Unnamed: 24,2025-01-01 00:00:00,Wednesday,Unnamed: 27,2025-01-02 00:00:00,Thursday,Unnamed: 30,2025-01-03 00:00:00,Friday,Unnamed: 33,2025-01-04 00:00:00,Saturday,Unnamed: 36,2025-01-05 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2024-12-30 00:00:00.1,Unnamed: 44,2024-12-31 00:00:00.1,Unnamed: 46,2025-01-01 00:00:00.1,Unnamed: 48,2025-01-02 00:00:00.1,Unnamed: 50,2025-01-03 00:00:00.1,Unnamed: 52,2025-01-04 00:00:00.1,Unnamed: 54
日期,,線別,,料號,,製令單號,DIP,品號,品名,上線日,完工日,料齊日,說明,工單數量,組裝,測試,交期,備註,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,0,工時,製程,,重要訂單,,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10
2024/12/2~2025/1/3,,,,00:00:00,,線修-工時,,,,2024/12/2~2025/1/3,,,,1,0,460,,,1,460,,1,460,,,,,1,460,,1,460,,,,,,,,函數,,,1,,1,,,,1,,1,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-31 00:00:00,,85ass,,85-63517-0070,,85N125010065,55-63623-0030+55-63622-0060 OK,85-63517-0070,M9019A BP+Mezz,2024-12-31 00:00:00,2025-01-08 00:00:00,2024-12-16 00:00:00,,2,5,0,2025-01-08 00:00:00,組裝(重要訂單),,,,2,10,組裝,,,,,,,,,,,,,,,,函數,,,,,1,,,,,,,,,
2025-01-02 00:00:00,,85test,,85-63517-0070,,85N125010065,,85-63517-0070,M9019A BP+Mezz,2025-01-02 00:00:00,2025-01-08 00:00:00,,,2,0,10.5,2025-01-08 00:00:00,1/8系統領(重要訂單),,,,,,,,,,2,21,測試,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-01-02 00:00:00,,85test,,85-63517-0070,,85T125010035,12/31新增,85-63517-0070,M9019A BP+Mezz,2025-01-02 00:00:00,2025-01-08 00:00:00,,,4,0,10.5,2025-01-08 00:00:00,1/8系統領(重要訂單),,,,,,,,,,4,42,測試,,,,,,,,,,函數,,,,,,,,,1,,,,,
2024-12-31 00:00:00,,85ass,,85-63517-0080,,85N125010330,55-63623-0030 12/18+55-63622-0070 12/25,85-63517-0080,M9019A BP+Mezz,2024-12-31 00:00:00,2025-01-03 00:00:00,2024-12-16 00:00:00,,13,5,0,2025-01-03 00:00:00,"急件,組裝(重要訂單)",,,,13,65,組裝,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-01-02 00:00:00,,85test,,85-63517-0080,,85N125010330,,85-63517-0080,M9019A BP+Mezz,2025-01-02 00:00:00,2025-01-03 00:00:00,,,13,0,10.5,2025-01-03 00:00:00,"急件,1/3系統領(重要訂單)",,,,,,,,,,13,136.5,測試,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-30 00:00:00,,85test,,85-63512-0050,,85N125010038,55-63512-0050 12/18,85-63512-0050,M9022A,2024-12-30 00:00:00,2024-12-31 00:00:00,01.M9022A-CFG001,測具共用,40,0,20,2025-01-17 00:00:00,(重要訂單),40,800,測試,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025/1/3~2025/1/4,,59test,,59-18903-9060,,59N125010026,2025-01-02 00:00:00,59-18903-9060,M9048B,2025/1/3~2025/1/4,2025-01-06 00:00:00,,測具共用,50,0,20,2025-02-03 00:00:00,(重要訂單),,,,,,,,,,,,,40,800,,10,200,,,,,函數,,,,,,,,,,,,,,1
2025-01-03 00:00:00,,59test,,59-18903-9060,,59T125010019,,59-18903-9060,M9048B,2025-01-03 00:00:00,2025-01-06 00:00:00,,測具共用,2,0,20,2025-02-03 00:00:00,,,,,,,,,,,,,,2,40,,,,,,,,函數,,,,,,,,,,,1,,,
2024-12-30 00:00:00,,85ass,,AG-M9037-66104,,RMA125010001,,AG-M9037-66104,M9037-66104,2024-12-30 00:00:00,2024-12-31 00:00:00,5F重工(RMA 12/27提供),,1,22,0,2025-01-03 00:00:00,"急件,組裝",1,22,組裝,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
2024-12-30 00:00:00,,85test,,AG-M9037-66104,,RMA125010001,,AG-M9037-66104,M9037-66104,2024-12-30 00:00:00,2024-12-31 00:00:00,,M9035/M9037/M9038測具共用(24台/天),1,0,39,2025-01-03 00:00:00,"急件,測試",1,39,測試,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
2025-01-02 00:00:00,,85ass,,AG-M9037-66104,,RMA125010002,,AG-M9037-66104,M9037-66104,2025-01-02 00:00:00,2025-01-03 00:00:00,5F重工(RMA 12/31提供),,1,22,0,2025-01-07 00:00:00,"急件,組裝",,,,,,,,,,1,22,組裝,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-01-02 00:00:00,,85test,,AG-M9037-66104,,RMA125010002,,AG-M9037-66104,M9037-66104,2025-01-02 00:00:00,2025-01-03 00:00:00,,M9035/M9037/M9038測具共用(24台/天),1,0,39,2025-01-07 00:00:00,"急件,測試",,,,,,,,,,1,39,測試,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-01-02 00:00:00,,85ass,,85-63511-3070,,85N124120249,55-38207-0010 OK+55-38212-1010+55-63511-3020 12/17+59-72131-2250 12/25,85-63511-3070,M9035-60001,2025-01-02 00:00:00,2025-01-07 00:00:00,2024-12-24 00:00:00,,50,22.7,0,2025-02-04 00:00:00,組裝(重要訂單),,,,,,,,,,50,1135,組裝,,,,,,,,,,函數,,,,,,,,,,,,,,
1/3~1/6,,85test,,85-63511-3070,,85N124120249,55-38207-0010 OK+55-38212-1010+55-63511-3020 12/17+59-72131-2250 12/25,85-63511-3070,M9035-60001,1/3~1/6,2025-01-07 00:00:00,,M9035/M9037/M9038測具共用(24台/天),50,0,30,2025-02-04 00:00:00,(重要訂單),,,,,,,,,,,,,22,660,測試,22,660,測試,,,,函數,,,,,,,,,,,,,,
2025-01-02 00:00:00,,85ass,,85-63511-4060,,85N125010132,55-38207-0010 OK+55-38212-1010+55-63511-3020 12/18+59-72131-2250 12/27,85-63511-4060,M9035-60130,2025-01-02 00:00:00,2025-01-07 00:00:00,2024-12-24 00:00:00,,10,22,0,2025-01-30 00:00:00,"組裝(重要訂單),1/3轉PE驗證",,,,,,,,,,10,220,組裝,,,,,,,,,,函數,,,,,,,,,,1,,,,
1/3~1/6,,85test,,85-63511-4060,,85N125010132,55-38207-0010 OK+55-38212-1010+55-63511-3020 12/18+59-72131-2250 12/27,85-63511-4060,M9035-60130,1/3~1/6,2025-01-07 00:00:00,,PE(Allan Yang)驗證,10,0,15,2025-01-30 00:00:00,"1/3 PE(Allan Yang)驗證,1/6接測(重要訂單)",,,,,,,,,,,,,0,0,PE驗證,,,,,,,函數,,,,,,,,,,,,,,
12/26~2025/1/2,,85test,,85-65014-504E,,85E124070443,55-65014-503E 12/19,85-65014-504E,ESM002 Shmm700,12/26~2025/1/2,2025-01-06 00:00:00,,,50,0,75,2025-01-06 00:00:00,"急件,12/31開始 每天系統領*10
(重要訂單)",9,675,測試,5,375,測試,,,,6,450,測試,,,,,,,,,,函數,,,,1,1,,,,,1,,,,
2024-12-30 00:00:00,,85test,,85-65014-504E,,85T125010027,,85-65014-504E,ESM002 Shmm700,2024-12-30 00:00:00,2025-01-06 00:00:00,,,1,0,75,2025-01-06 00:00:00,"急件,12/31開始 每天系統領*10
(重要訂單)",1,75,測試,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
2025-01-02 00:00:00,,85ass,,85-7C005-100S,,85N125010452,91-7C005-1010 OK,85-7C005-100S,t1EGX-MXM-A1000-4G-60W/Adlink logo,2025-01-02 00:00:00,2025-01-22 00:00:00,2024-12-01 00:00:00,,14,2,0,2025-01-22 00:00:00,組裝(前置作業),,,,,,,,,,14,28,組裝,,,,,,,,,,函數,,,,,,,,,,,,,,
2025/1/2~2025/1/3,,85test,,85-7C005-100S,,85N125010452,ETT,85-7C005-100S,t1EGX-MXM-A1000-4G-60W/Adlink logo,2025/1/2~2025/1/3,2025-01-22 00:00:00,PP-ETT-2070,ETT測具*4,14,0,20,2025-01-22 00:00:00,ETT（每天務必ETT*4輪）,,,,,,,,,,12,240,ETT,2,40,ETT,,,,,,,函數,,,,,,,,,,,1,,,
2025-01-04 00:00:00,,85test,,85-7C005-100S,,85N125010452,ETT,85-7C005-100S,t1EGX-MXM-A1000-4G-60W/Adlink logo,2025-01-04 00:00:00,2025-01-22 00:00:00,,,14,0,1,2025-01-22 00:00:00,85E125020111,,,,,,,,,,,,,,,,14,14,,,,,函數,,,,,,,,,,,,,,
2024-12-30 00:00:00,,85test,,85-65A27-102C,,85N125010463,Coating,85-65A27-102C,"DMI-FM02-01,CC",2024-12-30 00:00:00,2025-01-03 00:00:00,,,1,0,1,2025-01-03 00:00:00,ZPR124120057,1,1,,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
2024-12-30 00:00:00,,85ass,,85-A1027-006C,,85E124120306,Coating,85-A1027-006C,"SP-AL/E3930/M4G for DMI-1210,CC",2024-12-30 00:00:00,2024-12-31 00:00:00,,,15,2,0,2025-01-03 00:00:00,組裝,15,30,組裝,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-30 00:00:00,,85test,,85-A1027-006C,,85E124120306,Coating,85-A1027-006C,"SP-AL/E3930/M4G for DMI-1210,CC",2024-12-30 00:00:00,2024-12-31 00:00:00,,,15,0,17,2025-01-03 00:00:00,ZPR124120023,15,255,測試,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-30 00:00:00,,85ass,,85-31426-102C,,85N125010207,55-31426-1070 12/27,85-31426-102C,"cPCI-6540V/9850HL/M16-0,CC",2024-12-30 00:00:00,2025-01-06 00:00:00,2024-12-25 00:00:00,,24,2,0,2025-01-17 00:00:00,組裝(前置作業),24,48,組裝,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-31 00:00:00,,85test,,85-31426-102C,,85N125010207,Coating,85-31426-102C,"cPCI-6540V/9850HL/M16-0,CC",2024-12-31 00:00:00,2025-01-06 00:00:00,,,24,5,34,2025-01-17 00:00:00,轉作COATING,,,,24,0,DIP-Coating,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-01-02 00:00:00,,85ass,,85-31426-102C,,85N125010207,Coating,85-31426-102C,"cPCI-6540V/9850HL/M16-0,CC",2025-01-02 00:00:00,2025-01-06 00:00:00,,,24,5,0,2025-01-17 00:00:00,組裝,,,,,,,,,,24,120,組裝,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-01-03 00:00:00,,85test,,85-31426-102C,,85N125010207,Coating,85-31426-102C,"cPCI-6540V/9850HL/M16-0,CC",2025-01-03 00:00:00,2025-01-06 00:00:00,,,24,0,34,2025-01-17 00:00:00,,,,,,,,,,,,,,24,816,測試,,,,,,,函數,,,,,,,,,,,,,,
2024-12-30 00:00:00,,85ass,,85-63529-0010,,85N125010178,55-63529-0010 OK,85-63529-0010,P831,2024-12-30 00:00:00,2025-01-03 00:00:00,2024-12-19 00:00:00,,5,5,0,2025-01-10 00:00:00,組裝(重要訂單),5,25,組裝,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
