Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2025-04-21 00:00:00,Monday,Unnamed: 21,2025-04-22 00:00:00,Tuesday,Unnamed: 24,2025-04-23 00:00:00,Wednesday,Unnamed: 27,2025-04-24 00:00:00,Thursday,Unnamed: 30,2025-04-25 00:00:00,Friday,Unnamed: 33,2025-04-26 00:00:00,Saturday,Unnamed: 36,2025-04-27 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2025-04-21 00:00:00.1,Unnamed: 44,2025-04-22 00:00:00.1,Unnamed: 46,2025-04-23 00:00:00.1,Unnamed: 48,2025-04-24 00:00:00.1,Unnamed: 50,2025-04-25 00:00:00.1,Unnamed: 52,2025-04-26 00:00:00.1,Unnamed: 54
日期,,線別,,料號,,製令單號,DIP,品號,品名,上線日,完工日,料齊日,說明,工單數量,組裝,測試,交期,備註,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,,重要訂單,,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10
4/7~5/3,,,,00:00:00,,線修-工時,,,,4/7~5/3,,,,1,0,460,,,1,460,,1,460,,1,460,,1,460,,1,460,,,,,,,,函數,,,1,,1,,1,,1,,1,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-04-21 00:00:00,,59test,,59-63515-0080,,59N125040166,2025-04-18 00:00:00,59-63515-0080,M9019-66501,2025-04-21 00:00:00,2025-04-23 00:00:00,,,56,0,4,2025-04-23 00:00:00,4/23系統領(重要訂單),56,224,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-04-21 00:00:00,,59test,,59-63515-0080,,59T125040043,,59-63515-0080,M9019-66501,2025-04-21 00:00:00,2025-04-23 00:00:00,,,3,0,4,2025-04-23 00:00:00,4/23系統領(重要訂單),3,12,,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
4/11~4/29,,85test,,85-65506-70A0,,85N125040054,55-38207-0010+59-72128-0290 OK+55-65506-0090 4/2,85-65506-70A0,M9537A-CFG008,4/11~4/29,2025-04-30 00:00:00,BU借用測具到4/23+4/24,PE(Allan Yang)驗證,10,0,70,2025-05-06 00:00:00,"4/11 PE(Allan Yang)驗證,4/14接測(重要訂單)",,,,,,,,,,,,,2,140,測試,,,,,,,函數,,,,,,,,,,,1,,,
4/25~4/28,,85ass,,85-65014-504E,,85E125040080,55-65014-504E 4/14,85-65014-504E,ESM002 Shmm700,4/25~4/28,2025-05-08 00:00:00,2025-04-14 00:00:00,4/26未排,65,20,0,2025-05-08 00:00:00,"急件,組裝(重要訂單)(重要訂單)",,,,,,,,,,,,,35,700,組裝,,,,,,,函數,,,,,,,,,,,,,,
4/10~4/21,,85test,,85-7C003-000D,,85N125040202,ETT+Coating,85-7C003-000D,t2EGX-MXM-T1000-cc/Adlink logo,4/10~4/21,2025-05-02 00:00:00,PP-ETT-4085,ETT不順,100,0,20,2025-05-07 00:00:00,ETT（每天務必ETT*4輪）,8,160,ETT,,,,,,,,,,,,,,,,,,,函數,,,,1,,,,,,,,,,
2025-04-22 00:00:00,,85ass,,85-31426-090S,,85R125030148,85-31426-091E OK,85-31426-090S,"cPCI-ET6540CS/2276ME/M32-32/S512,ETT",2025-04-22 00:00:00,2025-04-30 00:00:00,5F重工,,10,2,0,2025-04-30 00:00:00,組裝,,,,10,20,組裝,,,,,,,,,,,,,,,,函數,,,,,,1,,,,,,,,
2025-04-22 00:00:00,,85test,,85-31426-090S,,85R125030148,ETT,85-31426-090S,"cPCI-ET6540CS/2276ME/M32-32/S512,ETT",2025-04-22 00:00:00,2025-04-30 00:00:00,,,10,0,20,2025-04-30 00:00:00,測試,,,,10,200,測試,,,,,,,,,,,,,,,,函數,,,,,,1,,,,,,,,
4/23~4/24,,85test,,85-31426-090S,,85R125030148,ETT,85-31426-090S,"cPCI-ET6540CS/2276ME/M32-32/S512,ETT",4/23~4/24,2025-04-30 00:00:00,PP-ETT-2070,ETT測具*2,10,0,20,2025-04-30 00:00:00,ETT（每天務必ETT*4輪）,,,,,,,8,160,ETT,2,40,ETT,,,,,,,,,,函數,,,,,,,,1,1,,,,,
2025-04-25 00:00:00,,85test,,85-31426-090S,,85R125030148,ETT,85-31426-090S,"cPCI-ET6540CS/2276ME/M32-32/S512,ETT",2025-04-25 00:00:00,2025-04-30 00:00:00,,,10,0,5,2025-04-30 00:00:00,4/30系統領,,,,,,,,,,,,,10,50,測試,,,,,,,函數,,,,,,,,,,,,1,,
2025-04-24 00:00:00,,85ass,,85-72213-240S,,85N125050021,59-72213-2400 4/18,85-72213-240S,t2cExpress-SL-i3-6100U/SEPSA,2025-04-24 00:00:00,2025-04-28 00:00:00,2025-04-01 00:00:00,,10,2,0,2025-05-13 00:00:00,組裝(前置作業),,,,,,,,,,10,20,組裝,,,,,,,,,,函數,,,,,,,,,,1,,,,
2025-04-24 00:00:00,,85test,,85-72213-240S,,85N125050021,ETT,85-72213-240S,t2cExpress-SL-i3-6100U/SEPSA,2025-04-24 00:00:00,2025-04-28 00:00:00,PP-ETT-4085,ETT測具*8(Expres系列共用),10,0,20,2025-05-13 00:00:00,ETT（每天務必ETT*4輪）,,,,,,,,,,10,200,ETT,,,,,,,,,,函數,,,,,,,,,,1,,,,
2025-04-25 00:00:00,,85test,,85-72213-240S,,85N125050021,ETT,85-72213-240S,t2cExpress-SL-i3-6100U/SEPSA,2025-04-25 00:00:00,2025-04-28 00:00:00,,,10,0,0.7,2025-05-13 00:00:00,測開機,,,,,,,,,,,,,10,7,,,,,,,,函數,,,,,,,,,,,,1,,
2025-04-24 00:00:00,,85ass,,85-72133-B30D,,85N125030427,59-72133-B310 4/23,85-72133-B30D,t2ASH-SL2-i7-6822EQ-cc/S16G/Campion,2025-04-24 00:00:00,2025-05-06 00:00:00,2025-04-15 00:00:00,,12,2,0,2025-05-07 00:00:00,組裝(前置作業)(重要訂單),,,,,,,,,,12,24,組裝,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-04-24 00:00:00,,85test,,85-72133-B30D,,85N125030427,ETT+Coating,85-72133-B30D,t2ASH-SL2-i7-6822EQ-cc/S16G/Campion,2025-04-24 00:00:00,2025-05-06 00:00:00,PP-ETT-4085,ETT測具*8(Expres系列共用),12,4,20,2025-05-07 00:00:00,ETT（每天務必ETT*4輪）,,,,,,,,,,12,288,ETT,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-04-24 00:00:00,,85ass,,85-7C004-201D,,85N125030389,59-7C004-2020 OK,85-7C004-201D,t1EGX-MXM-A4500-16G-80W-cc/Adlink logo,2025-04-24 00:00:00,2025-05-07 00:00:00,2025-05-01 00:00:00,,3,2,0,2025-05-07 00:00:00,組裝(前置作業)(重要訂單),,,,,,,,,,3,6,組裝,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-04-24 00:00:00,,85test,,85-7C004-201D,,85N125030389,ETT+Coating,85-7C004-201D,t1EGX-MXM-A4500-16G-80W-cc/Adlink logo,2025-04-24 00:00:00,2025-05-07 00:00:00,PP-ETT-2070,,3,0,0,2025-05-07 00:00:00,ETT（每天務必ETT*4輪）,,,,,,,,,,3,0,ETT,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-04-23 00:00:00,,85ass,,85-72128-1C1D,,85N125050105,59-72128-1C10 4/22,85-72128-1C1D,t2ASH-SL-i7-6822EQ/M32G-cc/TPM2.0/GOMA,2025-04-23 00:00:00,2025-05-02 00:00:00,2025-03-05 00:00:00,,10,2,0,2025-05-05 00:00:00,組裝(前置作業),,,,,,,10,20,組裝,,,,,,,,,,,,,函數,,,,,,,,1,,,,,,
2025-04-23 00:00:00,,85test,,85-72128-1C1D,,85N125050105,ETT+Coating,85-72128-1C1D,t2ASH-SL-i7-6822EQ/M32G-cc/TPM2.0/GOMA,2025-04-23 00:00:00,2025-05-02 00:00:00,PP-ETT-4085,,10,0,20,2025-05-05 00:00:00,C棟 1F CHAMBER J 作ETT（每天務必ETT*4輪）,,,,,,,10,200,ETT,,,,,,,,,,,,,函數,,,,,,,,1,,,,,,
4/21~4/24,,85test,,85-31122-513D,,85N125050034,ETT+Coating,85-31122-513D,"cPCI-EX3620-ANS/E3815/M2G/S32,ETT,CC",4/21~4/24,2025-04-28 00:00:00,Coating:48分/片,,93,0,0,2025-05-02 00:00:00,轉作COATING,10,0,DIP-Coating,35,0,DIP-Coating,40,0,DIP-Coating,8,0,DIP-Coating,,,,,,,,,,函數,,,,1,,,,,,1,,,,
2025-04-25 00:00:00,,85ass,,85-31122-513D,,85N125050034,ETT+Coating,85-31122-513D,"cPCI-EX3620-ANS/E3815/M2G/S32,ETT,CC",2025-04-25 00:00:00,2025-04-28 00:00:00,,,93,0,0,2025-05-02 00:00:00,"急件,組裝(重要訂單)",,,,,,,,,,,,,93,0,組裝,,,,,,,函數,,,,,,,,,,,,,,
2025-04-26 00:00:00,,85test,,85-31122-513D,,85N125050034,ETT+Coating,85-31122-513D,"cPCI-EX3620-ANS/E3815/M2G/S32,ETT,CC",2025-04-26 00:00:00,2025-04-28 00:00:00,,,93,0,2,2025-05-02 00:00:00,"急件,後測(重要訂單)",,,,,,,,,,,,,,,,93,186,測試,,,,函數,,,,,,,,,,,,,,
4/18~4/22,,85test,,85-31122-522D,,85N125050036,ETT+Coating,85-31122-522D,"cPCI-EX3620T-ANS/E3815/M2G/S32,ETT,CC",4/18~4/22,2025-05-05 00:00:00,PP-ETT-4085,85-31122/31125/31128/31131共用ETT測具*6,60,0,20,2025-05-05 00:00:00,C棟 1F CHAMBER J 作ETT（每天務必ETT*4輪）,24,480,ETT,21,420,ETT,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-04-23 00:00:00,,85ass,,85-31122-522D,,85N125050036,ETT+Coating,85-31122-522D,"cPCI-EX3620T-ANS/E3815/M2G/S32,ETT,CC",2025-04-23 00:00:00,2025-05-05 00:00:00,,,60,5,0,2025-05-05 00:00:00,拆解,,,,,,,60,300,拆解,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
4/24~4/29,,85test,,85-31122-522D,,85N125050036,ETT+Coating,85-31122-522D,"cPCI-EX3620T-ANS/E3815/M2G/S32,ETT,CC",4/24~4/29,2025-05-05 00:00:00,Coating:58分/片,,60,0,20,2025-05-05 00:00:00,轉作COATING,,,,,,,,,,10,0,DIP-Coating,20,0,DIP-Coating,10,0,DIP-Coating,,,,函數,,,,,,,,,,1,,,,1
2025-04-23 00:00:00,,85ass,,85-31422-073S,,85E125040183,55-37550-005E ok+55-31422-05AE 4/16,85-31422-073S,"cPCI-EX6530VCS/4700E/M8-0,MS512,ETT",2025-04-23 00:00:00,2025-04-29 00:00:00,,Michael告知不需驗證,5,5,0,2025-05-05 00:00:00,"急件,組裝",,,,,,,5,25,組裝,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2025-04-24 00:00:00,,85test,,85-31422-073S,,85E125040183,ETT,85-31422-073S,"cPCI-EX6530VCS/4700E/M8-0,MS512,ETT",2025-04-24 00:00:00,2025-04-29 00:00:00,,,5,0,35,2025-05-05 00:00:00,"急件,測試",,,,,,,,,,5,175,測試,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-04-25 00:00:00,,85test,,85-31422-073S,,85E125040183,ETT,85-31422-073S,"cPCI-EX6530VCS/4700E/M8-0,MS512,ETT",2025-04-25 00:00:00,2025-04-29 00:00:00,PP-ETT-2580,ETT測具*2,5,0,20,2025-05-05 00:00:00,C棟 1F CHAMBER J 作ETT（每天務必ETT*4輪）,,,,,,,,,,,,,5,100,ETT,,,,,,,函數,,,,,,,,,,,1,,,
2025-04-23 00:00:00,,85ass,,85-31422-067E,,85E125040044,55-31422-059E+55-37550-005E OK,85-31422-067E,cPCI-6530VCS/4700E/M8-0,2025-04-23 00:00:00,2025-04-25 00:00:00,2025-04-18 00:00:00,Michael告知不需驗證,3,5,0,2025-05-06 00:00:00,組裝,,,,,,,3,15,組裝,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2025-04-24 00:00:00,,85test,,85-31422-067E,,85E125040044,,85-31422-067E,cPCI-6530VCS/4700E/M8-0,2025-04-24 00:00:00,2025-04-25 00:00:00,,,3,0,30,2025-05-06 00:00:00,,,,,,,,,,,3,90,測試,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-04-23 00:00:00,,85ass,,85-31422-068E,,85E125040185,55-37550-005E OK+55-31422-05AE 4/17,85-31422-068E,cPCI-6530VCS/4700E/M8-0,2025-04-23 00:00:00,2025-04-25 00:00:00,2025-04-18 00:00:00,Michael告知不需驗證,3,5,0,2025-05-06 00:00:00,組裝,,,,,,,3,15,組裝,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2025-04-24 00:00:00,,85test,,85-31422-068E,,85E125040185,,85-31422-068E,cPCI-6530VCS/4700E/M8-0,2025-04-24 00:00:00,2025-04-25 00:00:00,,,3,0,30,2025-05-06 00:00:00,,,,,,,,,,,3,90,測試,,,,,,,,,,函數,,,,,,,,,1,,,,,
