Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2025-01-06 00:00:00,Monday,Unnamed: 21,2025-01-07 00:00:00,Tuesday,Unnamed: 24,2025-01-08 00:00:00,Wednesday,Unnamed: 27,2025-01-09 00:00:00,Thursday,Unnamed: 30,2025-01-10 00:00:00,Friday,Unnamed: 33,2025-01-11 00:00:00,Saturday,Unnamed: 36,2025-01-12 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2025-01-06 00:00:00.1,Unnamed: 44,2025-01-07 00:00:00.1,Unnamed: 46,2025-01-08 00:00:00.1,Unnamed: 48,2025-01-09 00:00:00.1,Unnamed: 50,2025-01-10 00:00:00.1,Unnamed: 52,2025-01-11 00:00:00.1,Unnamed: 54
日期,,線別,,料號,,製令單號,DIP,品號,品名,上線日,完工日,料齊日,說明,工單數量,組裝,測試,交期,備註,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,0,工時,製程,,重要訂單,,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10
1/3~1/31,,,,00:00:00,,線修-工時,,,,1/3~1/31,,,,1,0,460,,,1,460,,1,460,,1,460,,1,460,,1,460,,,,,,,,函數,,,1,,1,,1,,1,,1,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-01-09 00:00:00,,85ass,,85-63526-0030,,85N125030069,55-63624-0030+55-63625-0040  OK,85-63526-0030,M9010A BP+Mezz,2025-01-09 00:00:00,2025-01-17 00:00:00,2025-01-03 00:00:00,,1,4.5,0,2025-01-17 00:00:00,組裝(重要訂單),,,,,,,,,,1,4.5,組裝,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-01-10 00:00:00,,85test,,85-63526-0030,,85N125030069,,85-63526-0030,M9010A BP+Mezz,2025-01-10 00:00:00,2025-01-17 00:00:00,,,1,0,7,2025-01-17 00:00:00,1/17系統領(重要訂單),,,,,,,,,,,,,1,7,測試,,,,,,,函數,,,,,,,,,,,1,,,
2025-01-10 00:00:00,,85test,,85-63526-0030,,85T125010023,,85-63526-0030,M9010A BP+Mezz,2025-01-10 00:00:00,2025-01-17 00:00:00,,,4,0,7,2025-01-17 00:00:00,1/17系統領(重要訂單),,,,,,,,,,,,,4,28,測試,,,,,,,函數,,,,,,,,,,,1,,,
2025-01-11 00:00:00,,85test,,85-63517-0070,,85T125020006,OK,85-63517-0070,M9019A BP+Mezz,2025-01-11 00:00:00,2025-01-13 00:00:00,,,3,0,10.5,2025-01-13 00:00:00,1/13系統領(重要訂單),,,,,,,,,,,,,,,,3,31.5,測試,,,,函數,,,,,,,,,,,,,1,
1/3~1/6,,85test,,85-63511-3070,,85N124120249,55-38207-0010 OK+55-38212-1010+55-63511-3020 12/17+59-72131-2250 12/25,85-63511-3070,M9035-60001,1/3~1/6,2025-01-07 00:00:00,,M9035/M9037/M9038測具共用(24台/天),50,0,40,2025-02-04 00:00:00,(重要訂單),6,240,測試,,,,,,,,,,,,,,,,,,,函數,,,,1,,,,,,,,,,
1/3~1/6,,85test,,85-63511-4060,,85N125010132,55-38207-0010 OK+55-38212-1010+55-63511-3020 12/18+59-72131-2250 12/27,85-63511-4060,M9035-60130,1/3~1/6,2025-01-07 00:00:00,,PE(Allan Yang)驗證,10,0,40,2025-01-30 00:00:00,"1/3 PE(Allan Yang)驗證,1/6接測(重要訂單)",10,400,測試,,,,,,,,,,,,,,,,,,,函數,,,,1,,,,,,,,,,
2025-01-08 00:00:00,,85ass,,AG-M9038-66101,,RMA125010003,,AG-M9038-66101,M9038-66101,2025-01-08 00:00:00,2025-01-09 00:00:00,5F重工(RMA 1/7提供),,1,20,0,2025-01-13 00:00:00,"急件,組裝",,,,,,,1,20,組裝,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2025-01-08 00:00:00,,85test,,AG-M9038-66101,,RMA125010003,,AG-M9038-66101,M9038-66101,2025-01-08 00:00:00,2025-01-09 00:00:00,,M9035/M9037/M9038測具共用(24台/天),1,0,38,2025-01-13 00:00:00,"急件,測試",,,,,,,1,38,測試,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2025-01-09 00:00:00,,85ass,,AG-M9038-60001,,91R124110119,,AG-M9038-60001,M9038-60001,2025-01-09 00:00:00,2025-01-13 00:00:00,5F重工(RMA 1/8提供),,2,20,0,2025-01-13 00:00:00,"急件,組裝",,,,,,,,,,2,40,組裝,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-01-09 00:00:00,,85test,,AG-M9038-60001,,91R124110119,,AG-M9038-60001,M9038-60001,2025-01-09 00:00:00,2025-01-13 00:00:00,,M9035/M9037/M9038測具共用(24台/天),2,0,38,2025-01-13 00:00:00,"急件,測試",,,,,,,,,,2,76,測試,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-01-11 00:00:00,,85test,,85-63538-0020,,85T125010044,,85-63538-0020,M9046-60110 BP+Mezz,2025-01-11 00:00:00,2025-01-13 00:00:00,,,3,0,15,2025-01-21 00:00:00,"急件,1/13系統領(重要訂單)",,,,,,,,,,,,,,,,3,45,測試,,,,函數,,,,,,,,,,,,,1,
