Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2025-05-12 00:00:00,Monday,Unnamed: 21,2025-05-13 00:00:00,Tuesday,Unnamed: 24,2025-05-14 00:00:00,Wednesday,Unnamed: 27,2025-05-15 00:00:00,Thursday,Unnamed: 30,2025-05-16 00:00:00,Friday,Unnamed: 33,2025-05-17 00:00:00,Saturday,Unnamed: 36,2025-05-18 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2025-05-12 00:00:00.1,Unnamed: 44,2025-05-13 00:00:00.1,Unnamed: 46,2025-05-14 00:00:00.1,Unnamed: 48,2025-05-15 00:00:00.1,Unnamed: 50,2025-05-16 00:00:00.1,Unnamed: 52,2025-05-17 00:00:00.1,Unnamed: 54
日期,,線別,,料號,,製令單號,DIP,品號,品名,上線日,完工日,料齊日,說明,工單數量,組裝,測試,交期,備註,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,,重要訂單,,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-05-12 00:00:00,,85ass,,85-63505-2060,,85N125060132,55-63622-1050+55-63609-3030 5/6,85-63505-2060,M9018B BP+Mezz,2025-05-12 00:00:00,2025-05-14 00:00:00,2025-05-09 00:00:00,,10,6.5,0,2025-05-14 00:00:00,組裝(重要訂單),10,65,組裝,,,,,,,,,,,,,,,,,,,函數,,,,1,,,,,,,,,,
2025-05-13 00:00:00,,85test,,85-63505-2060,,85N125060132,,85-63505-2060,M9018B BP+Mezz,2025-05-13 00:00:00,2025-05-14 00:00:00,,,10,0,7.5,2025-05-14 00:00:00,5/14系統領(重要訂單),,,,10,75,測試,,,,,,,,,,,,,,,,函數,,,,,,1,,,,,,,,
5/8~5/12,,59test,,59-18903-9060,,59N125060020,2025-05-07 00:00:00,59-18903-9060,M9048B,5/8~5/12,2025-05-13 00:00:00,,測具共用,100,0,20,2025-06-10 00:00:00,(重要訂單),15,300,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
5/12~5/26,,85test,,85-65506-B20E,,85R125030014,85-65506-B110 OK,85-65506-B20E,M9537-55611,5/12~5/26,2025-05-27 00:00:00,5F重工+不用驗證,FT2(後側)一天3台,7,5,5,2025-06-04 00:00:00,"急件,91E125040259(重要訂單)",1,10,測試,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
5/12~5/14,,85test,,85-63547-100E,,85E125040106,55-63645-0010+55-63646-0010+55-63547-003E+59-72138-H120 OK,85-63547-100E,M9538A/M64,5/12~5/14,2025-05-15 00:00:00,,FT2(後側)一天3台,5,2,20,2025-05-20 00:00:00,"急件,(重要訂單)",2,44,測試,2,44,測試,1,22,測試,,,,,,,,,,,,,函數,85E125040106,,1,,1,,1,,,,,,,
5/14~5/16,,85test,,85-63547-300E,,85E125040108,55-63645-0010+55-63646-0010+55-63547-003E+59-72138-H120 OK,85-63547-300E,M9538A/M64/U.2,5/14~5/16,2025-05-19 00:00:00,,FT2(後側)一天3台,5,2,20,2025-05-21 00:00:00,"急件,(重要訂單)",,,,,,,1,22,測試,2,44,測試,2,44,測試,,,,,,,函數,85E125040108,,,,,,1,,1,,1,,,
2025-05-16 00:00:00,,85ass,,85-65014-504E,,85E125060022,55-65014-504E 5/15,85-65014-504E,ESM002 Shmm700,2025-05-16 00:00:00,2025-05-23 00:00:00,2025-04-14 00:00:00,,25,20,0,2025-05-23 00:00:00,"急件,組裝(重要訂單)",,,,,,,,,,,,,25,500,組裝,,,,,,,函數,,,,,,,,,,,,,,
5/17~5/21,,85test,,85-65014-504E,,85E125060022,55-65014-504E 5/15,85-65014-504E,ESM002 Shmm700,5/17~5/21,2025-05-23 00:00:00,,,25,0,75,2025-05-23 00:00:00,"急件,5/21開始 每天系統領*10
(重要訂單)",,,,,,,,,,,,,,,,10,750,測試,,,,函數,,,,,,,,,,,,,,1
