Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2025-06-23 00:00:00,Monday,Unnamed: 21,2025-06-24 00:00:00,Tuesday,Unnamed: 24,2025-06-25 00:00:00,Wednesday,Unnamed: 27,2025-06-26 00:00:00,Thursday,Unnamed: 30,2025-06-27 00:00:00,Friday,Unnamed: 33,2025-06-28 00:00:00,Saturday,Unnamed: 36,2025-06-29 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2025-06-23 00:00:00.1,Unnamed: 44,2025-06-24 00:00:00.1,Unnamed: 46,2025-06-25 00:00:00.1,Unnamed: 48,2025-06-26 00:00:00.1,Unnamed: 50,2025-06-27 00:00:00.1,Unnamed: 52,2025-06-28 00:00:00.1,Unnamed: 54
日期,,線別,,料號,,製令單號,DIP,品號,品名,上線日,完工日,料齊日,說明,工單數量,組裝,測試,交期,備註,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,,重要訂單,,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-06-26 00:00:00,,59test,,59-63516-0020,,59N125070141,2025-06-25 00:00:00,59-63516-0020,M9019-66502,2025-06-26 00:00:00,2025-07-04 00:00:00,,,50,0,4,2025-07-04 00:00:00,7/4系統領,,,,,,,,,,50,200,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-06-26 00:00:00,,59test,,59-63516-0020,,59T125070002,,59-63516-0020,M9019-66502,2025-06-26 00:00:00,2025-07-04 00:00:00,,,1,0,4,2025-07-04 00:00:00,7/4系統領,,,,,,,,,,1,4,,,,,,,,,,,函數,,,,,,,,,1,,,,,
6/23~6/24,,85ass,,85-63511-3080,,85N125070006,55-38207-0010+55-38212-1010 OK+59-72131-2250 6/3+55-63511-3030 6/19,85-63511-3080,M9035-60001,6/23~6/24,2025-06-27 00:00:00,2025-06-16 00:00:00,,100,22.7,0,2025-07-08 00:00:00,組裝(重要訂單),50,1135,組裝,50,1135,組裝,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
6/24~6/26,,85test,,85-63511-3080,,85N125070006,,85-63511-3080,M9035-60001,6/24~6/26,2025-06-27 00:00:00,,,100,0,30,2025-07-08 00:00:00,7/8*20+8/5*80(重要訂單),,,,40,1200,測試,40,1200,測試,20,600,測試,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-06-27 00:00:00,,85ass,,85-63539-0040,,85N125080140,55-63539-0030+55-63644-0010+55-63645-0010+55-63646-0010+59-72135-0330 OK,85-63539-0040,M9038-60001,2025-06-27 00:00:00,2025-07-01 00:00:00,2025-06-26 00:00:00,,25,20,0,2025-07-02 00:00:00,組裝,,,,,,,,,,,,,25,500,組裝,,,,,,,函數,,,,,,,,,,,,,,
6/28~6/30,,85test,,85-63539-0040,,85N125080140,55-63539-0030+55-63644-0010+55-63645-0010+55-63646-0010+59-72135-0330 OK,85-63539-0040,M9038-60001,6/28~6/30,2025-07-01 00:00:00,,,25,0,39,2025-07-02 00:00:00,,,,,,,,,,,,,,,,,23,897,測試,,,,函數,,,,,,,,,,,,,,
