Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2025-06-09 00:00:00,Monday,Unnamed: 21,2025-06-10 00:00:00,Tuesday,Unnamed: 24,2025-06-11 00:00:00,Wednesday,Unnamed: 27,2025-06-12 00:00:00,Thursday,Unnamed: 30,2025-06-13 00:00:00,Friday,Unnamed: 33,2025-06-14 00:00:00,Saturday,Unnamed: 36,2025-06-15 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2025-06-09 00:00:00.1,Unnamed: 44,2025-06-10 00:00:00.1,Unnamed: 46,2025-06-11 00:00:00.1,Unnamed: 48,2025-06-12 00:00:00.1,Unnamed: 50,2025-06-13 00:00:00.1,Unnamed: 52,2025-06-14 00:00:00.1,Unnamed: 54
日期,,線別,,料號,,製令單號,DIP,品號,品名,上線日,完工日,料齊日,說明,工單數量,組裝,測試,交期,備註,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,,重要訂單,,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-06-10 00:00:00,,85ass,,85-63512-1060,,85N125050450,55-63512-1060 6/9,85-63512-1060,M9023A,2025-06-10 00:00:00,2025-06-12 00:00:00,2025-06-05 00:00:00,,47,7,0,2025-06-16 00:00:00,組裝(重要訂單),,,,47,329,組裝,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-06-11 00:00:00,,85test,,85-63512-1060,,85N125050450,,85-63512-1060,M9023A,2025-06-11 00:00:00,2025-06-12 00:00:00,,測具共用,47,0,20,2025-06-16 00:00:00,(重要訂單),,,,,,,47,940,測試,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-06-14 00:00:00,,59test,,59-63304-0040,,59N125060212,2025-06-13 00:00:00,59-63304-0040,M9049A,2025-06-14 00:00:00,2025-06-16 00:00:00,,,30,0,20,2025-06-17 00:00:00,"急件,(重要訂單)",,,,,,,,,,,,,,,,30,600,,,,,函數,,,,,,,,,,,,,,
2025-06-14 00:00:00,,59test,,59-63304-0040,,59T125060051,,59-63304-0040,M9049A,2025-06-14 00:00:00,2025-06-16 00:00:00,,,1,0,20,2025-06-17 00:00:00,"急件,(重要訂單)",,,,,,,,,,,,,,,,1,20,,,,,函數,,,,,,,,,,,,,1,
6/13~6/19,,85test,,85-65506-90E0,,85N125030196,55-38207-0010+55-65506-0080+59-72128-0280 OK,85-65506-90E0,M9537A-CFG006,6/13~6/19,2025-06-20 00:00:00,03.M9537A-CFG006,PE(Allan Yang)驗證,6,0,38,2025-06-20 00:00:00,"6/11 PE(Allan Yang)驗證,6/12接測(重要訂單)",,,,,,,0,0,PE驗證,0,0,PE驗證,0,0,PE驗證,1,38,測試,,,,函數,,,,,,,,,,,,,1,
6/11~6/19,,85test,,85-65506-4070,,85N125050099,55-38207-0010+55-65506-0090+59-72128-0290 OK,85-65506-4070,M9537-66101,6/11~6/19,2025-06-20 00:00:00,05.M9537-66101,PE(Allan Yang)驗證,10,0,38,2025-07-07 00:00:00,"6/11 PE(Allan Yang)驗證,6/13接測(重要訂單)",,,,,,,0,0,PE驗證,2,76,測試,2,76,測試,,,,,,,函數,,,,,,,,,1,,1,,,
2025-06-10 00:00:00,,85test,,85-65019-1020,,85R125060018,,85-65019-1020,ESM+ with GPS,2025-06-10 00:00:00,2025-06-11 00:00:00,6/9重工,,1,5,45,2025-06-11 00:00:00,"急件,6/11系統領(重要訂單)",,,,1,50,測試,,,,,,,,,,,,,,,,函數,,,,,1,,,,,,,,,
