Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2024-11-11 00:00:00,Monday,Unnamed: 21,2024-11-12 00:00:00,Tuesday,Unnamed: 24,2024-11-13 00:00:00,Wednesday,Unnamed: 27,2024-11-14 00:00:00,Thursday,Unnamed: 30,2024-11-15 00:00:00,Friday,Unnamed: 33,2024-11-16 00:00:00,Saturday,Unnamed: 36,2024-11-17 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2024-11-11 00:00:00.1,Unnamed: 44,2024-11-12 00:00:00.1,Unnamed: 46,2024-11-13 00:00:00.1,Unnamed: 48,2024-11-14 00:00:00.1,Unnamed: 50,2024-11-15 00:00:00.1,Unnamed: 52,2024-11-16 00:00:00.1,Unnamed: 54
日期,,線別,,料號,,製令單號,DIP,品號,品名,上線日,完工日,料齊日,說明,工單數量,組裝,測試,交期,備註,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,,重要訂單,,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10
11/1~11/29,,,,00:00:00,,線修-工時,,,,11/1~11/29,,,,1,0,460,,,1,460,,1,460,,1,460,,1,460,,1,460,,,,,,,,函數,,,1,,1,,1,,1,,1,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-11-12 00:00:00,,59test,,59-63525-0070,,59N124120079,2024-11-12 00:00:00,59-63525-0070,M9010-66501,2024-11-12 00:00:00,2024-11-14 00:00:00,,,56,0,5,2024-11-14 00:00:00,11/14系統領(重要訂單),,,,56,280,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-11-14 00:00:00,,85ass,,85-63512-0050,,85N124120018,55-63512-0050 11/4,85-63512-0050,M9022A,2024-11-14 00:00:00,2024-11-18 00:00:00,2024-11-04 00:00:00,,35,7,0,2024-11-29 00:00:00,組裝(重要訂單),,,,,,,,,,35,245,組裝,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-11-15 00:00:00,,85test,,85-63512-0050,,85N124120018,,85-63512-0050,M9022A,2024-11-15 00:00:00,2024-11-18 00:00:00,,測具共用,35,0,20,2024-11-29 00:00:00,(重要訂單),,,,,,,,,,,,,35,700,測試,,,,,,,函數,,,,,,,,,,,,,,
11/9~11/11,,85test,,AG-M9038-60001,,91R124110025,,AG-M9038-60001,M9038-60001,11/9~11/11,2024-11-12 00:00:00,DEV-0052600,,29,3,39,2024-11-13 00:00:00,(重要訂單),9,378,測試,,,,,,,,,,,,,,,,,,,函數,,,,1,,,,,,,,,,
2024-11-13 00:00:00,,85ass,,85-63539-0020,,85N124120022,55-63539-0020+55-63644-0010+55-63646-0010+55-63645-0010+59-72135-0320 11/6,85-63539-0020,M9038-60001,2024-11-13 00:00:00,2024-11-18 00:00:00,2024-11-12 00:00:00,,50,20,0,2024-11-21 00:00:00,組裝(重要訂單),,,,,,,50,1000,組裝,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
11/14~11/15,,85test,,85-63539-0020,,85N124120022,,85-63539-0020,M9038-60001,11/14~11/15,2024-11-18 00:00:00,DEV-0052600,M9035/M9037/M9038測具共用(24台/天),50,0,39,2024-11-21 00:00:00,(重要訂單),,,,,,,,,,30,1170,測試,20,780,測試,,,,,,,函數,,,,,,,,,,,,,,
2024-11-14 00:00:00,,85ass,,AG-M9038-60001,,RMA124110001,,AG-M9038-60001,M9038-60001,2024-11-14 00:00:00,2024-11-20 00:00:00,5F重工(RMA 11/13提供),,2,20,0,2024-11-20 00:00:00,"急件,組裝,作廢(改用91R124110100)",,,,,,,,,,0,0,組裝,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-11-15 00:00:00,,85test,,AG-M9038-60001,,RMA124110001,,AG-M9038-60001,M9038-60001,2024-11-15 00:00:00,2024-11-20 00:00:00,DEV-0052647 ,M9035/M9037/M9038測具共用(24台/天),2,2,39,2024-11-20 00:00:00,"急件,測試,作廢(改用91R124110100)",,,,,,,,,,,,,0,0,測試,,,,,,,函數,,,,,,,,,,,,,,
2024-11-14 00:00:00,,85ass,,AG-M9038-60001,,91R124110100,,AG-M9038-60001,M9038-60001,2024-11-14 00:00:00,2024-11-20 00:00:00,5F重工(RMA 11/13提供),,2,20,0,2024-11-20 00:00:00,"急件,組裝",,,,,,,,,,2,40,組裝,,,,,,,,,,函數,,,,,,,,,1,,,,,
2024-11-15 00:00:00,,85test,,AG-M9038-60001,,91R124110100,,AG-M9038-60001,M9038-60001,2024-11-15 00:00:00,2024-11-20 00:00:00,DEV-0052647 ,M9035/M9037/M9038測具共用(24台/天),2,2,39,2024-11-20 00:00:00,"急件,測試",,,,,,,,,,,,,2,82,測試,,,,,,,函數,,,,,,,,,,,1,,,
11/5~11/12,,85test,,85-65506-90E0,,85N124120050,59-72128-0270+55-38207-0010 OK+55-65506-0070 10/24,85-65506-90E0,M9537A-CFG006,11/5~11/12,2024-11-13 00:00:00,,FT2(後側)一天4台,20,0,38,2024-12-03 00:00:00,(重要訂單),4,300,測試,1,300,測試,,,,,,,,,,,,,,,,函數,,,1,,1,,,,,,,,,
2024-11-11 00:00:00,,85test,,85-72306-652D,,85N124110130,ETT+Coating,85-72306-652D,t2nanoX-AL-E3950-8G/32GB-cc/GOMA,2024-11-11 00:00:00,2024-11-13 00:00:00,2412.91-72306-652D,,63,2,2,2024-12-02 00:00:00,轉作COATING,63,0,DIP-Coating,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-11-12 00:00:00,,85test,,85-72306-652D,,85N124110130,ETT+Coating,85-72306-652D,t2nanoX-AL-E3950-8G/32GB-cc/GOMA,2024-11-12 00:00:00,2024-11-13 00:00:00,,,63,0,2,2024-12-02 00:00:00,測開機,,,,63,126,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-11-11 00:00:00,,85ass,,85-7C003-000D,,85N124110325,59-7C003-0030 11/9,85-7C003-000D,t2EGX-MXM-T1000-cc/Adlink logo,2024-11-11 00:00:00,2024-11-15 00:00:00,2024-11-01 00:00:00,,12,2,0,2024-11-21 00:00:00,組裝(前置作業),12,24,組裝,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-11-11 00:00:00,,85test,,85-7C003-000D,,85N124110325,ETT+Coating,85-7C003-000D,t2EGX-MXM-T1000-cc/Adlink logo,2024-11-11 00:00:00,2024-11-15 00:00:00,PP-ETT-4085,,12,0,20,2024-11-21 00:00:00,ETT（每天務必ETT*4輪）,12,240,ETT,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-11-13 00:00:00,,85test,,85-7C003-000D,,85N124110325,ETT+Coating,85-7C003-000D,t2EGX-MXM-T1000-cc/Adlink logo,2024-11-13 00:00:00,2024-11-15 00:00:00,,,12,0,17.6,2024-11-21 00:00:00,轉作COATING,,,,,,,12,0,DIP-Coating,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-11-14 00:00:00,,85test,,85-7C003-000D,,85N124110325,ETT+Coating,85-7C003-000D,t2EGX-MXM-T1000-cc/Adlink logo,2024-11-14 00:00:00,2024-11-15 00:00:00,,,12,2,17.6,2024-11-21 00:00:00,測開機,,,,,,,,,,12,235.20000000000002,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-11-11 00:00:00,,85ass,,85-72130-604S,,85N124040357,59-72130-6070 11/8,85-72130-604S,t2Express-KLE-E3-1505L v6,2024-11-11 00:00:00,2024-11-14 00:00:00,2024-11-01 00:00:00,,40,1,0,2024-11-27 00:00:00,組裝(前置作業),40,40,組裝,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
11/11~11/12,,85test,,85-72130-604S,,85N124040357,ETT,85-72130-604S,t2Express-KLE-E3-1505L v6,11/11~11/12,2024-11-14 00:00:00,PP-ETT-4085,ETT測具*8(Expres系列共用),40,0,20,2024-11-27 00:00:00,ETT（每天務必ETT*4輪）,8,160,ETT,32,640,ETT,,,,,,,,,,,,,,,,函數,,,,1,,,,,,,,,,
2024-11-13 00:00:00,,85test,,85-72130-604S,,85N124040357,ETT,85-72130-604S,t2Express-KLE-E3-1505L v6,2024-11-13 00:00:00,2024-11-14 00:00:00,,,40,0,1.5,2024-11-27 00:00:00,測開機,,,,,,,40,60,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-11-13 00:00:00,,85ass,,85-72216-006S,,85N124110238,59-72216-00A0 11/11,85-72216-006S,t2cExpress-WL-i7-8665UE,2024-11-13 00:00:00,2024-11-15 00:00:00,2024-11-01 00:00:00,,1,2,0,2024-11-26 00:00:00,組裝(前置作業),,,,,,,1,2,組裝,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2024-11-13 00:00:00,,85test,,85-72216-006S,,85N124110238,ETT,85-72216-006S,t2cExpress-WL-i7-8665UE,2024-11-13 00:00:00,2024-11-15 00:00:00,PP-ETT-4085,,1,0,20,2024-11-26 00:00:00,ETT（每天務必ETT*4輪）,,,,,,,1,20,ETT,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2024-11-14 00:00:00,,85test,,85-72216-006S,,85N124110238,ETT,85-72216-006S,t2cExpress-WL-i7-8665UE,2024-11-14 00:00:00,2024-11-15 00:00:00,,,1,0,2,2024-11-26 00:00:00,測開機,,,,,,,,,,1,2,,,,,,,,,,,函數,,,,,,,,,1,,,,,
2024-11-13 00:00:00,,85ass,,85-7C004-201S,,85N124110132,59-7C004-2020 11/15,85-7C004-201S,t1EGX-MXM-A4500-16G-80W/Adlink logo,2024-11-13 00:00:00,2024-11-15 00:00:00,2024-10-01 00:00:00,尾數*3,110,1,0,2024-11-22 00:00:00,組裝(前置作業)(重要訂單),,,,,,,3,3,組裝,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2024-11-13 00:00:00,,85test,,85-7C004-201S,,85N124110132,ETT,85-7C004-201S,t1EGX-MXM-A4500-16G-80W/Adlink logo,2024-11-13 00:00:00,2024-11-15 00:00:00,PP-ETT-2070,ETT測具*4,110,0,20,2024-11-22 00:00:00,ETT（每天務必ETT*4輪）,,,,,,,3,60,ETT,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2024-11-14 00:00:00,,85test,,85-7C004-201S,,85N124110132,ETT,85-7C004-201S,t1EGX-MXM-A4500-16G-80W/Adlink logo,2024-11-14 00:00:00,2024-11-15 00:00:00,,尾數*3,110,0,1,2024-11-22 00:00:00,"測開機,SRR需求(重要訂單)",,,,,,,,,,3,3,,,,,,,,,,,函數,,,,,,,,,1,,,,,
2024-11-14 00:00:00,,85ass,,85-72307-L12S,,85N124110200,59-72307-L110 11/13,85-72307-L12S,t2nanoX-EL-x6211E-8G-32G,2024-11-14 00:00:00,2024-11-18 00:00:00,2024-11-01 00:00:00,,6,2,0,2024-11-20 00:00:00,組裝(前置作業),,,,,,,,,,6,12,組裝,,,,,,,,,,函數,,,,,,,,,,1,,,,
2024-11-14 00:00:00,,85test,,85-72307-L12S,,85N124110200,ETT,85-72307-L12S,t2nanoX-EL-x6211E-8G-32G,2024-11-14 00:00:00,2024-11-18 00:00:00,PP-ETT-4085,ETT測具*12,6,0,20,2024-11-20 00:00:00,ETT（每天務必ETT*4輪）,,,,,,,,,,6,120,ETT,,,,,,,,,,函數,,,,,,,,,,1,,,,
2024-11-15 00:00:00,,85test,,85-72307-L12S,,85N124110200,ETT,85-72307-L12S,t2nanoX-EL-x6211E-8G-32G,2024-11-15 00:00:00,2024-11-18 00:00:00,,,6,0,2,2024-11-20 00:00:00,測開機,,,,,,,,,,,,,6,12,,,,,,,,函數,,,,,,,,,,,,1,,
2024-11-14 00:00:00,,85ass,,85-72307-L12S,,85N124110324,59-72307-L110 11/13,85-72307-L12S,t2nanoX-EL-x6211E-8G-32G,2024-11-14 00:00:00,2024-11-18 00:00:00,2024-11-01 00:00:00,,6,2,0,2024-11-20 00:00:00,組裝(前置作業),,,,,,,,,,6,12,組裝,,,,,,,,,,函數,,,,,,,,,,1,,,,
2024-11-14 00:00:00,,85test,,85-72307-L12S,,85N124110324,ETT,85-72307-L12S,t2nanoX-EL-x6211E-8G-32G,2024-11-14 00:00:00,2024-11-18 00:00:00,PP-ETT-4085,ETT測具*12,6,0,20,2024-11-20 00:00:00,ETT（每天務必ETT*4輪）,,,,,,,,,,6,120,ETT,,,,,,,,,,函數,,,,,,,,,,1,,,,
