Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2025-06-16 00:00:00,Monday,Unnamed: 21,2025-06-17 00:00:00,Tuesday,Unnamed: 24,2025-06-18 00:00:00,Wednesday,Unnamed: 27,2025-06-19 00:00:00,Thursday,Unnamed: 30,2025-06-20 00:00:00,Friday,Unnamed: 33,2025-06-21 00:00:00,Saturday,Unnamed: 36,2025-06-22 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2025-06-16 00:00:00.1,Unnamed: 44,2025-06-17 00:00:00.1,Unnamed: 46,2025-06-18 00:00:00.1,Unnamed: 48,2025-06-19 00:00:00.1,Unnamed: 50,2025-06-20 00:00:00.1,Unnamed: 52,2025-06-21 00:00:00.1,Unnamed: 54
日期,,線別,,料號,,製令單號,DIP,品號,品名,上線日,完工日,料齊日,說明,工單數量,組裝,測試,交期,備註,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,,重要訂單,,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
6/16~6/19,,85test,,85-63547-300E,,85E125040108,55-63645-0010+55-63646-0010+55-63547-003E+59-72138-H120 OK,85-63547-300E,M9538A/M64/U.2,6/16~6/19,2025-06-20 00:00:00,,FT2(後側)一天4台,5,10,20,2025-06-20 00:00:00,"急件,6/16 客戶連線設定,6/17接測試(重要訂單)",0,0,PE驗證,0,0,PE驗證,4,120,測試,1,30,測試,,,,,,,,,,函數,85E125040108,,,,,,1,,1,,,,,
6/19~6/20,,85test,,85-63547-200E,,85E125040107,55-63645-0010+55-63646-0010+55-63547-003E+59-72138-H120 OK,85-63547-200E,M9538A/M16/U.2,6/19~6/20,2025-06-23 00:00:00,,FT2(後側)一天4台,5,10,20,2025-06-23 00:00:00,"急件,(重要訂單)",,,,,,,,,,3,90,測試,2,60,測試,,,,,,,函數,85E125040107,,,,,,,,1,,1,,,
6/20~6/21,,85test,,85-63547-100E,,85E125040106,55-63645-0010+55-63646-0010+55-63547-003E+59-72138-H120 OK,85-63547-100E,M9538A/M64,6/20~6/21,2025-06-23 00:00:00,,FT2(後側)一天4台,5,10,20,2025-06-24 00:00:00,"急件,(重要訂單)",,,,,,,,,,,,,2,60,測試,1,30,測試,,,,函數,85E125040106,,,,,,,,,,1,,1,
6/23~6/17,,85test,,85-65506-90E0,,85N125050348,55-38207-0010+55-65506-0090+59-72128-0290 OK,85-65506-90E0,M9537A-CFG006,6/23~6/17,2025-06-26 00:00:00,,FT2(後側)一天3台,4,0,38,2025-06-27 00:00:00,(重要訂單),1,38,測試,2,76,測試,,,,,,,,,,,,,,,,函數,,,1,,1,,,,,,,,,
6/11~6/19,,85test,,85-65506-4070,,85N125050099,55-38207-0010+55-65506-0090+59-72128-0290 OK,85-65506-4070,M9537-66101,6/11~6/19,2025-06-20 00:00:00,,PE(Allan Yang)驗證,10,0,38,2025-07-07 00:00:00,"6/13 PE(Allan Yang)驗證,6/17接測,7/2包*5(重要訂單)",2,76,測試,2,76,測試,2,76,測試,1,38,測試,,,,,,,,,,函數,,,1,,1,,1,,1,,,,,
6/13~6/24,,85test,,85-65506-90E0,,85N125030196,55-38207-0010+55-65506-0080+59-72128-0280 OK,85-65506-90E0,M9537A-CFG006,6/13~6/24,2025-06-25 00:00:00,要重排,PE(Allan Yang)驗證,6,0,38,2025-07-07 00:00:00,"6/13 PE(Allan Yang)驗證,6/16接測(重要訂單)",,,,,,,,,,,,,1,38,測試,1,38,測試,,,,函數,,,,,,,,,,,1,,1,
6/13~6/16,,85test,,85-7C004-201S,,85N125060450,ETT,85-7C004-201S,t1EGX-MXM-A4500-16G-80W/Adlink logo,6/13~6/16,2025-06-18 00:00:00,PP-ETT-2070,,30,0,20,2025-06-23 00:00:00,ETT（每天務必ETT*4輪）,2,40,ETT,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
