Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2024-11-04 00:00:00,Monday,Unnamed: 21,2024-11-05 00:00:00,Tuesday,Unnamed: 24,2024-11-06 00:00:00,Wednesday,Unnamed: 27,2024-11-07 00:00:00,Thursday,Unnamed: 30,2024-11-08 00:00:00,Friday,Unnamed: 33,2024-11-09 00:00:00,Saturday,Unnamed: 36,2024-11-10 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2024-11-04 00:00:00.1,Unnamed: 44,2024-11-05 00:00:00.1,Unnamed: 46,2024-11-06 00:00:00.1,Unnamed: 48,2024-11-07 00:00:00.1,Unnamed: 50,2024-11-08 00:00:00.1,Unnamed: 52,2024-11-09 00:00:00.1,Unnamed: 54
日期,,線別,,料號,,製令單號,DIP,品號,品名,上線日,完工日,料齊日,說明,工單數量,組裝,測試,交期,備註,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,,重要訂單,,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10
11/1~11/29,,,,00:00:00,,線修-工時,,,,11/1~11/29,,,,1,0,460,,,1,460,,1,460,,1,460,,1,460,,1,460,,,,,,,,函數,,,1,,1,,1,,1,,1,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-11-04 00:00:00,,59test,,59-63516-1020,,59N124120078,2024-11-04 00:00:00,59-63516-1020,M9010-66502,2024-11-04 00:00:00,2024-11-07 00:00:00,,,60,0,3,2024-11-07 00:00:00,11/7系統領(重要訂單),60,180,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
11/6~11/7,,59test,,59-63515-0070,,59N124120076,2024-11-06 00:00:00,59-63515-0070,M9019-66501,11/6~11/7,2024-11-11 00:00:00,,,100,0,4,2024-11-11 00:00:00,11/11系統領(重要訂單),,,,,,,90,360,,10,40,,,,,,,,,,,函數,,,,,,,,,,1,,,,
2024-11-06 00:00:00,,59test,,59-63515-0070,,59T124100027,,59-63515-0070,M9019-66501,2024-11-06 00:00:00,2024-11-11 00:00:00,,,3,0,4,2024-11-11 00:00:00,11/11系統領,,,,,,,3,12,,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
11/4~11/5,,59test,,59-63516-0020,,59N124120077,2024-11-04 00:00:00,59-63516-0020,M9019-66502,11/4~11/5,2024-11-07 00:00:00,,,100,0,4,2024-11-07 00:00:00,11/7系統領(重要訂單),90,360,,10,40,,,,,,,,,,,,,,,,,函數,,,,,,1,,,,,,,,
2024-11-04 00:00:00,,59test,,59-63516-0020,,59T124110005,,59-63516-0020,M9019-66502,2024-11-04 00:00:00,2024-11-07 00:00:00,,,2,0,4,2024-11-07 00:00:00,11/7系統領,2,8,,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
2024-11-04 00:00:00,,85ass,,85-63539-101E,,85E124110033,55-63645-0010 OK+55-63539-0020+55-63644-0010 10/28+59-72135-0320 10/31,85-63539-101E,M9038-66101,2024-11-04 00:00:00,2024-11-06 00:00:00,2024-10-28 00:00:00,生產過,5,20,0,2024-11-15 00:00:00,組裝(重要訂單),5,100,組裝,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
2024-11-05 00:00:00,,85test,,85-63539-101E,,85E124110033,,85-63539-101E,M9038-66101,2024-11-05 00:00:00,2024-11-06 00:00:00,DEV-0052600,,5,0,38,2024-11-15 00:00:00,(重要訂單),,,,5,190,測試,,,,,,,,,,,,,,,,函數,,,,,1,,,,,,,,,
2024-11-08 00:00:00,,85ass,,AG-M9038-60001,,91R124110025,,AG-M9038-60001,M9038-60001,2024-11-08 00:00:00,2024-11-12 00:00:00,5F重工(RMA 11/7提供),,29,20,0,2024-11-13 00:00:00,組裝(重要訂單),,,,,,,,,,,,,29,580,組裝,,,,,,,函數,,,,,,,,,,,,,,
11/9~11/11,,85test,,AG-M9038-60001,,91R124110025,,AG-M9038-60001,M9038-60001,11/9~11/11,2024-11-12 00:00:00,DEV-0052600,,29,3,39,2024-11-13 00:00:00,(重要訂單),,,,,,,,,,,,,,,,20,840,測試,,,,函數,,,,,,,,,,,,,,
2024-11-05 00:00:00,,85ass,,85-63538-0020,,85N124110167,55-63535-1020 10/31+55-63538-0030 11/4,85-63538-0020,M9046-60110 BP+Mezz,2024-11-05 00:00:00,2024-11-08 00:00:00,2024-10-31 00:00:00,,10,14,0,2024-11-08 00:00:00,組裝(重要訂單),,,,10,140,組裝,,,,,,,,,,,,,,,,函數,,,,,,1,,,,,,,,
2024-11-06 00:00:00,,85test,,85-63538-0020,,85N124110167,,85-63538-0020,M9046-60110 BP+Mezz,2024-11-06 00:00:00,2024-11-08 00:00:00,,,10,0,15,2024-11-08 00:00:00,11/8系統領(重要訂單),,,,,,,10,150,測試,,,,,,,,,,,,,函數,,,,,,,,1,,,,,,
2024-11-06 00:00:00,,85test,,85-63538-0020,,85T124100006,,85-63538-0020,M9046-60110 BP+Mezz,2024-11-06 00:00:00,2024-11-08 00:00:00,,,1,0,15,2024-11-08 00:00:00,11/8系統領(重要訂單),,,,,,,1,15,測試,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2024-11-05 00:00:00,,59test,,59-63304-0040,,59N124100014,2024-11-05 00:00:00,59-63304-0040,M9049A,2024-11-05 00:00:00,2024-11-06 00:00:00,,測具共用,16,0,20,2024-12-03 00:00:00,(重要訂單),,,,16,320,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-11-05 00:00:00,,59test,,59-63304-0040,,59T124110002,,59-63304-0040,M9049A,2024-11-05 00:00:00,2024-11-06 00:00:00,,測具共用,10,0,20,2024-12-03 00:00:00,,,,,10,200,,,,,,,,,,,,,,,,,函數,,,,,,1,,,,,,,,
2024-11-04 00:00:00,,85ass,,85-65506-90E0,,85N124120050,59-72128-0270+55-38207-0010 OK+55-65506-0070 10/24,85-65506-90E0,M9537A-CFG006,2024-11-04 00:00:00,2024-11-13 00:00:00,2024-10-24 00:00:00,,20,30,0,2024-12-03 00:00:00,組裝(重要訂單),20,600,組裝,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
11/5~11/12,,85test,,85-65506-90E0,,85N124120050,59-72128-0270+55-38207-0010 OK+55-65506-0070 10/24,85-65506-90E0,M9537A-CFG006,11/5~11/12,2024-11-13 00:00:00,,FT2(後側)一天4台,20,0,38,2024-12-03 00:00:00,(重要訂單),,,,4,300,測試,3,250,測試,4,300,測試,4,300,測試,,,,,,,函數,,,,,1,,1,,1,,1,,,
2024-11-06 00:00:00,,85ass,,AG-M9537-66101,,RMA124110004,,AG-M9537-66101,M9537-66101,2024-11-06 00:00:00,2024-11-07 00:00:00,5F重工(RMA 11/5提供),,1,30,0,2024-11-11 00:00:00,"急件,組裝",,,,,,,1,30,組裝,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2024-11-06 00:00:00,,85test,,AG-M9537-66101,,RMA124110004,,AG-M9537-66101,M9537-66101,2024-11-06 00:00:00,2024-11-07 00:00:00,,FT2(後側)一天4台,1,0,38,2024-11-11 00:00:00,"急件,測試",,,,,,,1,50,測試,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2024-11-05 00:00:00,,85ass,,85-72214-C21S,,85N124110138,59-72214-C230 10/31,85-72214-C21S,t2cExpress-AL-E3950-VGA/16G/Alcatel,2024-11-05 00:00:00,2024-11-07 00:00:00,,尾數*1,24,1,0,2024-12-02 00:00:00,組裝(前置作業),,,,1,1,組裝,,,,,,,,,,,,,,,,函數,,,,,1,,,,,,,,,
2024-11-05 00:00:00,,85test,,85-72214-C21S,,85N124110138,ETT,85-72214-C21S,t2cExpress-AL-E3950-VGA/16G/Alcatel,2024-11-05 00:00:00,2024-11-07 00:00:00,PP-ETT-4085,ETT測具*8(Expres系列共用),24,0,20,2024-12-02 00:00:00,C棟 1F CHAMBER J 作ETT（每天務必ETT*4輪）,,,,1,20,ETT,,,,,,,,,,,,,,,,函數,,,,,1,,,,,,,,,
11/4~11/6,,85test,,85-72214-C21S,,85N124110138,ETT,85-72214-C21S,t2cExpress-AL-E3950-VGA/16G/Alcatel,11/4~11/6,2024-11-07 00:00:00,,,24,0,2,2024-12-02 00:00:00,測開機,24,48,,,,,1,2,,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2024-11-05 00:00:00,,85ass,,85-7C004-201S,,85N124110132,59-7C004-2020 10/26,85-7C004-201S,t1EGX-MXM-A4500-16G-80W/Adlink logo,2024-11-05 00:00:00,2024-11-08 00:00:00,2024-10-01 00:00:00,上線*8,110,1,0,2024-11-15 00:00:00,組裝(前置作業)(重要訂單),,,,8,8,組裝,,,,,,,,,,,,,,,,函數,,,,,,1,,,,,,,,
10/28~11/7,,85test,,85-7C004-201S,,85N124110132,ETT,85-7C004-201S,t1EGX-MXM-A4500-16G-80W/Adlink logo,10/28~11/7,2024-11-08 00:00:00,PP-ETT-2070,ETT測具*4,110,0,20,2024-11-15 00:00:00,ETT（每天務必ETT*4輪）,16,320,ETT,16,320,ETT,16,320,ETT,3,60,ETT,,,,,,,,,,函數,,,,,,,,,1,,,,,
11/7~11/8,,85test,,85-7C004-201S,,85N124110132,ETT,85-7C004-201S,t1EGX-MXM-A4500-16G-80W/Adlink logo,11/7~11/8,2024-11-08 00:00:00,,上線*107,110,0,1,2024-11-15 00:00:00,測開機(重要訂單),,,,,,,,,,100,100,,7,7,,,,,,,,函數,,,,,,,,,,,,1,,
2024-11-07 00:00:00,,85ass,,91-7C005-100S,,91R124100030,91-7C005-1010 OK,91-7C005-100S,t1EGX-MXM-A1000-4G-60W/Adlink logo,2024-11-07 00:00:00,2024-11-11 00:00:00,5F重工,,13,1,0,2024-12-11 00:00:00,組裝(前置作業),,,,,,,,,,13,13,組裝,,,,,,,,,,函數,,,,,,,,,,,,,,
11/7~11/8,,85test,,91-7C005-100S,,91R124100030,ETT,91-7C005-100S,t1EGX-MXM-A1000-4G-60W/Adlink logo,11/7~11/8,2024-11-11 00:00:00,PP-ETT-2070,ETT測具*4,13,0,20,2024-12-11 00:00:00,ETT（每天務必ETT*4輪）,,,,,,,,,,10,200,ETT,3,60,ETT,,,,,,,函數,,,,,,,,,,1,1,,,
2024-11-09 00:00:00,,85test,,91-7C005-100S,,91R124100030,ETT,91-7C005-100S,t1EGX-MXM-A1000-4G-60W/Adlink logo,2024-11-09 00:00:00,2024-11-11 00:00:00,,,13,0,1,2024-12-11 00:00:00,測開機,,,,,,,,,,,,,,,,13,13,,,,,函數,,,,,,,,,,,,,,
2024-11-05 00:00:00,,85ass,,85-72306-652D,,85N124110130,59-72306-6510 10/31,85-72306-652D,t2nanoX-AL-E3950-8G/32GB-cc/GOMA,2024-11-05 00:00:00,2024-11-13 00:00:00,,尾數*1,63,2,0,2024-12-02 00:00:00,組裝(前置作業),,,,1,2,組裝,,,,,,,,,,,,,,,,函數,,,,,1,,,,,,,,,
11/2~11/7,,85test,,85-72306-652D,,85N124110130,ETT+Coating,85-72306-652D,t2nanoX-AL-E3950-8G/32GB-cc/GOMA,11/2~11/7,2024-11-13 00:00:00,PP-ETT-4085,,63,0,20,2024-12-02 00:00:00,C棟 1F CHAMBER J 作ETT（每天務必ETT*4輪）,16,320,ETT,16,320,ETT,16,320,ETT,7,140,ETT,,,,,,,,,,函數,,,,,,,,,,1,,,,
2024-11-05 00:00:00,,85ass,,85-31130-015D,,85N124110082,59-31130-0120+59-37626-0010 11/4,85-31130-015D,cPCI-A3535ND2,2024-11-05 00:00:00,2024-11-15 00:00:00,2024-10-31 00:00:00,,10,28,0,2024-11-26 00:00:00,"急件,組裝(重要訂單)",,,,10,280,組裝,,,,,,,,,,,,,,,,函數,,,,,,1,,,,,,,,
2024-11-06 00:00:00,,85test,,85-31130-015D,,85N124110082,ETT+Coating,85-31130-015D,cPCI-A3535ND2,2024-11-06 00:00:00,2024-11-15 00:00:00,2411.91-31130-015D,,10,0,20,2024-11-26 00:00:00,"急件,測試(重要訂單)",,,,,,,10,200,測試,,,,,,,,,,,,,函數,,,,,,,,1,,,,,,
11/7~11/8,,85test,,85-31130-015D,,85N124110082,ETT+Coating,85-31130-015D,cPCI-A3535ND2,11/7~11/8,2024-11-15 00:00:00,PP-ETT-4070,ETT測具*2,10,0,20,2024-11-26 00:00:00,C棟 1F CHAMBER J 作ETT（每天務必ETT*4輪）,,,,,,,,,,2,40,ETT,8,160,ETT,,,,,,,函數,,,,,,,,,1,,,1,,
