Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2025-03-31 00:00:00,Monday,Unnamed: 21,2025-04-01 00:00:00,Tuesday,Unnamed: 24,2025-04-02 00:00:00,Wednesday,Unnamed: 27,2025-04-03 00:00:00,Thursday,Unnamed: 30,2025-04-04 00:00:00,Friday,Unnamed: 33,2025-04-05 00:00:00,Saturday,Unnamed: 36,2025-04-06 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2025-03-31 00:00:00.1,Unnamed: 44,2025-04-01 00:00:00.1,Unnamed: 46,2025-04-02 00:00:00.1,Unnamed: 48,2025-04-03 00:00:00.1,Unnamed: 50,2025-04-04 00:00:00.1,Unnamed: 52,2025-04-05 00:00:00.1,Unnamed: 54
日期,,線別,,料號,,製令單號,DIP,品號,品名,上線日,完工日,料齊日,說明,工單數量,組裝,測試,交期,備註,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,,重要訂單,,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10
3/31~5/3,,,,00:00:00,,線修-工時,,,,3/31~5/3,,,,1,0,460,,,1,460,,1,460,,1,460,,,0,,,0,,,,,,,,函數,,,1,,1,,1,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-31 00:00:00,,85ass,,AG-M9035-60001,,91R125030044,,AG-M9035-60001,M9035-60001,2025-03-31 00:00:00,2025-04-02 00:00:00,5F重工(RMA3/28提供),,1,22,0,2025-04-07 00:00:00,"急件,組裝",1,22,組裝,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
2025-04-01 00:00:00,,85test,,AG-M9035-60001,,91R125030044,,AG-M9035-60001,M9035-60001,2025-04-01 00:00:00,2025-04-02 00:00:00,,M9035/M9037/M9038測具共用(24台/天),1,0,30,2025-04-07 00:00:00,"急件,測試",,,,1,30,測試,,,,,,,,,,,,,,,,函數,,,,,1,,,,,,,,,
2025-03-31 00:00:00,,85ass,,85-63511-4060,,85N125040043,55-38212-1010+55-38207-0010+55-63511-3020 OK+59-72131-2250 3/26,85-63511-4060,M9035-60130,2025-03-31 00:00:00,2025-04-02 00:00:00,2025-03-24 00:00:00,,10,22,0,2025-04-21 00:00:00,組裝(重要訂單),10,220,組裝,,,,,,,,,,,,,,,,,,,函數,,,,1,,,,,,,,,,
2025-04-01 00:00:00,,85test,,85-63511-4060,,85N125040043,,85-63511-4060,M9035-60130,2025-04-01 00:00:00,2025-04-02 00:00:00,,,10,0,15,2025-04-21 00:00:00,(重要訂單),,,,10,150,測試,,,,,,,,,,,,,,,,函數,,,,,,1,,,,,,,,
2025-04-02 00:00:00,,59test,,59-18903-9060,,59N125030017,2025-04-01 00:00:00,59-18903-9060,M9048B,2025-04-02 00:00:00,2025-04-07 00:00:00,"延到4/21儀器送校
MD-1-255",測具共用,36,0,20,2025-04-22 00:00:00,(重要訂單),,,,,,,36,720,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
4/2~4/3,,59test,,59-18903-9060,,59N125050040,2025-04-02 00:00:00,59-18903-9060,M9048B,4/2~4/3,2025-04-07 00:00:00,"延到4/21儀器送校
MD-1-255",測具共用,50,0,20,2025-04-30 00:00:00,(重要訂單),,,,,,,10,200,,40,800,,,,,,,,,,,函數,,,,,,,,1,,,,,,
2025-03-31 00:00:00,,85test,,85-7C005-400D,,85N125050252,ETT+Coating,85-7C005-400D,t1EGX-MXM-A2000-8G-60W-cc/Adlink logo,2025-03-31 00:00:00,2025-05-05 00:00:00,,,2,0,2,2025-05-05 00:00:00,系統領,2,4,,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
3/29~4/2,,85test,,85-72138-621D,,85N125010515,ETT+Coating,85-72138-621D,t2Express-TL-W-11865MRE/32G/cc/CAM,3/29~4/2,2025-04-08 00:00:00,,,50,0,0,2025-04-10 00:00:00,轉作COATING,,,,,,,35,0,DIP-Coating,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-31 00:00:00,,85test,,85-31423-21AD,,85E125030062,ETT+Coating,85-31423-21AD,VPX6000EL/D4700/M32/S64,2025-03-31 00:00:00,2025-04-08 00:00:00,2503.91-31423-21AD,,14,25,45,2025-04-09 00:00:00,轉作COATING,14,0,DIP-Coating,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-04-01 00:00:00,,85ass,,85-31423-21AD,,85E125030062,ETT+Coating,85-31423-21AD,VPX6000EL/D4700/M32/S64,2025-04-01 00:00:00,2025-04-08 00:00:00,,,14,25,0,2025-04-09 00:00:00,"急件,組裝(重要訂單)",,,,14,350,組裝,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
4/1~4/2,,85test,,85-31423-21AD,,85E125030062,ETT+Coating,85-31423-21AD,VPX6000EL/D4700/M32/S64,4/1~4/2,2025-04-08 00:00:00,,,14,0,45,2025-04-09 00:00:00,"急件,測試(重要訂單)",,,,10,450,測試,4,180,測試,,,,,,,,,,,,,函數,,,,,,1,1,,,,,,,
4/2~4/3,,85test,,85-31423-21AD,,85E125030062,ETT+Coating,85-31423-21AD,VPX6000EL/D4700/M32/S64,4/2~4/3,2025-04-08 00:00:00,PP-ETT-4075,ETT測具*2->3,14,0,20,2025-04-09 00:00:00,ETT（每天務必ETT*4輪）,,,,,,,8,160,ETT,6,120,ETT,,,,,,,,,,函數,,,,,,,,1,,1,,,,
2025-03-31 00:00:00,,85test,,85-31125-094D,,85N125030227,ETT+Coating,85-31125-094D,"cPCI-EX3630MT/E3930/M4G/S32,ETT,CC",2025-03-31 00:00:00,2025-04-11 00:00:00,,,50,0,20,2025-04-17 00:00:00,"急件,測試",50,1000,測試,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
4/1~4/9,,85test,,85-31125-094D,,85N125030227,ETT+Coating,85-31125-094D,"cPCI-EX3630MT/E3930/M4G/S32,ETT,CC",4/1~4/9,2025-04-11 00:00:00,PP-ETT-4085,85-31122/31125/31128/31131共用ETT測具*4,50,0,20,2025-04-17 00:00:00,C棟 1F CHAMBER J 作ETT（每天務必ETT*4輪）,,,,16,320,ETT,12,240,ETT,4,80,ETT,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-04-10 00:00:00,,85test,,85-31125-094D,,85N125030227,ETT+Coating,85-31125-094D,"cPCI-EX3630MT/E3930/M4G/S32,ETT,CC",2025-04-10 00:00:00,2025-04-11 00:00:00,,,50,0,5,2025-04-17 00:00:00,後測,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
3/29~3/31,,85test,,85-31130-005D,,85N125010487,ETT+Coating,85-31130-005D,cPCI-A3535ND1,3/29~3/31,2025-04-08 00:00:00,,,21,0,40,2025-04-08 00:00:00,"急件,測試(重要訂單)",11,440,測試,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
3/31~4/1,,85test,,85-31130-005D,,85N125010487,ETT+Coating,85-31130-005D,cPCI-A3535ND1,3/31~4/1,2025-04-08 00:00:00,PP-ETT-4070,ETT測具*2->4,21,0,20,2025-04-08 00:00:00,"C棟 1F CHAMBER B+F-H作ETT（每天務必ETT*3輪）,
借用時間:3/31~4/9",16,320,ETT,5,100,ETT,,,,,,,,,,,,,,,,函數,,,,,1,,,,,,,,,
2025-04-02 00:00:00,,85ass,,85-31130-005D,,85N125010487,ETT+Coating,85-31130-005D,cPCI-A3535ND1,2025-04-02 00:00:00,2025-04-08 00:00:00,,,21,12,0,2025-04-08 00:00:00,拆解(重要訂單),,,,,,,21,252,拆解,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-04-03 00:00:00,,85test,,85-31130-005D,,85N125010487,ETT+Coating,85-31130-005D,cPCI-A3535ND1,2025-04-03 00:00:00,2025-04-08 00:00:00,Coating:35分/片,,21,0,0,2025-04-08 00:00:00,轉作COATING,,,,,,,,,,21,0,DIP-Coating,,,,,,,,,,函數,,,,,,,,,,,,,,
3/31~4/1,,85test,,85-31130-005D,,85N125040079,ETT+Coating,85-31130-005D,cPCI-A3535ND1,3/31~4/1,2025-04-14 00:00:00,,,27,0,40,2025-04-16 00:00:00,"急件,測試(重要訂單)",19,760,測試,8,320,測試,,,,,,,,,,,,,,,,函數,,,,,,1,,,,,,,,
4/1~4/7,,85test,,85-31130-005D,,85N125040079,ETT+Coating,85-31130-005D,cPCI-A3535ND1,4/1~4/7,2025-04-14 00:00:00,PP-ETT-4070,ETT測具*2->4,27,0,20,2025-04-16 00:00:00,"C棟 1F CHAMBER B+F-H作ETT（每天務必ETT*3輪）,
借用時間:3/31~4/9",,,,11,220,ETT,8,160,ETT,4,80,ETT,,,,,,,,,,函數,,,,,,,,1,1,,,,,
2025-04-01 00:00:00,,85test,,85-31130-015D,,85T125030043,ETT+Coating,85-31130-015D,cPCI-A3535ND2,2025-04-01 00:00:00,2025-04-14 00:00:00,,,1,0,40,2025-04-16 00:00:00,"急件,測試(重要訂單)",,,,1,40,測試,,,,,,,,,,,,,,,,函數,,,,,1,,,,,,,,,
2025-04-01 00:00:00,,85ass,,85-48104-209D,,85E125020261,59-48104-20A0 OK,85-48104-209D,CM3-BT4-E3845-ETT-CC,2025-04-01 00:00:00,2025-04-14 00:00:00,2025-03-28 00:00:00,Ella告知不需驗證,20,1,0,2025-04-16 00:00:00,組裝(前置作業),,,,20,20,組裝,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-04-01 00:00:00,,85test,,85-48104-209D,,85E125020261,ETT+Coating,85-48104-209D,CM3-BT4-E3845-ETT-CC,2025-04-01 00:00:00,2025-04-14 00:00:00,PP-ETT-4085,ETT測具*8->16(只能用4F Chamber 5),20,0,20,2025-04-16 00:00:00,ETT（每天務必ETT*4輪）借用4F系統 Chamber 5 時間：4/1~4/3,,,,20,400,ETT,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
4/2~4/4,,85test,,85-48104-209D,,85E125020261,ETT+Coating,85-48104-209D,CM3-BT4-E3845-ETT-CC,4/2~4/4,2025-04-14 00:00:00,Coating:60分/片,,20,2,18,2025-04-15 00:00:00,轉作COATING,,,,,,,8,0,DIP-Coating,8,0,DIP-Coating,4,0,DIP-Coating,,,,,,,函數,,,,,,,,1,,1,1,,,
