Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2024-12-09 00:00:00,Monday,Unnamed: 21,2024-12-10 00:00:00,Tuesday,Unnamed: 24,2024-12-11 00:00:00,Wednesday,Unnamed: 27,2024-12-12 00:00:00,Thursday,Unnamed: 30,2024-12-13 00:00:00,Friday,Unnamed: 33,2024-12-14 00:00:00,Saturday,Unnamed: 36,2024-12-15 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2024-12-09 00:00:00.1,Unnamed: 44,2024-12-10 00:00:00.1,Unnamed: 46,2024-12-11 00:00:00.1,Unnamed: 48,2024-12-12 00:00:00.1,Unnamed: 50,2024-12-13 00:00:00.1,Unnamed: 52,2024-12-14 00:00:00.1,Unnamed: 54
日期,,線別,,料號,,製令單號,DIP,品號,品名,上線日,完工日,料齊日,說明,工單數量,組裝,測試,交期,備註,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,0,工時,製程,,重要訂單,,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10
12/2~12/31,,,,00:00:00,,線修-工時,,,,12/2~12/31,,,,1,0,460,,,1,460,,1,460,,1,460,,1,460,,1,460,,,,,,,,函數,,,1,,1,,1,,1,,1,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-09 00:00:00,,85ass,,85-63511-21C0Z,,85N125010159,55-38207-0010 OK+55-63511-00E0Z+55-38206-9010 12/6+59-72124-04C0 12/7,85-63511-21C0Z,M9037-66104,2024-12-09 00:00:00,2024-12-11 00:00:00,2024-12-12 00:00:00,,20,22,0,2024-12-12 00:00:00,組裝(重要訂單),20,440,組裝,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-10 00:00:00,,85test,,85-63511-21C0Z,,85N125010159,,85-63511-21C0Z,M9037-66104,2024-12-10 00:00:00,2024-12-11 00:00:00,,M9035/M9037/M9038測具共用(24台/天),20,0,39,2024-12-12 00:00:00,(重要訂單),,,,20,780,測試,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-12 00:00:00,,85ass,,AG-M9035-60001,,91R124110120,12/11 ok,AG-M9035-60001,M9035-60001,2024-12-12 00:00:00,2024-12-13 00:00:00,5F重工(RMA 12/11提供),,1,22.7,0,2024-12-16 00:00:00,"急件,組裝(上線前通知RMA 自行組+測)",,,,,,,,,,1,0,組裝,,,,,,,,,,函數,,,,,,,,,1,,,,,
2024-12-12 00:00:00,,85test,,AG-M9035-60001,,91R124110120,,AG-M9035-60001,M9035-60001,2024-12-12 00:00:00,2024-12-13 00:00:00,,,1,0,40,2024-12-16 00:00:00,"急件,測試(上線前通知RMA 自行組+測)",,,,,,,,,,1,0,測試,,,,,,,,,,函數,,,,,,,,,1,,,,,
2024-12-12 00:00:00,,85ass,,AG-M9537-66101,,RMA124120002,12/11 ok,AG-M9537-66101,M9537-66101,2024-12-12 00:00:00,2024-12-13 00:00:00,5F重工(RMA 12/11提供),,1,30,0,2024-12-16 00:00:00,"急件,組裝(上線前通知RMA 自行組+測)",,,,,,,,,,1,0,組裝,,,,,,,,,,函數,,,,,,,,,1,,,,,
2024-12-12 00:00:00,,85test,,AG-M9537-66101,,RMA124120002,,AG-M9537-66101,M9537-66101,2024-12-12 00:00:00,2024-12-13 00:00:00,,FT2(後側)一天4台,1,0,38,2024-12-19 00:00:00,"急件,測試(上線前通知RMA 自行組+測)",,,,,,,,,,1,0,測試,,,,,,,,,,函數,,,,,,,,,1,,,,,
12/6~12/10,,85test,,85-72304-R0AS,,85N124120157,ETT,85-72304-R0AS,t2nanoX-BT-E3845-4G-ETT,12/6~12/10,2024-12-12 00:00:00,PP-ETT-4085,ETT測具*8,100,0,20,2024-12-30 00:00:00,ETT（每天務必ETT*4輪）,32,640,ETT,20,400,ETT,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-11 00:00:00,,85test,,85-72304-R0AS,,85N124120157,ETT,85-72304-R0AS,t2nanoX-BT-E3845-4G-ETT,2024-12-11 00:00:00,2024-12-12 00:00:00,,,100,0,0.7,2024-12-30 00:00:00,測開機,,,,,,,100,70,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
