Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2025-05-26 00:00:00,Monday,Unnamed: 21,2025-05-27 00:00:00,Tuesday,Unnamed: 24,2025-05-28 00:00:00,Wednesday,Unnamed: 27,2025-05-29 00:00:00,Thursday,Unnamed: 30,2025-05-30 00:00:00,Friday,Unnamed: 33,2025-05-31 00:00:00,Saturday,Unnamed: 36,2025-06-01 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2025-05-26 00:00:00.1,Unnamed: 44,2025-05-27 00:00:00.1,Unnamed: 46,2025-05-28 00:00:00.1,Unnamed: 48,2025-05-29 00:00:00.1,Unnamed: 50,2025-05-30 00:00:00.1,Unnamed: 52,2025-05-31 00:00:00.1,Unnamed: 54
日期,,線別,,料號,,製令單號,DIP,品號,品名,上線日,完工日,料齊日,說明,工單數量,組裝,測試,交期,備註,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,,重要訂單,,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
5/24~5/26,,85test,,85-63526-0040,,85N125060021,55-63624-0030 5/2+55-63625-0050 5/22,85-63526-0040,M9010A BP+Mezz,5/24~5/26,2025-05-28 00:00:00,,,135,0,7,2025-05-28 00:00:00,5/28系統領(重要訂單),10,70,測試,,,,,,,,,,,,,,,,,,,函數,,,,1,,,,,,,,,,
2025-05-28 00:00:00,,85ass,,85-63517-1020,,85N125070012,55-63623-1010 5/16+55-63622-3020 5/20,85-63517-1020,M9019-60130 BP+Mezz,2025-05-28 00:00:00,2025-06-09 00:00:00,5/26+異常,尾數*16,23,5,0,2025-06-09 00:00:00,組裝(重要訂單),,,,,,,16,80,組裝,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-05-29 00:00:00,,85test,,85-63517-1020,,85N125070012,,85-63517-1020,M9019-60130 BP+Mezz,2025-05-29 00:00:00,2025-06-09 00:00:00,,尾數*16,23,0,10.5,2025-06-09 00:00:00,6/9系統領(重要訂單),,,,,,,,,,16,168,測試,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-05-28 00:00:00,,85ass,,85-63517-0080,,85N125060288,55-63623-0030 4/30+55-63622-0070 5/14*70+5/27*30,85-63517-0080,M9019A BP+Mezz,2025-05-28 00:00:00,2025-06-09 00:00:00,5/26+異常,,25,5,0,2025-06-09 00:00:00,組裝(重要訂單),,,,,,,25,125,組裝,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-05-29 00:00:00,,85test,,85-63517-0080,,85N125060288,,85-63517-0080,M9019A BP+Mezz,2025-05-29 00:00:00,2025-06-09 00:00:00,,,25,0,10.5,2025-06-09 00:00:00,6/9系統領(重要訂單),,,,,,,,,,25,262.5,測試,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-05-29 00:00:00,,85test,,85-63517-0080,,85T125060009,,85-63517-0080,M9019A BP+Mezz,2025-05-29 00:00:00,2025-06-09 00:00:00,,,3,0,10.5,2025-06-09 00:00:00,6/9系統領(重要訂單),,,,,,,,,,3,31.5,測試,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-05-28 00:00:00,,85ass,,85-63512-0050Z,,85N125060038,55-63512-0050Z 5/7,85-63512-0050Z,M9022A,2025-05-28 00:00:00,2025-06-02 00:00:00,2025-05-08 00:00:00,,65,7,0,2025-06-10 00:00:00,組裝(重要訂單),,,,,,,65,455,組裝,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
