Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2024-12-02 00:00:00,Monday,Unnamed: 21,2024-12-03 00:00:00,Tuesday,Unnamed: 24,2024-12-04 00:00:00,Wednesday,Unnamed: 27,2024-12-05 00:00:00,Thursday,Unnamed: 30,2024-12-06 00:00:00,Friday,Unnamed: 33,2024-12-07 00:00:00,Saturday,Unnamed: 36,2024-12-08 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2024-12-02 00:00:00.1,Unnamed: 44,2024-12-03 00:00:00.1,Unnamed: 46,2024-12-04 00:00:00.1,Unnamed: 48,2024-12-05 00:00:00.1,Unnamed: 50,2024-12-06 00:00:00.1,Unnamed: 52,2024-12-07 00:00:00.1,Unnamed: 54
日期,,線別,,料號,,製令單號,DIP,品號,品名,上線日,完工日,料齊日,說明,工單數量,組裝,測試,交期,備註,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,,重要訂單,,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10
12/2~12/31,,,,00:00:00,,線修-工時,,,,12/2~12/31,,,,1,0,460,,,1,460,,1,460,,1,460,,1,460,,1,460,,,,,,,,函數,,,1,,1,,1,,1,,1,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-05 00:00:00,,59test,,59-63515-0070,,59N125010035,2024-12-05 00:00:00,59-63515-0070,M9019-66501,2024-12-05 00:00:00,2024-12-09 00:00:00,,,62,0,4,2024-12-09 00:00:00,12/9系統領(重要訂單),,,,,,,,,,62,248,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-03 00:00:00,,59test,,59-63516-0020,,59N125010036,2024-12-03 00:00:00,59-63516-0020,M9019-66502,2024-12-03 00:00:00,2024-12-09 00:00:00,,,70,0,4,2024-12-09 00:00:00,12/9系統領(重要訂單),,,,70,280,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-05 00:00:00,,85ass,,85-63517-0070,,85N125010035,55-63623-0030+55-63622-0060 12/4,85-63517-0070,M9019A BP+Mezz,2024-12-05 00:00:00,2024-12-10 00:00:00,2024-12-04 00:00:00,,16,5,0,2024-12-10 00:00:00,組裝(重要訂單),,,,,,,,,,16,80,組裝,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-06 00:00:00,,85test,,85-63517-0070,,85N125010035,,85-63517-0070,M9019A BP+Mezz,2024-12-06 00:00:00,2024-12-10 00:00:00,,,16,0,10.5,2024-12-10 00:00:00,12/10系統領(重要訂單),,,,,,,,,,,,,16,168,測試,,,,,,,函數,,,,,,,,,,,,,,
2024-12-06 00:00:00,,85test,,85-63517-0070,,85T124120033,,85-63517-0070,M9019A BP+Mezz,2024-12-06 00:00:00,2024-12-10 00:00:00,,,1,0,10.5,2024-12-10 00:00:00,12/10系統領(重要訂單),,,,,,,,,,,,,1,10.5,測試,,,,,,,函數,,,,,,,,,,,1,,,
2024-12-02 00:00:00,,85test,,AG-M9023A-CFG001,,91T124120004,,AG-M9023A-CFG001,M9023A-CFG001,2024-12-02 00:00:00,2024-12-03 00:00:00,DMA FAIL,測具共用,12,0,20,2024-12-05 00:00:00,"11/29拆包裝,庫存重測(重要訂單)",12,240,測試,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
12/2~12/3,,85test,,85-63512-1050,,85N124060057,55-63512-1050 OK,85-63512-1050,M9023A,12/2~12/3,2024-12-04 00:00:00,DMA FAIL,測具共用,73,0,20,2024-12-10 00:00:00,(重要訂單),45,900,測試,28,560,測試,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
