Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2024-12-16 00:00:00,Monday,Unnamed: 21,2024-12-17 00:00:00,Tuesday,Unnamed: 24,2024-12-18 00:00:00,Wednesday,Unnamed: 27,2024-12-19 00:00:00,Thursday,Unnamed: 30,2024-12-20 00:00:00,Friday,Unnamed: 33,2024-12-21 00:00:00,Saturday,Unnamed: 36,2024-12-22 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2024-12-16 00:00:00.1,Unnamed: 44,2024-12-17 00:00:00.1,Unnamed: 46,2024-12-18 00:00:00.1,Unnamed: 48,2024-12-19 00:00:00.1,Unnamed: 50,2024-12-20 00:00:00.1,Unnamed: 52,2024-12-21 00:00:00.1,Unnamed: 54
日期,,線別,,料號,,製令單號,DIP,品號,品名,上線日,完工日,料齊日,說明,工單數量,組裝,測試,交期,備註,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,生產數量,工時,製程,0,工時,製程,,重要訂單,,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10,1~5,6~10
12/2~12/31,,,,00:00:00,,線修-工時,,,,12/2~12/31,,,,1,0,460,,,1,460,,1,460,,1,460,,1,460,,1,460,,,,,,,,函數,,,1,,1,,1,,1,,1,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-19 00:00:00,,85ass,,85-63539-0030,,85N125010273,55-63645-0010+55-63646-0010 12/16+55-63539-0020+55-63644-0010 12/17+59-72135-0320 12/17*60+12/18*60,85-63539-0030,M9038-60001,2024-12-19 00:00:00,2024-12-23 00:00:00,2024-12-12 00:00:00,,39,20,0,2024-12-26 00:00:00,組裝(重要訂單),,,,,,,,,,39,780,組裝,,,,,,,,,,函數,,,,,,,,,,,,,,
12/20~12/21,,85test,,85-63539-0030,,85N125010273,,85-63539-0030,M9038-60001,12/20~12/21,2024-12-23 00:00:00,,M9035/M9037/M9038測具共用(24台/天),39,0,39,2024-12-26 00:00:00,(重要訂單),,,,,,,,,,,,,23,897,測試,16,624,測試,,,,函數,,,,,,,,,,,,,,
2024-12-20 00:00:00,,85ass,,85-63539-0030,,85N125010278,55-63645-0010+55-63646-0010 12/16+55-63539-0020+55-63644-0010 12/17+59-72135-0320 12/17*60+12/18*60,85-63539-0030,M9038-60001,2024-12-20 00:00:00,2024-12-25 00:00:00,2024-12-12 00:00:00,,49,20,0,2024-12-27 00:00:00,組裝(重要訂單),,,,,,,,,,,,,49,980,組裝,,,,,,,函數,,,,,,,,,,,,,,
12/21~12/24,,85test,,85-63539-0030,,85N125010278,55-63645-0010+55-63646-0010 12/16+55-63539-0020+55-63644-0010 12/17+59-72135-0320 12/17*60+12/18*60,85-63539-0030,M9038-60001,12/21~12/24,2024-12-25 00:00:00,,M9035/M9037/M9038測具共用(24台/天),49,0,39,2024-12-27 00:00:00,(重要訂單),,,,,,,,,,,,,,,,7,273,測試,,,,函數,,,,,,,,,,,,,,1
2024-12-17 00:00:00,,85ass,,85-63538-0020,,85N124120355,55-63535-1020 12/4+55-63538-0030 12/16,85-63538-0020,M9046-60110 BP+Mezz,2024-12-17 00:00:00,2024-12-19 00:00:00,2024-12-05 00:00:00,,25,14,0,2024-12-19 00:00:00,組裝(重要訂單),,,,25,350,組裝,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-18 00:00:00,,85test,,85-63538-0020,,85N124120355,,85-63538-0020,M9046-60110 BP+Mezz,2024-12-18 00:00:00,2024-12-19 00:00:00,,,25,0,15,2024-12-19 00:00:00,12/19系統領(重要訂單),,,,,,,25,375,測試,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-16 00:00:00,,85ass,,85-66562-001E,,85E124100362,55-66562-001E 11/28,85-66562-001E,M-920/U9-Q32H/M48G*2-0960-3960,2024-12-16 00:00:00,2024-12-18 00:00:00,2024-12-13 00:00:00,PCC-Erica告知不需驗證,34,5,0,2024-12-19 00:00:00,組裝,34,170,組裝,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2024-12-17 00:00:00,,85test,,85-66562-001E,,85E124100362,,85-66562-001E,M-920/U9-Q32H/M48G*2-0960-3960,2024-12-17 00:00:00,2024-12-18 00:00:00,,,34,0,17,2024-12-19 00:00:00,91E124100100,,,,34,578,測試,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
