第14週系統 生 產 計 畫,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,換線,線外,組裝,無塵室製程,燒機,備註,線外工時 ,生產工時(min),,,
2025-03-31 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-03-31 00:00:00,未投過,E,93E125020062,93-F0130-100E,GM-270G/Everi,2025-05-19 00:00:00,00:00:00,191,20,18,22,,,,,440,0,93-F0130-10,,
2025-03-31 00:00:00,投過,A,93N125050254,93-45103-0050,DLAP-211-JNX,2025-04-10 00:00:00,2025-03-28 00:00:00,1,1,21,5,20,,,,5,20,93-45103-00,,
2025-03-31 00:00:00,,A,93E125030406,T93-13010-0100051,T93-13010-0100051,2025-04-16 00:00:00,2025-03-25 00:00:00,5,5,21,4,54,,,,20,270,T93-13010-0,,
2025-03-31 00:00:00,投過,A,93E125030390,IPC-00001-29G,ADLINK_RK410FS_EBP-13E2_500W機箱,2025-04-10 00:00:00,2025-03-26 00:00:00,1,1,21,4,54,,,,4,54,IPC-00001-2,,
2025-03-31 00:00:00,投過,A,93N125020142,AG-M9046-60110,M9046-60110,2025-05-20 00:00:00,2025-03-28 00:00:00,20,19,36,76,,,,1+N,1444,0,AG-M9046-60,,
2025-03-31 00:00:00,,A,93E125030386,93-F0128-001E,ADi-SA3X-AD-Everi,2025-04-09 00:00:00,2025-03-28 00:00:00,20,20,18,0,28,,,缺85,0,560,93-F0128-00,,
2025-03-31 00:00:00,投過,A,93E125020047,93-F0091-104E,Capsule Axon 2 – 4-port,2025-07-28 00:00:00,2025-07-07 00:00:00,900,90,18,0,9,,,,0,810,93-F0091-10,,
2025-03-31 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-03-31 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
3/31 (一)   加工3 主線13  (7360)  支援DIP 2人,,,,,,,,,,153,,,,3780,當日總工時,1913,1714,,,
,,,,,,,,,,135,,,,3322,IPC,1473,1714,,,
,,,,,,,,,預計生產,18,,,,458,IDS,440,0,,,
,,,,,,,,,156,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-04-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-04-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-04-01 00:00:00,,A,93E125030167,93-D2102-030E,MLC-M111,2025-04-07 00:00:00,2025-03-27 00:00:00,21,21,,,10,,,,0,210,93-D2102-03,,
2025-04-01 00:00:00,,A,93E125040235,93-F0128-001E,ADi-SA3X-AD-Everi,2025-05-06 00:00:00,2025-03-28 00:00:00,6,5,18,0,28,,,缺85*1,0,140,93-F0128-00,,
2025-04-01 00:00:00,,A,93E125010358,93-F0128-001E,ADi-SA3X-AD-Everi,2025-04-09 00:00:00,2025-03-28 00:00:00,4,4,18,0,28,,,,0,112,93-F0128-00,,
2025-04-01 00:00:00,,A,93E125030215,93-41055-120E,MXE-231/PIACOM,2025-04-10 00:00:00,2025-03-21 00:00:00,50,50,,,20,,,,0,1000,93-41055-12,,
2025-04-01 00:00:00,未投過,E,93E125020062,93-F0130-100E,GM-270G/Everi,2025-05-19 00:00:00,00:00:00,191,20,,,30,,,,0,600,93-F0130-10,,
2025-04-01 00:00:00,未投過,E,93E125020062,93-F0130-100E,GM-270G/Everi,2025-05-19 00:00:00,00:00:00,191,50,,22,,,,,1100,0,93-F0130-10,,
2025-04-01 00:00:00,,A,93E125030382,IPC-101N5-T008,RK410CW-13E2-E43_IT008,2025-04-08 00:00:00,2025-03-28 00:00:00,1,1,21,4,54,,,91-41809-0080 ,4,54,IPC-101N5-T,,
2025-04-01 00:00:00,未投過,A,93N125010106,93-41050-A050,Dell Embedded Gateway EGW-3200-0XH0YG,2025-04-08 00:00:00,2025-03-31 00:00:00,4,4,18,0,39.1,,,,0,156.4,93-41050-A0,,
2025-04-01 00:00:00,投過,A,93N125040027,93-D1207-1010,WM200/US,2025-04-09 00:00:00,2025-03-31 00:00:00,96,54,24,12,36,,,,648,1944,93-D1207-10,,4/2 Benny通知修正數量75->54
2025-04-02 00:00:00,投過,A,93N125040027,93-D1207-1010,WM200/US,2025-04-09 00:00:00,2025-03-31 00:00:00,96,24,,12,,,,,288,0,93-D1207-10,,
2025-04-01 00:00:00,投過,A,93N125040069,93-70428-B010,CMX09A,2025-04-18 00:00:00,2025-03-31 00:00:00,27,27,21,35,40,,,,945,1080,93-70428-B0,,
,投過,A,93E124120003,AG-M9506-60101,M9506-60101,2025-08-28 00:00:00,2025-03-11 00:00:00,6,6,,,15,,,拆退85-65019-1010,0,90,AG-M9506-60,,
,投過,A,93E124080145,AG-M9506-60101,M9506-60101,2025-08-28 00:00:00,2025-03-11 00:00:00,3,2,,,15,,,拆退85-65019-1010,0,30,AG-M9506-60,,
2025-04-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-04-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
4/1 (二) 加工3 主線13  (7360)  支援DIP 2人 ,,,,,,,,,,120,,,,8521.4,當日總工時,2985,5416.4,,,
,,,,,,,,,,120,,,,6821.4,IPC,1885,4816.4,,,
,,,,,,,,,預計生產,0,,,,1700,IDS,1100,600,,,
,,,,,,,,,268,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-04-02 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-04-02 00:00:00,,A,93E125040179,93-D2303-110E,MLC-S 238 ADL for SALK (Omega),2025-04-09 00:00:00,2025-03-31 00:00:00,25,25,27,28,50,,,,700,1250,93-D2303-11,,
2025-04-02 00:00:00,,A,93E125050049,IPC-101N5-T007,RK410CW-13E2-E43_IT007,2025-04-09 00:00:00,2025-04-01 00:00:00,10,10,21,4,54,,,,40,540,IPC-101N5-T,,
2025-04-02 00:00:00,,E,93R125030168,93-P6000-2210,"OM-101 W/adapter,HDMI,USB,Clips,NZ cord",2025-04-28 00:00:00,2025-03-27 00:00:00,2,2,,,5,,,,,10,93-P6000-22,,
2025-04-02 00:00:00,,E,93R125030169,93-P6000-B110,OM-215H,2025-04-28 00:00:00,2025-03-27 00:00:00,4,4,,,5,,,,,20,93-P6000-B1,,
2025-04-02 00:00:00,,E,93R125040014,93-P6000-2020,OM-101,2025-04-16 00:00:00,2025-03-27 00:00:00,10,10,,,5,,,,,50,93-P6000-20,,
2025-04-02 00:00:00,,E,93R125040017,93-P6000-J20E,OM-320SHV,2025-04-24 00:00:00,2025-03-27 00:00:00,2,2,,,5,,,,,10,93-P6000-J2,,
2025-04-02 00:00:00,投過,A,93N125040027,93-D1207-1010,WM200/US,2025-04-09 00:00:00,2025-03-31 00:00:00,96,24,,,36,,,,0,864,93-D1207-10,,
2025-04-02 00:00:00,,E,93R125040018,93-P6000-D010,OM-150,2025-04-24 00:00:00,2025-03-27 00:00:00,3,3,,,5,,,,,15,93-P6000-D0,,
2025-04-02 00:00:00,,E,93R125040019,93-P6000-F010,OM-190,2025-04-24 00:00:00,2025-03-27 00:00:00,3,3,,,5,,,,,15,93-P6000-F0,,
2025-04-02 00:00:00,,E,93R125040020,93-P6000-0010,OM-070,2025-04-24 00:00:00,2025-03-27 00:00:00,10,10,,,5,,,,,50,93-P6000-00,,
2025-04-02 00:00:00,,A,93E125040066,93-41055-110E,MXE-231/M8G/256G/4COM/8DIO-ISO/Win10,2025-04-17 00:00:00,2025-04-01 00:00:00,10,1,21,5,20,,,1+N,5,20,93-41055-11,,
2025-04-02 00:00:00,,A,93E125040094,93-45108-2A0E,DLAP-411-Orin 64GB w/ 10GbE- Dubrulle,2025-04-15 00:00:00,2025-04-01 00:00:00,6,6,21,4,20,,,,24,120,93-45108-2A,,
2025-04-02 00:00:00,,A,93E125040211,IPC-100N5-U022,RK410W-13E4-E43_IU022,2025-04-10 00:00:00,2025-04-01 00:00:00,6,6,21,4,54,,,,24,324,IPC-100N5-U,,
2025-04-02 00:00:00,,A,93E125030361,IPC-100N6-T024,RK410W-13E2-E43/WRE_IT024,2025-04-10 00:00:00,2025-04-01 00:00:00,1,1,21,4,54,,,,4,54,IPC-100N6-T,,
2025-04-02 00:00:00,,A,93E125030349,IPC-0030T-0003,RK609W-M47H_I0003,2025-04-24 00:00:00,2025-04-01 00:00:00,4,4,21,4,54,,,,16,216,IPC-0030T-0,,
2025-04-02 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
4/2 (三)  加工3 主線11  (6440)  返菲1人 支援DIP 4人(2人會Coating)  ,,,,,,,,,,153,,,,4524,當日總工時,813,3558,,7.06875,
,,,,,,,,,,153,,,,4524,IPC,813,3558,,,
,,,,,,,,,預計生產,0,,,,0,IDS,0,0,,,
,,,,,,,,,111,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-04-03 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-04-03 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-04-03 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-04-03 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-04-03 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-04-03 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-04-03 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-04-03 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-04-03 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-04-03 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
4/3 (四)     加工4 主線14  (8280)  ,,,,,,,,,,0,,,,0,當日總工時,0,0,,0,
,,,,,,,,,,,,,,,IPC,,,,,
,,,,,,,,,預計生產,,,,,,IDS,,,,,
,,,,,,,,,0,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-04-04 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-04-04 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-04-04 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
